row_number,source file,offset,length,raw_sha256,raw_hex,classification,evidence,write_policy
1788,7/S7011.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1800,7/S7012.DAT,0x46D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1801,7/S7012.DAT,0x46D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1802,7/S7012.DAT,0x46DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1803,7/S7012.DAT,0x46DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1804,7/S7012.DAT,0x46E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1805,7/S7012.DAT,0x46E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1883,7/S7021.DAT,0x4878A,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1927,7/S7022.DAT,0x48C24,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1956,7/S7023.DAT,0x48C54,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1988,7/S7024.DAT,0x48CB8,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2021,7/S7025.DAT,0x48CC8,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2062,7/S7026.DAT,0x48F34,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2119,7/S7028.DAT,0x47AC8,3,C3A5C8103AEE0FD738FCF719A247919029BDD633D1006B751A828385BC8FE382,FD FF 0E,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2156,8/S8011.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2157,8/S8011.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2158,8/S8011.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2159,8/S8011.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2160,8/S8011.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2161,8/S8011.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2168,8/S8012.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2169,8/S8012.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2170,8/S8012.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2171,8/S8012.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2172,8/S8012.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2173,8/S8012.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2186,8/S8013.DAT,0x46D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2187,8/S8013.DAT,0x46D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2188,8/S8013.DAT,0x46DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2189,8/S8013.DAT,0x46DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2190,8/S8013.DAT,0x46E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2191,8/S8013.DAT,0x46E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2218,8/S8021.DAT,0x47A3C,3,4703BADCFA3E554B8AEFE4B8FC8B3E2477EA21B6C1DC7F370F37AA958D6A8A8C,F6 05 21,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2250,8/S8041.DAT,0x47922,3,7ABCC531DA6B197CD272619BD8963C4C2A78F12C19CFFC3E0DA66595305526CA,FD FF 14,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2314,9/S9041.DAT,0x47A10,20,73828411E4DA1C55CC3635C91D65C0A5D5AD50A2730C2CB1DDCAF342BC22E508,9C BF DD D3 E6 00 48 43 30 37 50 31 56 2C 22 A1 2C 26 02 41,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2315,9/S9041.DAT,0x47A78,20,A5323C6F6F77553EBE4EA25612543241548794776924086710B668F2FF71AE56,9C BF DD D3 E6 00 01 DD 47 24 4B 82 A7 25 DE 48 01 21 55 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2316,9/S9041.DAT,0x47AEE,65,5CEFB56872F2D7B203B48457B185A533B8BE432E4DFA40866E4EAC85E6E653A1,9C BF DD D3 E6 00 2B 2B A0 24 51 B2 DD 29 DD 14 44 2A 37 77 26 39 2A 1F 31 DD 79 A8 33 20 1D D0 1B 4E 4F 2E C0 3E DE 5A 21 25 48 26 1B 2A 1D 42 21 24 35 35 2F CA DD 50 21 22 56 2D 1D E4 3C E4 3C,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2361,B/SB022.DAT,0x4809C,3,6345DDADB9849B2D3C3817CE32270C21F5B5CFB8A99CB291E2DA2191C8FCFC0C,F7 FF 21,control_or_sentinel_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2362,B/SB031.DAT,0x500B4,23,90B9A8ADC4D15F2309E25CB72CDEE6EA2E9905F4B1D061EFD46582DF1B55D038,32 27 28 24 40 65 6B 1B 8A DD 40 5E DD 64 2A 25 DD EE 45 C0 2C 26 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2363,B/SB031.DAT,0x5011E,56,A1AFB010E7C1BAD575BA0665371D43EDB7D46BFF89A7BC554BC32D69C81F2639,DE B3 1B C4 DD D3 E6 00 DE 9F DD 48 2E DD 70 DE 44 BA 1B DD C8 01 1B 32 6F DD CE DE 3F 20 50 20 1F 1D 35 35 25 3F 2D 1B 2B 24 2A 62 22 40 65 6B 29 DD 40 2C 22 1F 26 53,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2364,B/SB031.DAT,0x50162,36,FE7C2BF34A309085B54ACE541B9B55F9C02FBAA6838360A4462A2E0067AF9AC1,DE B3 1B C4 DD D3 E6 00 DD 30 22 2E DF 15 21 01 21 DC DD 11 24 3D 21 22 DD 30 22 2E DD 26 2D BA 1B 53 33 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2365,B/SB031.DAT,0x50192,48,765B3D454297AFCF57F89C0CA2D9D064C0B9200C481576BAAA635E4AA66B3EF3,DE B3 1B C4 DD D3 E6 00 21 2A 21 40 65 6B 52 5B 2B 24 DE 96 DE E7 2E 01 57 2D 31 5E 25 3D 1B DD 11 2E DD 8E 36 53 2E DE 77 2C 22 21 30 2C 26 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2366,B/SB031.DAT,0x501CE,56,761F1E9C58099CDFF52AE957F596DE3B9F6331F83947799C0D180D42CBA75447,DE B3 1B C4 DD D3 E6 00 DE 04 DE 45 DE 47 1B DD 22 25 3F 2D DD DA 39 2B 3A 20 46 5E 24 35 35 30 2F 1B DE 35 01 2E DE 1F 3E 01 4D 24 86 BD 48 24 3D 21 22 DD B1 21 6C 24,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2367,B/SB031.DAT,0x50212,29,CFBC32236185E56BE32DEFC238F031466E395D7A7800C8644755A0C781C2C1F5,DE B3 1B C4 DD D3 E6 00 DE 35 21 6C DE D3 BF 21 22 77 26 32 27 28 40 65 83 DE 6F 33 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2368,B/SB031.DAT,0x5023C,34,092B66BC0CE3574EDC0DDFDADDFFA2A9B290CBF34465367060C6D1DA7172EE8B,DE B3 1B C4 DD D3 E6 00 3D 21 22 DD 30 22 1B DF 15 3A 2D DD 11 2E DD 40 2C 26 52 5B 26 5E 20 1B 33 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2369,B/SB031.DAT,0x50286,29,FB3C152F3848C16A9FB0D84AEBCB7E58682B7CC784857493C42AF1AD53F12826,DE B3 1B C4 DD D3 E6 00 43 3F 83 37 29 DD 40 62 DD 2B 48 53 2E 9A 25 3A 2D 29 42 1F 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2370,B/SB031.DAT,0x502D2,15,1FC8A464B4660BD3405207A48047B94377B3FABDEB5D34E30432C402E88F6142,32 27 28 2B DD 8B 88 1B 53 2E 9A 25 A1 36 26,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2371,B/SB031.DAT,0x502EE,15,1788AB5479E29702123B2A3183FEFF76231FEF6ADD9003B56E9EF5DC0820EB04,28 28 44 2B DD 31 AD 1B 53 2E 9A 25 A1 36 26,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2372,B/SB031.DAT,0x5030A,39,BAFA9F1F4BAF54829572EF5AB7A287CF32E929872FCCAF9659056E2AA1D66538,DE B3 1B C4 DD D3 E6 00 35 1B 89 97 2B 83 37 1B B3 D4 33 45 25 21 63 37 36 24 01 2E 86 DE 77 2C 22 1F 2D 52 5B 6B 39,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2373,B/SB031.DAT,0x5033E,41,D17B048B7B00277D7CD7DE253B7CA051F1D9B7147134A0B4F3A2927F08DF7FB1,DE B3 1B C4 DD D3 E6 00 3D 35 25 62 45 DD 07 DC 6A 3B 4A 5F 27 6B 25 42 2C 22 DE 9F DD 48 25 DC 45 22 DE 1D 34 2F 1F 2D 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2374,B/SB031.DAT,0x50374,43,598ABE4507DAF268A17D522D84894E8D2281EFE0794027CD26B1B64140F1CD85,DE B3 1B C4 DD D3 E6 00 35 1B 30 30 2F 2B 6A 3B 4A 5F 27 39 DD C7 25 52 5B 38 35 1B 89 97 2A 37 DD 33 4D DE 80 2D 2F 3F 55 31 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2375,B/SB031.DAT,0x503AC,44,918EB42F32E56F1A29CF03617CE39033C1882E58830FB9BC1D2B27C34C20E189,DE B3 1B C4 DD D3 E6 00 32 27 28 42 DD 52 26 53 2E CF 1F DE 67 1B DD B4 5B 39 01 53 21 24 52 93 2E 8A DD B0 2A 5D DD 2F 3C 1B 33 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2376,B/SB031.DAT,0x503E4,37,2D8C417D7E29CCEBBC1949ADB8B4127FDAD0FC50ACF2ACD9E198ACD555C39189,DE B3 1B C4 DD D3 E6 00 3D 21 22 28 28 44 42 24 40 65 2B 35 36 42 3E 01 49 2D 51 B2 DD 29 DD 14 44 25 DD F2 3E,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2377,B/SB031.DAT,0x50416,33,9B86D5CEE35D183C2954D897B92209A8A7901AFC22AD209867B01EA075000CF7,DE B3 1B C4 DD D3 E6 00 B6 01 75 26 DD 8D 1B DD D4 DE C9 01 2E DD E7 3E 3D 35 2E DD 26 2D 1B 33 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2378,B/SB031.DAT,0x50460,59,C3A5115210714F67A1C40971B97A225BA8F4335F4C6AB281C540D72558F197AF,61 1B 4E 4F DD D3 E6 00 DE 38 34 2F 40 2D 42 31 49 47 20 1D 40 1B 36 2E 46 48 30 4D 26 88 25 2B 83 DD 3E 38 53 2E DD AE 4D 2D 1D 46 21 37 4E 4F 39 22 DE 06 DD A5 2F 2B 20 1F 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2379,B/SB031.DAT,0x504B6,38,7FCA6474585207A91E6BF2A70F0A278C0927353F26C243161ADCDE366290AF33,AA 1B 4E 4F DD D3 E6 00 3F 34 26 6B 2E 86 22 22 52 5B 2E DD 78 21 86 DE 19 21 26 42 1D 29 34 63 34 20 43 1F 42 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2380,B/SB031.DAT,0x504F6,53,07AAC18B3EC360E6F259C19B7A366D66BC32210FCD67C02EB0B866B8B7170ED6,B7 1B 4E 4F DD D3 E6 00 43 22 24 35 36 2A 37 29 DD 0C DD 04 1B C5 01 99 49 47 1D 46 21 37 38 DD 30 DE 54 DD 3C 25 9A 2E 01 3A 1D DD E6 94 25 DE 0B 36 22 35 1F,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
2381,B/SB031.DAT,0x50546,51,814EB50CD497FFED6C4CD7B7886954E50FFC08AF62FCFD76F48FEE63EA433FD9,DD 09 1B 4E 4F DD D3 E6 00 9E 35 3D 24 40 65 6B 1B 7B DD 4E 2F 3F 2D 1C 52 5B 1B 83 37 1B DE 87 5E 2E C5 3A DD 8B 8A 1E 2E 86 5D 22 38 37 31 AB 49 47 1D,binary_or_external_table_false_positive,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
