table_key,index,japanese,korean,encoded_bytes,encoded_hex,pointer_offset,string_offset,source
skill_description,57,つばさをはためかせ風でダメージを<N:与:3>えます,날갯짓으로 바람 피해,20,E9 22 EA 1B EA 6A E9 B9 E9 49 9C E9 6A E9 40 9C EA 06 EA 0C,0x817EC,0x814DB,project_translation+local_guide_reference
skill_description,58,敵をへモジーにします,적을 헤모지 상태로 만듦,23,E9 C9 E9 BB 9C EA 11 E9 5F E9 D9 9C E9 85 E9 F2 E9 49 9C E9 54 EA 2D,0x817F0,0x814F0,project_translation+local_guide_reference
character_name,0,アーク,아크,4,E9 9A E9 EC,0x81B4C,0x811B9,project_translation+local_guide_reference
character_name,1,ククル,쿠쿠루,6,E9 EB E9 EB E9 4A,0x81B50,0x81508,project_translation+local_guide_reference
character_name,2,トッシュ,토슈,4,E9 F4 E9 8F,0x81B54,0x8150F,project_translation+local_guide_reference
character_name,3,ポニ,포코,4,E9 FE E9 EA,0x81B58,0x81514,project_translation+local_guide_reference
character_name,4,<N:ニ:13>ーゲン,이가,4,E9 BE E9 01,0x81B5C,0x81519,project_translation+local_guide_reference
character_name,5,<N:｣:11>ー<N:力:5>,고겐,4,E9 0F EA 1C,0x81B60,0x8151E,project_translation+local_guide_reference
character_name,6,マーシャル,마샬,4,E9 52 EA 4D,0x81B64,0x81523,project_translation+local_guide_reference
character_name,7,チョン<N:力:5>ラ,촌가라,6,E9 E4 E9 01 E9 3F,0x81B68,0x81528,project_translation+local_guide_reference
character_name,8,,,0,,0x81B6C,0x804A1,project_translation+local_guide_reference
character_name,9,,,0,,0x81B70,0x804A1,project_translation+local_guide_reference
character_name,10,,,0,,0x81B74,0x804A1,project_translation+local_guide_reference
character_name,11,ス<N:ゲ:16>ルトン,스켈레톤,8,E9 90 EA 78 E9 44 EA 82,0x81B78,0x8152F,project_translation+local_guide_reference
character_name,12,<N:ニ:13>ースト,고스트,6,E9 0F E9 90 E9 F6,0x81B7C,0x81538,project_translation+local_guide_reference
character_name,13,<N:ゾ:12>ン<N:ビ:5>,좀비,4,E9 D2 E9 80,0x81B80,0x8153F,project_translation+local_guide_reference
character_name,14,<N:ク:12>リーンスラ<N:｣:11>ム,그린 슬라임,11,E9 19 E9 50 9C E9 91 E9 3F E9 C1,0x81B84,0x81544,project_translation+local_guide_reference
character_name,15,カンジャ,간자,4,E9 03 E9 C3,0x81B88,0x81550,project_translation+local_guide_reference
character_name,16,メ<N:｣:11>ジ,메이지,6,E9 5A E9 BE E9 D9,0x81B8C,0x81555,project_translation+local_guide_reference
character_name,17,フ<N:=:12><N:｣:11>ター,파이터,6,E9 F8 E9 BE E9 F3,0x81B90,0x8155C,project_translation+local_guide_reference
character_name,18,破戒僧,파계승,6,E9 F8 E9 0E E9 92,0x81B94,0x81563,project_translation+local_guide_reference
character_name,19,ジャ<N:｣:11>アントバット,자이언트 배트,13,E9 C3 E9 BE E9 A2 E9 F6 9C E9 6F E9 F6,0x81B98,0x8156A,project_translation+local_guide_reference
character_name,20,トールマスター,돌 마스터,9,E9 37 9C E9 52 E9 90 E9 F3,0x81B9C,0x81578,project_translation+local_guide_reference
character_name,21,死神,사신,4,E9 83 E9 95,0x81BA0,0x81582,project_translation+local_guide_reference
character_name,22,エ<N:リ:12>メンタル,엘리멘탈,8,EA 5F E9 4F EA 3E EA 7D,0x81BA4,0x81587,project_translation+local_guide_reference
character_name,23,妖樹,요수,4,E9 AF E9 8D,0x81BA8,0x81590,project_translation+local_guide_reference
character_name,24,フ<N:=:12>ンタ<N:ス:15>ム,팬텀,4,EA 89 EA 7E,0x81BAC,0x81595,project_translation+local_guide_reference
character_name,25,シート<N:リ:12><N:｣:11>ク,시드레이크,10,E9 93 E9 3B E9 44 E9 BE E9 EC,0x81BB0,0x8159A,project_translation+local_guide_reference
character_name,26,マ<N:｣:11>テ<N:ｲ:6>フラ<N:｣:11>,마이티 플라이,13,E9 52 E9 BE EA 86 9C EA 05 E9 3F E9 BE,0x81BB4,0x815A5,project_translation+local_guide_reference
character_name,27,<N:午:15>ラートッ<N:ク:12>,킬러 도그,9,E9 EF E9 42 9C E9 36 E9 19,0x81BB8,0x815B3,project_translation+local_guide_reference
character_name,28,<N:リ:12>ットス<N:ゲ:16>ルトン,레드 스켈레톤,13,E9 44 E9 3B 9C E9 90 EA 78 E9 44 EA 82,0x81BBC,0x815BD,project_translation+local_guide_reference
character_name,29,フラックスカル,블랙 스컬,9,EA 47 EA 32 9C E9 90 EA 77,0x81BC0,0x815CB,project_translation+local_guide_reference
character_name,30,<N:リ:12><N:｣:11>ス,레이스,6,E9 44 E9 BE E9 90,0x81BC4,0x815D5,project_translation+local_guide_reference
character_name,31,<N:ク:12>ール,구울,4,E9 16 E9 B3,0x81BC8,0x815DC,project_translation+local_guide_reference
character_name,32,フリージー,프리지,6,EA 04 E9 4F E9 D9,0x81BCC,0x815E1,project_translation+local_guide_reference
character_name,33,アシットスラ<N:｣:11>ム,애시드 슬라임,13,E9 9D E9 93 E9 3B 9C E9 91 E9 3F E9 C1,0x81BD0,0x815E8,project_translation+local_guide_reference
character_name,34,アサッシン,어새신,6,E9 A1 E9 86 E9 95,0x81BD4,0x815F6,project_translation+local_guide_reference
character_name,35,スーパーシ<N:メ:6><N:ビ:5>,슈퍼 좀비,9,E9 8F E9 FB 9C E9 D2 E9 80,0x81BD8,0x815FD,project_translation+local_guide_reference
character_name,36,ウ<N:｣:11>ッチクラフト,위치 크래프트,13,E9 B6 E9 E6 9C E9 EC E9 41 EA 04 E9 F6,0x81BDC,0x81607,project_translation+local_guide_reference
character_name,37,ソーサラー,소서러,6,E9 8C E9 88 E9 42,0x81BE0,0x81615,project_translation+local_guide_reference
character_name,38,<N:ネ:13>クロマンサー,네크로맨서,10,EA 25 E9 EC E9 49 EA 3D E9 88,0x81BE4,0x8161C,project_translation+local_guide_reference
character_name,39,ウ<N:ｲ:6><N:ザ:8>ート,위저드,6,E9 B6 E9 C8 E9 3B,0x81BE8,0x81627,project_translation+local_guide_reference
character_name,40,闇法師,암법사,6,EA 58 E9 73 E9 83,0x81BEC,0x8162E,project_translation+local_guide_reference
character_name,41,修験者,수행자,6,E9 8D EA 0D E9 C3,0x81BF0,0x81635,project_translation+local_guide_reference
character_name,42,下法師,하법사,6,EA 07 E9 73 E9 83,0x81BF4,0x8163C,project_translation+local_guide_reference
character_name,43,<N:ネ:13><N:ビ:5>ュラス,네뷰러스,8,EA 25 EA 46 E9 42 E9 90,0x81BF8,0x81643,project_translation+local_guide_reference
character_name,44,道化師,광대,4,E9 14 E9 31,0x81BFC,0x8164C,project_translation+local_guide_reference
character_name,45,デス<N:ハ:12>ウント,데스 하운드,11,E9 34 E9 90 9C EA 07 E9 B2 E9 3B,0x81C00,0x81651,project_translation+local_guide_reference
character_name,46,デス,데스,4,E9 34 E9 90,0x81C04,0x8165D,project_translation+local_guide_reference
character_name,47,ウ<N:=:12>ンパ<N:｣:11>アバット,뱀파이어 배트,13,E9 70 E9 F8 E9 BE E9 A1 9C E9 6F E9 F6,0x81C08,0x81662,project_translation+local_guide_reference
character_name,48,ソートマン,소드맨,6,E9 8C E9 3B EA 3D,0x81C0C,0x81670,project_translation+local_guide_reference
character_name,49,ナ<N:｣:11>トマスター,나이트 마스터,13,E9 20 E9 BE E9 F6 9C E9 52 E9 90 E9 F3,0x81C10,0x81677,project_translation+local_guide_reference
character_name,50,<N:ク:12><N:リ:12>ートナ<N:｣:11>ト,그레이트 나이트,15,E9 19 E9 44 E9 BE E9 F6 9C E9 20 E9 BE E9 F6,0x81C14,0x81685,project_translation+local_guide_reference
character_name,51,ポ<N:｣:11><N:ス:15>ンスモッ<N:ク:12>,포이즌 스모그,13,E9 FE E9 BE EA 69 9C E9 90 E9 5F E9 19,0x81C18,0x81695,project_translation+local_guide_reference
character_name,52,メデューサリ<N:ザ:8>ート,메두사 리자드,13,E9 5A E9 3A E9 83 9C E9 4F E9 C3 E9 3B,0x81C1C,0x816A3,project_translation+local_guide_reference
character_name,53,トラ<N:ニ:13>ンフラ<N:｣:11>,드래곤 플라이,13,E9 3B E9 41 EA 1D 9C EA 05 E9 3F E9 BE,0x81C20,0x816B1,project_translation+local_guide_reference
character_name,54,マントラッ<N:フ:11>,맨트랩,6,EA 3D E9 F6 EA 33,0x81C24,0x816BF,project_translation+local_guide_reference
character_name,55,デスフ<N:リ:12><N:｣:11>ム,데스 플레임,11,E9 34 E9 90 9C EA 05 E9 44 E9 C1,0x81C28,0x816C6,project_translation+local_guide_reference
character_name,56,エ<N:リ:12>メンタルマスター,엘리멘탈 마스터,15,EA 5F E9 4F EA 3E EA 7D 9C E9 52 E9 90 E9 F3,0x81C2C,0x816D2,project_translation+local_guide_reference
character_name,57,<N:｣:11>ー<N:力:5>,이가,4,E9 BE E9 01,0x81C30,0x81519,project_translation+local_guide_reference
character_name,58,,,0,,0x81C34,0x804A1,project_translation+local_guide_reference
character_name,59,野生へモジー,야생 헤모지,11,E9 9E E9 87 9C EA 11 E9 5F E9 D9,0x81C38,0x816E2,project_translation+local_guide_reference
character_name,60,<N:リ:12>ッサーデーモン,레서 데몬,9,E9 44 E9 88 9C E9 34 E9 61,0x81C3C,0x816EE,project_translation+local_guide_reference
character_name,61,<N:ク:12><N:リ:12>ーターデーモン,그레이터 데몬,13,E9 19 E9 44 E9 BE E9 F3 9C E9 34 E9 61,0x81C40,0x816F8,project_translation+local_guide_reference
character_name,62,スタン<N:ニ:13>ー<N:リ:12>ム,스톤 골렘,9,E9 90 EA 82 9C EA 1E EA 35,0x81C44,0x817F4,project_translation+local_guide_reference
character_name,63,ワ<N:｣:11>バーン,와이번,6,E9 AC E9 BE E9 71,0x81C48,0x817FE,project_translation+local_guide_reference
character_name,64,マットバトラー,매드 배틀러,11,E9 56 E9 3B 9C E9 6F E9 F7 E9 42,0x81C4C,0x81805,project_translation+local_guide_reference
character_name,65,アークデーモン,아크 데몬,9,E9 9A E9 EC 9C E9 34 E9 61,0x81C50,0x81811,project_translation+local_guide_reference
character_name,66,フ<N:=:12><N:｣:11>ア<N:ニ:13>ー<N:リ:12>ム,파이어 골렘,11,E9 F8 E9 BE E9 A1 9C EA 1E EA 35,0x81C54,0x8181B,project_translation+local_guide_reference
character_name,67,カッパートラ<N:ニ:13>ン,코퍼 드래곤,11,E9 EA E9 FB 9C E9 3B E9 41 EA 1D,0x81C58,0x81827,project_translation+local_guide_reference
character_name,68,<N:ク:12><N:リ:12>ートサー<N:へ:4>ント,그레이트 서펀트,15,E9 19 E9 44 E9 BE E9 F6 9C E9 88 EA 8A E9 F6,0x81C5C,0x81833,project_translation+local_guide_reference
character_name,69,修行僧,수행승,6,E9 8D EA 0D E9 92,0x81C60,0x81843,project_translation+local_guide_reference
character_name,70,ラマダ大僧正,라마다 대승정,13,E9 3F E9 52 E9 2D 9C E9 31 E9 92 E9 CD,0x81C64,0x8184A,project_translation+local_guide_reference
character_name,71,<N:ク:12>ラ・アピス,그라 아비스,11,E9 19 E9 3F 9C E9 9A E9 80 E9 90,0x81C68,0x81858,project_translation+local_guide_reference
character_name,72,ニ・アピス,니 아비스,9,E9 2C 9C E9 9A E9 80 E9 90,0x81C6C,0x81864,project_translation+local_guide_reference
character_name,73,ラリュウ<N:午:15>,라류우키,8,E9 3F E9 4B E9 B1 E9 EE,0x81C70,0x8186E,project_translation+local_guide_reference
character_name,74,<N:ヒ:5>ョウエン<N:午:15>,효엔키,6,EA 92 EA 5E E9 EE,0x81C74,0x81877,project_translation+local_guide_reference
character_name,75,ムル・アピス,무르 아비스,11,E9 64 E9 4C 9C E9 9A E9 80 E9 90,0x81C78,0x8187E,project_translation+local_guide_reference
character_name,76,ラ・アピス,라 아비스,9,E9 3F 9C E9 9A E9 80 E9 90,0x81C7C,0x8188A,project_translation+local_guide_reference
character_name,77,ちょこ,초코,4,E9 E3 E9 EA,0x81C80,0x80FE5,project_translation+local_guide_reference
character_name,78,たからばこ,보물상자,8,E9 77 E9 66 E9 85 E9 C3,0x81C84,0x81894,project_translation+local_guide_reference
character_name,79,たからばこ,보물상자,8,E9 77 E9 66 E9 85 E9 C3,0x81C88,0x81894,project_translation+local_guide_reference
character_name,80,<N:ゲ:16>ラック,케락,4,E9 E9 EA 30,0x81C8C,0x80FBA,project_translation+local_guide_reference
character_name,81,,,0,,0x81C90,0x804A1,project_translation+local_guide_reference
character_name,82,モフリー,모프리,6,E9 5F EA 04 E9 4F,0x81C94,0x80FBF,project_translation+local_guide_reference
character_name,83,フウジン,후우진,6,EA 17 E9 B1 E9 DB,0x81C98,0x80FC6,project_translation+local_guide_reference
character_name,84,ラ<N:｣:11>ジン,라이진,6,E9 3F E9 BE E9 DB,0x81C9C,0x80FCD,project_translation+local_guide_reference
character_name,85,オトン,오톤,4,E9 A8 EA 82,0x81CA0,0x80FDB,project_translation+local_guide_reference
character_name,86,ちょこ,초코,4,E9 E3 E9 EA,0x81CA4,0x80FE5,project_translation+local_guide_reference
character_name,87,へモジー,헤모지,6,EA 11 E9 5F E9 D9,0x81CA8,0x80FD4,project_translation+local_guide_reference
character_name,88,炎,불꽃,4,E9 7E E9 1F,0x81CAC,0x8189D,project_translation+local_guide_reference
character_name,89,,,0,,0x81CB0,0x804A1,project_translation+local_guide_reference
character_name,90,,,0,,0x81CB4,0x804A1,project_translation+local_guide_reference
character_name,91,,,0,,0x81CB8,0x804A1,project_translation+local_guide_reference
character_name,92,,,0,,0x81CBC,0x804A1,project_translation+local_guide_reference
character_name,93,,,0,,0x81CC0,0x804A1,project_translation+local_guide_reference
character_name,94,,,0,,0x81CC4,0x804A1,project_translation+local_guide_reference
character_name,95,,,0,,0x81CC8,0x804A1,project_translation+local_guide_reference
character_name,96,,,0,,0x81CCC,0x804A1,project_translation+local_guide_reference
character_name,97,,,0,,0x81CD0,0x804A1,project_translation+local_guide_reference
character_name,98,,,0,,0x81CD4,0x804A1,project_translation+local_guide_reference
character_name,99,,,0,,0x81CD8,0x804A1,project_translation+local_guide_reference
character_name,100,ダークアーク,다크 아크,9,E9 2D E9 EC 9C E9 9A E9 EC,0x81CDC,0x818A2,project_translation+local_guide_reference
character_name,101,ダークククル,다크 쿠쿠루,11,E9 2D E9 EC 9C E9 EB E9 EB E9 4A,0x81CE0,0x818AC,project_translation+local_guide_reference
character_name,102,ダークトッシュ,다크 토슈,9,E9 2D E9 EC 9C E9 F4 E9 8F,0x81CE4,0x818B8,project_translation+local_guide_reference
character_name,103,ダークポニ,다크 포코,9,E9 2D E9 EC 9C E9 FE E9 EA,0x81CE8,0x818C2,project_translation+local_guide_reference
character_name,104,ダーク<N:ニ:13>ーゲン,다크 이가,9,E9 2D E9 EC 9C E9 BE E9 01,0x81CEC,0x818CC,project_translation+local_guide_reference
character_name,105,ダーク<N:｣:11>ー<N:力:5>,다크 고겐,9,E9 2D E9 EC 9C E9 0F EA 1C,0x81CF0,0x818D6,project_translation+local_guide_reference
character_name,106,ダークマーシャル,다크 마샬,9,E9 2D E9 EC 9C E9 52 EA 4D,0x81CF4,0x818E0,project_translation+local_guide_reference
character_name,107,ダークチョン<N:力:5>ラ,다크 촌가라,11,E9 2D E9 EC 9C E9 E4 E9 01 E9 3F,0x81CF8,0x818EA,project_translation+local_guide_reference
region_name,0,スメリア<N:空:2>港,스메리아 공항,13,E9 90 E9 5A E9 4F E9 9A 9C E9 11 EA 0B,0x81E38,0x818F6,project_translation+local_guide_reference
region_name,1,トウウ<N:ｲ:6>ル,토우빌,6,E9 F4 E9 B1 E9 81,0x81E3C,0x81904,project_translation+local_guide_reference
region_name,2,パ<N:リ:12>ンシア城,팔렌시아 성,11,E9 FA E9 45 E9 93 E9 9A 9C E9 8A,0x81E40,0x8190B,project_translation+local_guide_reference
region_name,3,オルカスの丘,올카스 언덕,10,E9 AA E9 E8 E9 90 9C E9 A2 44,0x81E44,0x81917,project_translation+local_guide_reference
region_name,4,封印の滝,봉인의 폭포,11,E9 7A E9 BF E9 BD 9C EA 01 E9 FE,0x81E48,0x81922,project_translation+local_guide_reference
region_name,5,ニル<N:卞:16>平原,니르 평원,9,E9 2C E9 4C 9C E9 FD E9 B5,0x81E4C,0x8192E,project_translation+local_guide_reference
region_name,6,カラ<N:力:5>ン平野,카라간 평야,11,E9 E8 E9 3F E9 03 9C E9 FD E9 9E,0x81E50,0x81938,project_translation+local_guide_reference
region_name,7,ク<N:｣:11>ナの丘,쿠나 언덕,8,E9 EB E9 20 9C E9 A2 44,0x81E54,0x81944,project_translation+local_guide_reference
region_name,8,ミルマーナ<N:空:2>港,밀마나 공항,11,E9 69 E9 52 E9 20 9C E9 11 EA 0B,0x81E58,0x8194D,project_translation+local_guide_reference
region_name,9,首都の軍本部,수도 군본부,11,E9 8D E9 36 9C E9 17 E9 79 E9 7B,0x81E5C,0x81959,project_translation+local_guide_reference
region_name,10,トヨー<N:ゲ:16>の森,토요케 숲,9,E9 F4 E9 AF E9 E9 9C E9 8E,0x81E60,0x81965,project_translation+local_guide_reference
region_name,11,ルワジの森,루와지 숲,9,E9 4A E9 AC E9 D9 9C E9 8E,0x81E64,0x8196F,project_translation+local_guide_reference
region_name,12,カカラスの森,카카라스 숲,11,E9 E8 E9 E8 E9 3F E9 90 9C E9 8E,0x81E68,0x81979,project_translation+local_guide_reference
region_name,13,センバラの沼,센바라 늘,9,E9 8B E9 6A E9 3F 9C E9 2B,0x81E6C,0x81985,project_translation+local_guide_reference
region_name,14,<N:ク:12><N:リ:12><N:｣:11>シーヌ<N:空:2>港,그레이시누 공항,15,E9 19 E9 44 E9 BE E9 93 E9 27 9C E9 11 EA 0B,0x81E70,0x8198F,project_translation+local_guide_reference
region_name,15,ラマダ寺,라마다사,8,E9 3F E9 52 E9 2D E9 83,0x81E74,0x8199F,project_translation+local_guide_reference
region_name,16,ラマダ山,라마다산,8,E9 3F E9 52 E9 2D E9 84,0x81E78,0x819A8,project_translation+local_guide_reference
region_name,17,アララトス<N:空:2>港,아라라토스 공항,15,E9 9A E9 3F E9 3F E9 F4 E9 90 9C E9 11 EA 0B,0x81E7C,0x819B1,project_translation+local_guide_reference
region_name,18,チョン<N:力:5>ラの店,촌가라의 가게,13,E9 E4 E9 01 E9 3F E9 BD 9C E9 01 E9 0B,0x81E80,0x819C1,project_translation+local_guide_reference
region_name,19,遺跡ダンジョン,유적 던전,9,E9 B7 E9 C9 9C E9 33 E9 CA,0x81E84,0x819CF,project_translation+local_guide_reference
region_name,20,ア<N:г:23>ンダ高地,아제다 고지,11,E9 9A E9 CE E9 2D 9C E9 0F E9 D9,0x81E88,0x819D9,project_translation+local_guide_reference
region_name,21,アリバーシャ<N:空:2>港,아리바샤 공항,13,E9 9A E9 4F E9 6A EA 4C 9C E9 11 EA 0B,0x81E8C,0x819E5,project_translation+local_guide_reference
region_name,22,サリュ族の村,사류족 마을,11,E9 83 E9 4B E9 D1 9C E9 52 E9 BB,0x81E90,0x819F3,project_translation+local_guide_reference
region_name,23,水の神殿,물의 신전,9,E9 66 E9 BD 9C E9 95 E9 CA,0x81E94,0x819FF,project_translation+local_guide_reference
region_name,24,<N:リ:12><N:｣:11>デン遺跡,리덴 유적,9,E9 4F EA 29 9C E9 B7 E9 C9,0x81E98,0x81A09,project_translation+local_guide_reference
region_name,25,サラ砂漠,사라 사막,9,E9 83 E9 3F 9C E9 83 E9 53,0x81E9C,0x81A13,project_translation+local_guide_reference
region_name,26,<N:｣:11>シュマのいわ場,라슈마 암장,11,E9 3F E9 8F E9 52 9C EA 58 E9 C7,0x81EA0,0x81A1D,project_translation+local_guide_reference
region_name,27,カーデル<N:空:2>港,카델 공항,9,E9 E8 E9 35 9C E9 11 EA 0B,0x81EA4,0x81A29,project_translation+local_guide_reference
region_name,28,闘技場,투기장,6,E9 F5 E9 1B E9 C7,0x81EA8,0x81A33,project_translation+local_guide_reference
region_name,29,クラフ島,클라프섬,8,EA 7B E9 3F EA 04 EA 4F,0x81EAC,0x81A3A,project_translation+local_guide_reference
location_name,0,,,0,,0x82170,0x804A1,project_translation+local_guide_reference
location_name,1,山頂の社,산정의 사당,11,E9 84 E9 CD E9 BD 9C E9 83 E9 30,0x82174,0x81A43,project_translation+local_guide_reference
location_name,2,アークの家,아크의 집,9,E9 9A E9 EC E9 BD 9C E9 DD,0x82178,0x81A4F,project_translation+local_guide_reference
location_name,3,精霊の山,정령의 산,9,E9 CD E9 48 E9 BD 9C E9 84,0x8217C,0x81A59,project_translation+local_guide_reference
location_name,4,村の門,마을 입구,9,E9 52 E9 BB 9C E9 C2 E9 16,0x82180,0x81A63,project_translation+local_guide_reference
location_name,5,精霊の山,정령의 산,9,E9 CD E9 48 E9 BD 9C E9 84,0x82184,0x81A59,project_translation+local_guide_reference
location_name,6,パ<N:リ:12>ンシア城,팔렌시아 성,11,E9 FA E9 45 E9 93 E9 9A 9C E9 8A,0x82188,0x8190B,project_translation+local_guide_reference
location_name,7,謁見の聞,알현실,6,EA 57 EA 8E E9 96,0x8218C,0x81A6D,project_translation+local_guide_reference
location_name,8,スメリア<N:空:2>港,스메리아 공항,13,E9 90 E9 5A E9 4F E9 9A 9C E9 11 EA 0B,0x82190,0x818F6,project_translation+local_guide_reference
location_name,9,パ<N:リ:12>ンシアを見おろす丘,팔렌시아 전망대,15,E9 FA E9 45 E9 93 E9 9A 9C E9 CA E9 55 E9 31,0x82194,0x81A74,project_translation+local_guide_reference
location_name,10,大臣の部屋,대신의 방,9,E9 31 E9 95 E9 BD 9C E9 6E,0x82198,0x81A84,project_translation+local_guide_reference
location_name,11,ミルマーナ<N:空:2>港,밀마나 공항,11,E9 69 E9 52 E9 20 9C E9 11 EA 0B,0x8219C,0x8194D,project_translation+local_guide_reference
location_name,12,ミルマーナ軍本部,밀마나 군본부,13,E9 69 E9 52 E9 20 9C E9 17 E9 79 E9 7B,0x821A0,0x81A8E,project_translation+local_guide_reference
location_name,13,将軍の部屋,장군의 방,9,E9 C7 E9 17 E9 BD 9C E9 6E,0x821A4,0x81A9C,project_translation+local_guide_reference
location_name,14,トヨー<N:ゲ:16>の森,토요케 숲,9,E9 F4 E9 AF E9 E9 9C E9 8E,0x821A8,0x81965,project_translation+local_guide_reference
location_name,15,パ<N:リ:12>ンシア城地下倉庫,팔렌시아 지하창고,17,E9 FA E9 45 E9 93 E9 9A 9C E9 D9 EA 07 EA 6E E9 0F,0x821AC,0x81AA6,project_translation+local_guide_reference
location_name,16,パ<N:リ:12>ンシア城地下<N:牢:2>,팔렌시아 지하감옥,17,E9 FA E9 45 E9 93 E9 9A 9C E9 D9 EA 07 E9 04 E9 A9,0x821B0,0x81AB8,project_translation+local_guide_reference
location_name,17,オルカスの丘,올카스 언덕,10,E9 AA E9 E8 E9 90 9C E9 A2 44,0x821B4,0x81917,project_translation+local_guide_reference
location_name,18,幻界,환계,4,EA 90 E9 0E,0x821B8,0x81ACA,project_translation+local_guide_reference
location_name,19,アララトス<N:空:2>港,아라라토스 공항,15,E9 9A E9 3F E9 3F E9 F4 E9 90 9C E9 11 EA 0B,0x821BC,0x819B1,project_translation+local_guide_reference
location_name,20,チョン<N:力:5>ラの店,촌가라의 가게,13,E9 E4 E9 01 E9 3F E9 BD 9C E9 01 E9 0B,0x821C0,0x819C1,project_translation+local_guide_reference
location_name,21,ア<N:г:23>ンダ高地洞<N:窟:10>,아제다 고지 동굴,16,E9 9A E9 CE E9 2D 9C E9 0F E9 D9 9C E9 38 E9 18,0x821C4,0x81ACF,project_translation+local_guide_reference
location_name,22,ア<N:г:23>ンダ高地外,아제다 고지 외부,16,E9 9A E9 CE E9 2D 9C E9 0F E9 D9 9C E9 AE E9 7B,0x821C8,0x81AE0,project_translation+local_guide_reference
location_name,23,遺跡ダンジョン,유적 던전,9,E9 B7 E9 C9 9C E9 33 E9 CA,0x821CC,0x819CF,project_translation+local_guide_reference
location_name,24,<N:ク:12><N:リ:12><N:｣:11>シーヌ<N:空:2>港,그레이시누 공항,15,E9 19 E9 44 E9 BE E9 93 E9 27 9C E9 11 EA 0B,0x821D0,0x8198F,project_translation+local_guide_reference
location_name,25,ラマダ寺道場,라마다사 도장,13,E9 3F E9 52 E9 2D E9 83 9C E9 36 E9 C7,0x821D4,0x81AF1,project_translation+local_guide_reference
location_name,26,ラマダ寺僧正の部屋,라마다사 승정의 방,18,E9 3F E9 52 E9 2D E9 83 9C E9 92 E9 CD E9 BD 9C E9 6E,0x821D8,0x81AFF,project_translation+local_guide_reference
location_name,27,ラマダ山頂,라마다산 정상,13,E9 3F E9 52 E9 2D E9 84 9C E9 CD E9 85,0x821DC,0x81B12,project_translation+local_guide_reference
location_name,28,ラマダ寺,라마다사,8,E9 3F E9 52 E9 2D E9 83,0x821E0,0x8199F,project_translation+local_guide_reference
location_name,29,カーデル<N:空:2>港,카델 공항,9,E9 E8 E9 35 9C E9 11 EA 0B,0x821E4,0x81A29,project_translation+local_guide_reference
location_name,30,ニロシアムひかえ室,니로시암 대기실,15,E9 2C E9 49 E9 93 EA 58 9C E9 31 E9 1B E9 96,0x821E8,0x81B20,project_translation+local_guide_reference
location_name,31,ニロシアムぶたい,니로시암 무대,13,E9 2C E9 49 E9 93 EA 58 9C E9 64 E9 31,0x821EC,0x81B30,project_translation+local_guide_reference
location_name,32,アリバーシャ<N:空:2>港,아리바샤 공항,13,E9 9A E9 4F E9 6A EA 4C 9C E9 11 EA 0B,0x821F0,0x819E5,project_translation+local_guide_reference
location_name,33,サリュ族の村,사류족 마을,11,E9 83 E9 4B E9 D1 9C E9 52 E9 BB,0x821F4,0x819F3,project_translation+local_guide_reference
location_name,34,水の神殿,물의 신전,9,E9 66 E9 BD 9C E9 95 E9 CA,0x821F8,0x819FF,project_translation+local_guide_reference
location_name,35,地下エ<N:リ:12>ベータ,지하 엘리베이터,15,E9 D9 EA 07 9C EA 5F E9 4F EA 42 E9 BE E9 F3,0x821FC,0x81CFC,project_translation+local_guide_reference
location_name,36,地下バ<N:｣:11>オ<N:研:23><N:究:1>室,지하 바이오 연구실,18,E9 D9 EA 07 9C E9 6A E9 BE E9 A8 9C E9 A6 E9 16 E9 96,0x82200,0x81D0C,project_translation+local_guide_reference
location_name,37,パ<N:リ:12>ンシア<N:街:4>頭,팔렌시아 시가지,15,E9 FA E9 45 E9 93 E9 9A 9C E9 93 E9 01 E9 D9,0x82204,0x81D1F,project_translation+local_guide_reference
location_name,38,聖柩封印の滝外,성관 봉인의 폭포 외부,21,E9 8A E9 13 9C E9 7A E9 BF E9 BD 9C EA 01 E9 FE 9C E9 AE E9 7B,0x82208,0x81D2F,project_translation+local_guide_reference
location_name,39,聖柩封印の滝内,성관 봉인의 폭포 내부,21,E9 8A E9 13 9C E9 7A E9 BF E9 BD 9C EA 01 E9 FE 9C E9 23 E9 7B,0x8220C,0x81D45,project_translation+local_guide_reference
location_name,40,トウウ<N:ｲ:6>ルがん<N:ヘ:5>き,토우빌 암벽,11,E9 F4 E9 B1 E9 81 9C EA 58 EA 44,0x82210,0x81B3E,project_translation+local_guide_reference
location_name,41,うみベの飛<N:空:2>挺,해변의 비행선,13,EA 0C E9 74 E9 BD 9C E9 80 EA 0D E9 89,0x82214,0x81D5B,project_translation+local_guide_reference
location_name,42,ニル<N:卞:16>平原,니르 평원,9,E9 2C E9 4C 9C E9 FD E9 B5,0x82218,0x8192E,project_translation+local_guide_reference
location_name,43,カラ<N:力:5>ン平野,카라간 평야,11,E9 E8 E9 3F E9 03 9C E9 FD E9 9E,0x8221C,0x81938,project_translation+local_guide_reference
location_name,44,ク<N:｣:11>ナの丘,쿠나 언덕,8,E9 EB E9 20 9C E9 A2 44,0x82220,0x81944,project_translation+local_guide_reference
location_name,45,ルワジの森,루와지 숲,9,E9 4A E9 AC E9 D9 9C E9 8E,0x82224,0x8196F,project_translation+local_guide_reference
