table_key,index,status,korean_target,missing_glyphs,encoded_bytes,encoded_hex,pointer_offset,string_offset
character_name,93,translated_existing_bank,,,0,,0x81CC0,0x804A3
character_name,94,translated_existing_bank,,,0,,0x81CC4,0x804A3
character_name,95,translated_existing_bank,,,0,,0x81CC8,0x804A3
character_name,96,translated_existing_bank,,,0,,0x81CCC,0x804A3
character_name,97,translated_existing_bank,,,0,,0x81CD0,0x804A3
character_name,98,translated_existing_bank,,,0,,0x81CD4,0x804A3
character_name,99,translated_existing_bank,,,0,,0x81CD8,0x804A3
character_name,100,translated_existing_bank,다크 아크,,9,E0 C1 E0 9D 9C E0 9C E0 9D,0x81CDC,0x8183C
character_name,101,translated_existing_bank,다크 쿠쿠루,,11,E0 C1 E0 9D 9C E0 7A E0 7A E0 44,0x81CE0,0x81846
character_name,102,translated_existing_bank,다크 토슈,,9,E0 C1 E0 9D 9C E0 7E DE DD,0x81CE4,0x81852
character_name,103,translated_existing_bank,다크 포코,,9,E0 C1 E0 9D 9C DF 02 DF A3,0x81CE8,0x8185C
character_name,104,translated_existing_bank,다크 이가,,9,E0 C1 E0 9D 9C E0 BD E0 C0,0x81CEC,0x81866
character_name,105,preserved_v25_missing_glyph,다크 고겐,겐,7,67 31 4E 65 31 DD 02,0x81CF0,0x81870
character_name,106,preserved_v25_missing_glyph,다크 마샬,샬,8,67 31 4E 64 31 60 D6 53,0x81CF4,0x81878
character_name,107,translated_existing_bank,다크 촌가라,,11,E0 C1 E0 9D 9C DF 83 E0 C0 E0 A6,0x81CF8,0x81881
region_name,0,translated_existing_bank,스메리아 공항,,13,E0 39 E0 8F E0 98 E0 9C 9C E0 C6 E0 87,0x81E38,0x8188D
region_name,1,translated_existing_bank,토우빌,,6,E0 7E E0 68 E0 54,0x81E3C,0x8189B
region_name,2,translated_existing_bank,팔렌시아 성,,11,DF 8B DF 95 E0 61 E0 9C 9C E0 5A,0x81E40,0x818A2
region_name,3,translated_existing_bank,올카스 언덕,,10,DE D9 DF E9 E0 39 9C E0 AE 44,0x81E44,0x818AE
region_name,4,translated_existing_bank,봉인의 폭포,,11,DF 93 E0 6A E0 9B 9C DE CB DF 02,0x81E48,0x818B9
region_name,5,translated_existing_bank,니르 평원,,9,E0 35 E0 46 9C DF 03 E0 FE,0x81E4C,0x818C5
region_name,6,translated_existing_bank,카라간 평야,,11,DF E9 E0 A6 E0 F7 9C DF 03 E0 DA,0x81E50,0x818CF
region_name,7,translated_existing_bank,쿠나 언덕,,8,E0 7A E0 99 9C E0 AE 44,0x81E54,0x818DB
region_name,8,translated_existing_bank,밀마나 공항,,11,E0 51 E0 9E E0 99 9C E0 C6 E0 87,0x81E58,0x818E4
region_name,9,translated_existing_bank,수도 군본부,,11,DF B7 E0 A7 9C E0 C5 E0 52 E0 0B,0x81E5C,0x818F0
region_name,10,translated_existing_bank,토요케 숲,,9,E0 7E E0 66 E0 78 9C E0 5E,0x81E60,0x818FC
region_name,11,translated_existing_bank,루와지 숲,,9,E0 44 E0 64 E0 A2 9C E0 5E,0x81E64,0x81906
region_name,12,translated_existing_bank,카카라스 숲,,11,DF E9 DF E9 E0 A6 E0 39 9C E0 5E,0x81E68,0x81910
region_name,13,translated_existing_bank,센바라 늘,,9,DE 34 DF 6E E0 A6 9C DF D7,0x81E6C,0x8191C
region_name,14,translated_existing_bank,그레이시누 공항,,15,E0 29 DF D2 E0 BD E0 61 E0 34 9C E0 C6 E0 87,0x81E70,0x81926
region_name,15,translated_existing_bank,라마다사,,8,E0 A6 E0 9E E0 C1 E0 A5,0x81E74,0x81936
region_name,16,translated_existing_bank,라마다산,,8,E0 A6 E0 9E E0 C1 E0 55,0x81E78,0x8193F
region_name,17,translated_existing_bank,아라라토스 공항,,15,E0 9C E0 A6 E0 A6 E0 7E E0 39 9C E0 C6 E0 87,0x81E7C,0x81948
region_name,18,translated_existing_bank,촌가라의 가게,,13,DF 83 E0 C0 E0 A6 E0 9B 9C E0 C0 E0 14,0x81E80,0x81958
region_name,19,translated_existing_bank,유적 던전,,9,E0 AD DF F2 9C DF 69 E0 CC,0x81E84,0x81966
region_name,20,translated_existing_bank,아제다 고지,,11,E0 9C E0 AA E0 C1 9C E0 7F E0 A2,0x81E88,0x81970
region_name,21,preserved_v25_missing_glyph,아리바샤 공항,샤,10,42 6B AF 31 60 D6 DD 18 DD 4A,0x81E8C,0x8197C
region_name,22,translated_existing_bank,사류족 마을,,11,E0 A5 E0 45 E0 CD 9C E0 9E E0 A3,0x81E90,0x81987
region_name,23,translated_existing_bank,물의 신전,,9,E0 4F E0 9B 9C E0 C3 E0 CC,0x81E94,0x81993
region_name,24,preserved_v25_missing_glyph,리덴 유적,덴,8,6F 65 81 34 DD 8F DD 9D,0x81E98,0x8199D
region_name,25,translated_existing_bank,사라 사막,,9,E0 A5 E0 A6 9C E0 A5 DF 39,0x81E9C,0x819A6
region_name,26,preserved_v25_missing_glyph,라슈마 암장,암,8,65 60 AB 64 1C 1B 43 89,0x81EA0,0x819B0
region_name,27,translated_existing_bank,카델 공항,,9,DF E9 DF 68 9C E0 C6 E0 87,0x81EA4,0x819B9
region_name,28,translated_existing_bank,투기장,,6,E0 EF E0 AC E0 E1,0x81EA8,0x819C3
region_name,29,preserved_v25_missing_glyph,클라프섬,클,5,4E 57 A6 DE 05,0x81EAC,0x819CA
location_name,0,translated_existing_bank,,,0,,0x82170,0x804A3
location_name,1,translated_existing_bank,산정의 사당,,11,E0 55 E0 EB E0 9B 9C E0 A5 DF 47,0x82174,0x819D0
location_name,2,translated_existing_bank,아크의 집,,9,E0 9C E0 9D E0 9B 9C E0 D2,0x82178,0x819DC
location_name,3,translated_existing_bank,정령의 산,,9,E0 EB E0 EE E0 9B 9C E0 55,0x8217C,0x819E6
location_name,4,translated_existing_bank,마을 입구,,9,E0 9E E0 A3 9C E0 C9 E0 24,0x82180,0x819F0
location_name,5,translated_existing_bank,정령의 산,,9,E0 EB E0 EE E0 9B 9C E0 55,0x82184,0x819E6
location_name,6,translated_existing_bank,팔렌시아 성,,11,DF 8B DF 95 E0 61 E0 9C 9C E0 5A,0x82188,0x818A2
location_name,7,preserved_v25_missing_glyph,알현실,현,5,DF 54 A0 1C 88,0x8218C,0x819FA
location_name,8,translated_existing_bank,스메리아 공항,,13,E0 39 E0 8F E0 98 E0 9C 9C E0 C6 E0 87,0x82190,0x8188D
location_name,9,translated_existing_bank,팔렌시아 전망대,,15,DF 8B DF 95 E0 61 E0 9C 9C E0 CC E0 4A E0 36,0x82194,0x81A00
location_name,10,translated_existing_bank,대신의 방,,9,E0 36 E0 C3 E0 9B 9C E0 0F,0x82198,0x81A10
location_name,11,translated_existing_bank,밀마나 공항,,11,E0 51 E0 9E E0 99 9C E0 C6 E0 87,0x8219C,0x818E4
location_name,12,translated_existing_bank,밀마나 군본부,,13,E0 51 E0 9E E0 99 9C E0 C5 E0 52 E0 0B,0x821A0,0x81A1A
location_name,13,translated_existing_bank,장군의 방,,9,E0 E1 E0 C5 E0 9B 9C E0 0F,0x821A4,0x81A28
location_name,14,translated_existing_bank,토요케 숲,,9,E0 7E E0 66 E0 78 9C E0 5E,0x821A8,0x818FC
location_name,15,preserved_v25_missing_glyph,팔렌시아 지하창고,창,13,A3 6F 34 60 42 DD 17 90 70 DE 32 DE 3F,0x821AC,0x81A32
location_name,16,translated_existing_bank,팔렌시아 지하감옥,,17,DF 8B DF 95 E0 61 E0 9C 9C E0 A2 E0 C4 E0 01 DF 19,0x821B0,0x81A40
location_name,17,translated_existing_bank,올카스 언덕,,10,DE D9 DF E9 E0 39 9C E0 AE 44,0x821B4,0x818AE
location_name,18,preserved_v25_missing_glyph,환계,환,4,DD F2 DD 12,0x821B8,0x81A52
location_name,19,translated_existing_bank,아라라토스 공항,,15,E0 9C E0 A6 E0 A6 E0 7E E0 39 9C E0 C6 E0 87,0x821BC,0x81948
location_name,20,translated_existing_bank,촌가라의 가게,,13,DF 83 E0 C0 E0 A6 E0 9B 9C E0 C0 E0 14,0x821C0,0x81958
location_name,21,translated_existing_bank,아제다 고지 동굴,,16,E0 9C E0 AA E0 C1 9C E0 7F E0 A2 9C E0 94 DF DC,0x821C4,0x81A57
location_name,22,translated_existing_bank,아제다 고지 외부,,16,E0 9C E0 AA E0 C1 9C E0 7F E0 A2 9C DF 5E E0 0B,0x821C8,0x81A68
location_name,23,translated_existing_bank,유적 던전,,9,E0 AD DF F2 9C DF 69 E0 CC,0x821CC,0x81966
location_name,24,translated_existing_bank,그레이시누 공항,,15,E0 29 DF D2 E0 BD E0 61 E0 34 9C E0 C6 E0 87,0x821D0,0x81926
location_name,25,translated_existing_bank,라마다사 도장,,13,E0 A6 E0 9E E0 C1 E0 A5 9C E0 A7 E0 E1,0x821D4,0x81A79
location_name,26,translated_existing_bank,라마다사 승정의 방,,18,E0 A6 E0 9E E0 C1 E0 A5 9C E0 FF E0 EB E0 9B 9C E0 0F,0x821D8,0x81A87
location_name,27,translated_existing_bank,라마다산 정상,,13,E0 A6 E0 9E E0 C1 E0 55 9C E0 EB E0 56,0x821DC,0x81A9A
location_name,28,translated_existing_bank,라마다사,,8,E0 A6 E0 9E E0 C1 E0 A5,0x821E0,0x81936
location_name,29,translated_existing_bank,카델 공항,,9,DF E9 DF 68 9C E0 C6 E0 87,0x821E4,0x819B9
location_name,30,preserved_v25_missing_glyph,니로시암 대기실,암,10,D1 A2 60 42 D8 7D 20 46 DE DF,0x821E8,0x81AA8
location_name,31,preserved_v25_missing_glyph,니로시암 무대,암,8,D1 A2 60 42 D8 CA 1F 1B,0x821EC,0x81AB3
location_name,32,preserved_v25_missing_glyph,아리바샤 공항,샤,10,42 6B AF 31 60 D6 DD 18 DD 4A,0x821F0,0x8197C
location_name,33,translated_existing_bank,사류족 마을,,11,E0 A5 E0 45 E0 CD 9C E0 9E E0 A3,0x821F4,0x81987
location_name,34,translated_existing_bank,물의 신전,,9,E0 4F E0 9B 9C E0 C3 E0 CC,0x821F8,0x81993
location_name,35,preserved_v25_missing_glyph,지하 엘리베이터,베,9,90 70 DD 23 6F DD B4 31 62,0x821FC,0x81ABC
location_name,36,translated_existing_bank,지하 바이오 연구실,,18,E0 A2 E0 C4 9C DF 6E E0 BD E0 62 9C DF 1C E0 24 DF 26,0x82200,0x81AC6
location_name,37,translated_existing_bank,팔렌시아 시가지,,15,DF 8B DF 95 E0 61 E0 9C 9C E0 61 E0 C0 E0 A2,0x82204,0x81AD9
location_name,38,translated_existing_bank,성관 봉인의 폭포 외부,,21,E0 5A E0 F3 9C DF 93 E0 6A E0 9B 9C DE CB DF 02 9C DF 5E E0 0B,0x82208,0x81AE9
location_name,39,translated_existing_bank,성관 봉인의 폭포 내부,,21,E0 5A E0 F3 9C DF 93 E0 6A E0 9B 9C DE CB DF 02 9C DF 97 E0 0B,0x8220C,0x81AFF
location_name,40,preserved_v25_missing_glyph,토우빌 암벽,벽암,12,5C 71 DD 39 DD 03 53 2A 2D DF 5F 44,0x82210,0x81B15
location_name,41,translated_existing_bank,해변의 비행선,,13,E0 88 DE 3C E0 9B 9C E0 53 E0 8B E0 58,0x82214,0x81B22
location_name,42,translated_existing_bank,니르 평원,,9,E0 35 E0 46 9C DF 03 E0 FE,0x82218,0x818C5
location_name,43,translated_existing_bank,카라간 평야,,11,DF E9 E0 A6 E0 F7 9C DF 03 E0 DA,0x8221C,0x818CF
location_name,44,translated_existing_bank,쿠나 언덕,,8,E0 7A E0 99 9C E0 AE 44,0x82220,0x818DB
location_name,45,translated_existing_bank,루와지 숲,,9,E0 44 E0 64 E0 A2 9C E0 5E,0x82224,0x81906
location_name,46,translated_existing_bank,카카라스 숲,,11,DF E9 DF E9 E0 A6 E0 39 9C E0 5E,0x82228,0x81910
location_name,47,translated_existing_bank,센바라 늘,,9,DE 34 DF 6E E0 A6 9C DF D7,0x8222C,0x8191C
location_name,48,preserved_v25_missing_glyph,리덴 유적,덴,8,6F 65 81 34 DD 8F DD 9D,0x82230,0x8199D
location_name,49,translated_existing_bank,사라 사막,,9,E0 A5 E0 A6 9C E0 A5 DF 39,0x82234,0x819A6
location_name,50,preserved_v25_missing_glyph,라슈마 암장,암,8,65 60 AB 64 1C 1B 43 89,0x82238,0x819B0
location_name,51,preserved_v25_missing_glyph,니로시암 투기장,암,9,D1 A2 60 42 D8 93 DD 4C 89,0x8223C,0x81B30
location_name,52,translated_existing_bank,라마다사 도장,,13,E0 A6 E0 9E E0 C1 E0 A5 9C E0 A7 E0 E1,0x82240,0x81A79
location_name,53,preserved_v25_missing_glyph,클라프섬 공항,클,10,4E 57 31 A6 DE 05 DD 18 DD 4A,0x82244,0x81B3A
location_name,54,preserved_v25_missing_glyph,클라프탑 최상층,층클,11,4E 57 31 A6 36 26 DD 2B B9 DD B2,0x82248,0x81CFC
