file,offset,mode,slot,disk_id,skip,bytes,capacity,korean
5/S5011.DAT,0x48084,e2,4,85,16,20,18,정령을 만나러 왔지?
5/S5012.DAT,0x4849A,e2,0,81,21,42,23,"좋아, 다음은 그레이시느를 목표로 출발이다!"
5/S5012.DAT,0x48318,e2,1,82,19,31,21,돌은 다음 돌로 우리를 이끈다...
5/S5012.DAT,0x482B8,e2,2,83,14,21,16,"고겐, 다음 목적지는?"
5/S5012.DAT,0x48158,e2,3,84,11,17,13,나도 데려가 주게!
5/S5013.DAT,0x48912,e2,13,8E,14,31,16,낙오자라니 누구를 말하는 게냐?
5/S5013.DAT,0x48D5A,e2,14,8F,6,16,8,친절하기도 하군.
5/S5013.DAT,0x48BAC,e2,15,90,10,17,12,맡길 리가 없잖아!
5/S5013.DAT,0x485B0,e2,16,91,6,12,8,말해 주는군.
5/S5013.DAT,0x48E64,e2,17,92,8,12,10,제자들아....
5/S5021.DAT,0x482CE,e2,0,81,30,61,32,신이 나서 자꾸 아래로 내려가면 두 번 다시 돌아오지 못할 거야.
5/S5021.DAT,0x47966,e2,1,82,22,49,24,우리가 알고 싶은 건 이 나라 정령이 있는 곳뿐이야.
5/S5021.DAT,0x483DC,e2,2,83,13,32,15,하나하나 신경 거슬리는 녀석이군.
5/S5021.DAT,0x48280,e2,3,84,24,41,26,아래층일수록 강한 몬스터가 있는 모양이야.
5/S5021.DAT,0x47F7C,e2,4,85,8,24,10,거짓말 따위는 안 한다네.
5/S5021.DAT,0x47FC8,e2,5,86,13,26,15,"이 남자 말, 믿을 수 있어?"
5/S5021.DAT,0x47F3A,e2,6,87,11,22,13,어딘가 믿을 수 없는데.
5/S5021.DAT,0x47D86,e2,7,88,14,24,16,"아가씨, 눈치가 빠르구나."
5/S5021.DAT,0x48234,e2,8,89,22,29,24,"이 유적은 더 아래층이 있지만,"
5/S5021.DAT,0x48110,e2,9,8A,6,11,8,아버지...?
5/S5021.DAT,0x47AC8,e2,10,8B,15,19,17,그래서 유적도 많지.
5/S5021.DAT,0x4814C,e2,11,8C,1,4,3,왜?
5/S5022.DAT,0x478C0,e2,0,81,5,8,7,잊었나?
5/S5023.DAT,0x47AD4,e2,0,81,31,58,33,"뭐, 네가 알아듣게 말하자면 인간의 미래를 위해서라고 할까?"
5/S5023.DAT,0x47A96,e2,1,82,8,25,10,값이 될 만한 이야기인가?
5/S5023.DAT,0x47B70,e2,2,83,16,33,18,그저 만나야만 한다는 생각이 들어.
5/S5023.DAT,0x479C4,e2,3,84,12,22,14,우선 물건을 보여 주게.
5/S5023.DAT,0x47B2A,e2,4,85,15,21,17,"응, 나도 잘 모르겠어."
5/S5025.DAT,0x47F9C,e2,0,81,13,23,15,가게에는 아무도 없어...
5/S5025.DAT,0x47D46,e2,1,82,25,33,27,내 집에 아버지가 머물러 있다니...
5/S5025.DAT,0x47CE0,e2,2,83,10,16,12,"너, 아버지잖아!!"
5/S5025.DAT,0x47A9C,e2,3,84,1,5,3,응!?
5/S5032.DAT,0x478FE,e2,0,81,18,46,20,신세를 졌다. 여기서부터는 우리끼리 갈 수 있다.
5/S5032.DAT,0x479E4,e2,1,82,6,16,8,나도 돌아가야지.
5/S5032.DAT,0x47946,e2,2,83,12,21,14,"그런가, 그럼 잘 있게."
5/S5041.DAT,0x47E0C,e2,0,81,35,59,37,그건 부하의 공을 자기 것으로 만들 수 있다는 왕의 상 아닌가.
5/S5041.DAT,0x47D30,e2,1,82,11,22,13,빛의 돌을 손에 넣었다.
5/S5041.DAT,0x47D74,e2,2,83,12,22,14,왕의 상을 손에 넣었다.
5/S5052.DAT,0x479AE,e2,0,81,5,13,7,"시, 실수했다!"
5/S5052.DAT,0x47904,e2,1,82,5,12,7,이건 대단해!
6/S6011.DAT,0x47FFC,e2,0,81,32,51,34,"촌가라, 그 수상한 일행에 관해서 가르쳐 줄 수 없나?"
6/S6012.DAT,0x48032,e2,0,81,34,65,36,그럼 할아버지가 말한 옛 영혼의 동료가 권법가들 가운데 있는 거야?
6/S6012.DAT,0x4815E,e2,1,82,12,40,14,"항아리 영감이라니, 나더러 하는 말이냐!?"
6/S6012.DAT,0x481A6,e2,2,83,11,22,13,"뭐야, 한판 해 볼 테냐!"
6/S6012.DAT,0x47FA0,e2,3,84,11,16,13,어딘가 불안한데.
6/S6013.DAT,0x48424,e2,0,81,20,36,22,"좋아, 어쨌든 그 무술 대회에 가 보자."
6/S6013.DAT,0x4822C,e2,1,82,19,31,21,돌은 다음 돌로 우리를 이끈다...
6/S6013.DAT,0x48176,e2,2,83,11,20,13,아무 말도 안 했잖아!
6/S6013.DAT,0x481C6,e2,3,84,14,21,16,"고겐, 다음 목적지는?"
6/S6013.DAT,0x4813E,e2,4,85,2,6,4,뭐냐?
6/S6014.DAT,0x488BE,e2,13,8E,14,31,16,낙오자라니 누구를 말하는 게냐?
6/S6014.DAT,0x48D06,e2,14,8F,6,16,8,친절하기도 하군.
6/S6014.DAT,0x48050,e2,15,90,9,18,11,이상한 간판이네...
6/S6014.DAT,0x48B58,e2,16,91,10,17,12,맡길 리가 없잖아!
6/S6014.DAT,0x4855C,e2,17,92,6,12,8,말해 주는군.
6/S6014.DAT,0x48E10,e2,18,93,8,12,10,제자들아....
6/S6021.DAT,0x4861C,e2,0,81,43,74,45,목적을 잊고 단련하여 강해지는 일에만 집착한 마음을 몬스터가 파고든 거구나.
6/S6021.DAT,0x48684,e2,1,82,25,41,27,그럼 우선 라마다 산까지 안내를 받아 볼까.
6/S6021.DAT,0x485C4,e2,2,83,33,45,35,이런 괴물에게 마음대로 이용당하고 있었다니...
6/S6031.DAT,0x47AEA,e2,0,81,12,23,14,"부르셨습니까, 대승정님."
6/S6031.DAT,0x47CD8,e2,1,82,2,11,4,알겠습니다.
6/S6032.DAT,0x47994,e2,0,81,15,31,17,"대승정님, 드릴 말씀이 있습니다."
6/S6032.DAT,0x47C94,e2,1,82,7,19,9,이 아래는 도장이야!
6/S6041.DAT,0x48724,e2,7,88,17,32,19,그런 것에 의지하니 안 되는 거다!
6/S6041.DAT,0x48B1A,e2,8,89,10,24,12,대지의 돌을 손에 넣었다.
6/S6041.DAT,0x488A2,e2,9,8A,7,18,9,당신은 땅의 정령?
6/S6041.DAT,0x486E6,e2,10,8B,9,17,11,경전도 없는 건가.
6/S6051.DAT,0x47BA8,e2,0,81,37,74,39,라마다 산의 경전을 원하는 모양이다만 산 안에는 한 걸음도 들여놓을 수 없다.
6/S6051.DAT,0x47DB6,e2,1,82,12,37,14,우리 승병은 죽음을 두려워하지 않는다!
6/S6051.DAT,0x47CB2,e2,2,83,11,33,13,무슨 말을 해도 소용없는 모양이네.
6/S6051.DAT,0x47E46,e2,3,84,29,49,31,이 소년과 자네가 일대일 승부를 하는 건 어떻겠나?
6/S6051.DAT,0x47DF8,e2,4,85,9,22,11,뭐 그리 흥분하지 마라.
6/S6051.DAT,0x47AB4,e2,5,86,12,22,14,여기가 라마다사인가...
6/S6053.DAT,0x47AAE,e2,0,81,45,78,47,"제가 삼십 년 동안 잃어버린 것을, 여러분과 여행하며 되찾을 수 있을 것 같습니다."
6/S6053.DAT,0x47C60,e2,1,82,25,44,27,이제부터는 각자 자신의 길을 찾아가면 좋겠다.
6/S6053.DAT,0x47B62,e2,2,83,6,12,8,잘 부탁하네.
6/S6053.DAT,0x47B12,e2,3,84,26,29,28,이쪽으로서도 든든하긴 한데...
7/S7011.DAT,0x48280,e2,0,81,19,31,21,돌은 다음 돌로 우리를 이끈다...
7/S7011.DAT,0x4821A,e2,1,82,14,21,16,"고겐, 다음 목적지는?"
7/S7012.DAT,0x483B6,e2,13,8E,14,31,16,낙오자라니 누구를 말하는 게냐?
7/S7012.DAT,0x487FE,e2,14,8F,6,16,8,친절하기도 하군.
7/S7012.DAT,0x48650,e2,15,90,10,17,12,맡길 리가 없잖아!
7/S7012.DAT,0x48054,e2,16,91,6,12,8,말해 주는군.
7/S7012.DAT,0x48908,e2,17,92,8,12,10,제자들아....
7/S7021.DAT,0x48498,e2,15,90,16,27,18,여기 있던 것은 이미 주웠다.
7/S7022.DAT,0x486FE,e2,11,8C,15,29,17,여기에 있던 것은 이미 주웠다.
7/S7022.DAT,0x488AA,e2,12,8D,11,21,13,불행이 어쨌다는 거야.
7/S7023.DAT,0x4848C,e2,12,8D,16,27,18,여기 있던 것은 이미 주웠다.
7/S7024.DAT,0x489F6,e2,12,8D,15,41,17,대체 이 녀석은 무슨 말을 하고 싶은 거야?
7/S7024.DAT,0x4887E,e2,13,8E,25,48,27,그런 사람이 출전하는 게 이상하다고 생각하는데...
7/S7024.DAT,0x48940,e2,14,8F,18,38,20,나보다 약한 녀석을 만나러 간다는 건가.
7/S7024.DAT,0x4848E,e2,15,90,15,29,17,여기에 있던 것은 이미 주웠다.
7/S7025.DAT,0x48906,e2,12,8D,10,25,12,그 말은 내가 할 말이구나.
7/S7025.DAT,0x48712,e2,13,8E,15,29,17,여기에 있던 것은 이미 주웠다.
7/S7025.DAT,0x48A26,e2,14,8F,18,29,20,그런 건 말 안 해도 알고 있어.
7/S7025.DAT,0x48A6E,e2,15,90,14,21,16,정말 알고 있는 게냐?
7/S7025.DAT,0x488CC,e2,16,91,4,7,6,그런가.
7/S7026.DAT,0x48926,e2,12,8D,16,39,18,이 녀석들은 출전자 얼굴도 모르는 건가?
7/S7026.DAT,0x48AC0,e2,13,8E,25,42,27,시간이 거꾸로 돌아가고 있는 사람이 있어...
7/S7026.DAT,0x4873E,e2,14,8F,15,29,17,여기에 있던 것은 이미 주웠다.
7/S7026.DAT,0x4896C,e2,15,90,10,23,12,기억해 주지 않는 건가?
7/S7026.DAT,0x48830,e2,16,91,19,30,21,요즘 두목은 변신하니까 말이야.
7/S7026.DAT,0x48CDA,e2,17,92,8,19,10,그만둘 리가 없잖아.
7/S7026.DAT,0x4887A,e2,18,93,7,17,9,안 하면 좋겠는데.
7/S7026.DAT,0x48BBC,e2,19,94,7,14,9,맡겨 두라니까.
7/S7026.DAT,0x489EA,e2,20,95,12,18,14,"자자자, 진정 진정."
7/S7026.DAT,0x487F6,e2,21,96,3,8,5,일단은?
7/S7027.DAT,0x48EEC,e2,22,97,12,28,14,당신이 여기까지 해낼 줄이야.
7/S7027.DAT,0x491FA,e2,23,98,12,28,14,당신이 여기까지 해낼 줄이야.
7/S7027.DAT,0x492CE,e2,24,99,12,28,14,당신이 여기까지 해낼 줄이야.
7/S7027.DAT,0x48FAA,e2,25,9A,7,16,9,역시 쿠쿠루구나.
7/S7027.DAT,0x48F2E,e2,26,9B,8,15,10,너를 다시 봤다.
7/S7027.DAT,0x48E16,e2,27,9C,6,12,8,역시 아크네.
7/S7027.DAT,0x490B4,e2,28,9D,5,10,7,다시 봤다.
7/S7027.DAT,0x4907A,e2,29,9E,3,7,5,역시네.
7/S7027.DAT,0x4912E,e2,30,9F,3,7,5,역시네.
7/S7028.DAT,0x47746,e2,17,92,19,37,21,선수를 빼앗길 수는 없었으니까 말이야.
7/S7028.DAT,0x476A4,e2,18,93,15,32,17,먼저 나아가는 편이 좋지 않을까?
7/S7028.DAT,0x48A70,e2,19,94,13,30,15,대회 위원: 참가하시겠습니까?
7/S7028.DAT,0x47790,e2,20,95,18,33,20,남의 손에 넘어가면 분했을 테니까.
7/S7028.DAT,0x47490,e2,21,96,15,29,17,여기에 있던 것은 이미 주웠다.
7/S7028.DAT,0x475C0,e2,22,97,7,21,9,볼일이 끝나면 말이지.
7/S7028.DAT,0x47650,e2,23,98,30,40,32,"뭐 그건, 우리도 이렇게 와 있는 셈이고..."
7/S7028.DAT,0x48228,e2,24,99,17,27,19,클라비스의 책을 받았습니다.
7/S7028.DAT,0x47544,e2,25,9A,10,18,12,보물찾이라도 할까.
7/S7028.DAT,0x47584,e2,26,9B,6,11,8,"하자, 하자."
7/S7028.DAT,0x478D6,e2,27,9C,6,11,8,모르겠는데.
7/S7028.DAT,0x4794E,e2,28,9D,5,9,7,모르겠소.
7/S7028.DAT,0x4798A,e2,29,9E,7,11,9,모르겠어어!
7/S7028.DAT,0x47912,e2,30,9F,6,9,8,모르겠어.
7/S7031.DAT,0x47986,e2,0,81,15,25,17,장난감 반지를 손에 넣었다
8/S8011.DAT,0x48166,e2,0,81,5,15,7,아버지한테서!?
8/S8012.DAT,0x483A2,e2,0,81,12,37,14,물러설 수 없는 싸움인 것은 알고 있다.
8/S8012.DAT,0x48466,e2,1,82,22,46,24,초핀: 언제든 정비해 놓고 기다리고 있겠습니다.
8/S8012.DAT,0x482F6,e2,2,83,14,32,16,탄식한다고까지 하고 있고 말이야.
8/S8012.DAT,0x47FDA,e2,3,84,12,25,14,초핀: 출발하시겠습니까?
8/S8012.DAT,0x482B2,e2,4,85,13,26,15,무언가 사악한 것이 느껴져.
8/S8012.DAT,0x48146,e2,5,86,19,31,21,돌은 다음 돌로 우리를 이끈다...
8/S8012.DAT,0x4806E,e2,6,87,13,21,15,초핀: 그럼 타십시오.
8/S8021.DAT,0x48310,e2,0,81,8,24,10,무슨 일이 일어난 거지!?
8/S8021.DAT,0x48096,e2,1,82,5,10,7,이런 일이.
8/S8031.DAT,0x48864,e2,0,81,13,26,15,너희가 이런 짓을 한 거냐?
8/S8031.DAT,0x48662,e2,1,82,13,24,15,살아남은 사람은 없는가?
8/S8031.DAT,0x487D2,e2,2,83,1,7,3,기다려!
8/S8031.DAT,0x488F4,e2,3,84,11,15,13,용서할 수 없어!
8/S8051.DAT,0x48688,e2,7,88,17,27,19,왜 사류족 마을을 파괴했지?
8/S8061.DAT,0x47A4A,e2,0,81,18,37,20,물의 베미가 몸에 전해져 오는 것 같아.
8/S8061.DAT,0x47B20,e2,1,82,9,23,11,당신이 물의 정령이군요.
8/S8061.DAT,0x47E5E,e2,2,83,10,22,12,물의 돌을 손에 넣었다.
8/S8061.DAT,0x47A0A,e2,3,84,10,19,12,시원하고 기분 좋아.
8/S8062.DAT,0x47DC4,e2,0,81,14,28,16,고마워. 분명 도움이 될 거야.
8/S8062.DAT,0x47CDA,e2,1,82,15,27,17,어지러운 보석을 받았습니다.
8/S8062.DAT,0x47C00,e2,2,83,16,25,18,여신의 기도를 받았습니다.
8/S8062.DAT,0x47C4A,e2,3,84,17,25,19,넘치는 과실을 받았습니다.
8/S8062.DAT,0x47D2C,e2,4,85,15,23,17,기합 나팔을 받았습니다.
8/S8062.DAT,0x47C96,e2,5,86,9,16,11,돌을 받았습니다.
8/S8062.DAT,0x47B70,e2,6,87,12,18,14,약초를 받았습니다.
8/S8062.DAT,0x47BB6,e2,7,88,15,21,17,큰 폭탄을 받았습니다.
9/S9012.DAT,0x47B5A,e2,0,81,8,20,10,그렇게는 못 하게 해!
9/S9012.DAT,0x47C00,e2,1,82,7,18,9,기다려! 나도 갈래.
9/S9012.DAT,0x4799E,e2,2,83,9,15,11,"좋아, 철수하자!"
9/S9013.DAT,0x479A2,e2,0,81,8,14,10,잘난 체하기는.
9/S9013.DAT,0x479E0,e2,1,82,6,9,8,걱정했다.
9/S9021.DAT,0x48536,e2,0,81,2,7,4,뭐야?!
9/S9051.DAT,0x4795A,e2,0,81,6,9,8,특별 방송
B/SB022.DAT,0x47B2A,e2,0,81,16,33,18,쿠쿠루는 성모의 힘을 손에 넣었다.
B/SB022.DAT,0x47B0C,e2,1,82,16,31,18,아크는 용사의 힘을 손에 넣었다.
B/SB041.DAT,0x47AEE,e2,0,81,21,35,23,아크는 바다로 향해 세계로 날아가라.
B/SB041.DAT,0x47B7C,e2,1,82,19,30,21,이대로면 우리도 휩쓸리고 말아!
B/SB041.DAT,0x47986,e2,2,83,8,17,10,대체 무슨 일이야!
B/SB041.DAT,0x479C8,e2,3,84,3,7,5,히이이!
B/SB041.DAT,0x479DC,e2,4,85,5,9,7,시작됐군.
B/SB041.DAT,0x479F8,e2,5,86,1,4,3,에?
B/SB041.DAT,0x47A84,e2,6,87,2,5,4,아크!
B/SB072.DAT,0x4819C,e2,0,81,29,48,31,할 수 있으면 해 봐라! 너희도 무사하지 못할 거다!
B/SB072.DAT,0x481FE,e2,1,82,7,12,9,다들 그만두!
C2/SC0C1.DAT,0x48BDE,e2,0,81,19,31,21,소환수 헤모지를 손에 넣었습니다
C2/SC0C1.DAT,0x48B40,e2,1,82,18,28,20,일단 내 수집품에 더해 두겠네
D/SD011.DAT,0x47C0E,e2,13,8E,21,43,23,내가 저지른 일 때문에 네가 위험해질 거야...
D/SD011.DAT,0x47AB8,e2,14,8F,37,57,39,하지만 그 운명에 얽매이기 싫어서 봉인의 불꽃을 꺼 버렸어.
D/SD011.DAT,0x479E0,e2,15,90,10,26,12,누구야...? 여긴 왜 왔지?
D/SD011.DAT,0x47A66,e2,16,91,27,41,29,"난 시온산의 봉인을 지키는 일족, 쿠쿠루야."
D/SD014.DAT,0x4794C,e2,0,81,22,49,24,"여기서부터는 우리만 들어갈 수 있어. 쿠쿠루, 가자."
D/SD014.DAT,0x479BE,e2,1,82,7,16,9,"다들, 기다려 줘."
D/SD014.DAT,0x47A8E,e2,2,83,5,11,7,틀림없구먼.
D/SD014.DAT,0x47AD2,e2,3,84,4,9,6,다녀올게.
D/SD015.DAT,0x4791C,e2,0,81,10,21,12,봉인의 불꽃이 꺼졌어!
D/SD015.DAT,0x4795C,e2,1,82,10,19,12,그 녀석들이 걱정돼.
D/SD015.DAT,0x47A9C,e2,2,83,2,11,4,알겠습니다.
D/SD015.DAT,0x4799C,e2,3,84,14,22,16,서둘러 구하러 가야 해!
D/SD015.DAT,0x47A5E,e2,4,85,8,14,10,우리도 가겠네.
D/SD015.DAT,0x47B44,e2,5,86,11,17,13,"자, 나도 가 볼까."
D/SD021.DAT,0x47E0A,e2,0,81,18,39,20,이제 여기로 돌아와도 아무것도 없겠네...
D/SD021.DAT,0x47B42,e2,1,82,13,26,15,피해 갈 수 없는 길도 있다.
D/SD021.DAT,0x479AC,e2,2,83,11,17,13,봉인을 풀러 가자!
D/SD031.DAT,0x45C48,e2,0,81,37,69,39,내가 다시 깨어났다는 것은 정령들에게 이변이 일어나고 있다는 뜻이겠지.
D/SD031.DAT,0x46564,e2,1,82,29,55,31,이제부터 음성이 잘 들리지 않게 되니 소리를 조금 올려 줘
D/SD031.DAT,0x461D2,e2,2,83,30,52,32,고대의 대마도사 고겐 님이 힘이 되어 주겠다고 하는데.
D/SD031.DAT,0x45CA4,e2,3,84,26,45,28,우선 이 세계를 이루는 5대 정령을 구해야 하네.
D/SD031.DAT,0x4596E,e2,4,85,24,42,26,아까 그 몬스터에게 붙잡혀 있던 할아버지다.
D/SD031.DAT,0x45D88,e2,5,86,41,58,43,"그것이 땅, 물, 불, 바람, 빛의 5요소를 관장하는 정령이니라."
D/SD031.DAT,0x46306,e2,6,87,12,27,14,어쨌든 팔렌시아로 돌아가자!
D/SD031.DAT,0x459BC,e2,7,88,11,25,13,"할아버지, 당신은 누구야?"
D/SD031.DAT,0x45E92,e2,8,89,20,34,22,그럼 어떻게 그 정령들을 찾아내지?
D/SD031.DAT,0x4699E,e2,9,8A,16,30,18,굉장한 아이템을 빼앗아 들었다!
D/SD031.DAT,0x46A2A,e2,10,8B,18,32,20,굉장한 아이템이 부서져 날아갔다!
D/SD031.DAT,0x46A88,e2,11,8C,20,34,22,부서진 아이템을 알아차리지 못했다.
D/SD031.DAT,0x45FDA,e2,12,8D,7,20,9,아라라토스에서 왔어!
D/SD031.DAT,0x46226,e2,13,8E,19,32,21,그럼 엄청난 마법을 쓸 수 있겠네.
D/SD031.DAT,0x46018,e2,14,8F,12,24,14,상당히 먼 곳에서 왔구나.
D/SD031.DAT,0x462BC,e2,15,90,13,25,15,어딘가 믿음직하지 않네...
D/SD071.DAT,0x487CA,e2,21,96,9,14,11,둘 다 괜찮아?
E5/SE05A.DAT,0x48C8A,e2,0,81,32,49,34,나랑 놀고 싶을 때는 촌가라 씨의 항아리로 불러 줘!
E5/SE05A.DAT,0x48734,e2,1,82,16,29,18,"후후후, 용케 여기까지 왔구나."
E5/SE05A.DAT,0x4881C,e2,2,83,38,51,40,"기다려, 지금 그쪽으로 가서 짓이겨 놓고 으깨 놓고..."
E5/SE05A.DAT,0x48874,e2,3,84,11,24,13,아 프 다 아 아 아 아 아!
E5/SE05A.DAT,0x48C52,e2,4,85,31,42,33,나는 세계 제일의 대마법사 초코. 잘 부탁해.
E5/SE05A.DAT,0x48D1A,e2,5,86,39,50,41,"아리바샤의 레이덴 유적, 사라 사막, 이슈마의 바위터"
E5/SE05A.DAT,0x490B2,e2,6,87,13,24,15,"으앙, 누가 좀 세워 줘..."
E5/SE05A.DAT,0x48948,e2,7,88,14,23,16,뒤라고 말하고 있는데...
E5/SE05A.DAT,0x48CEC,e2,8,89,40,48,42,"밀마나의 루와지의 숲, 카카라스의 숲, 셈바라의 늪"
E5/SE05A.DAT,0x49072,e2,9,8A,11,18,13,눈이 어지러운데...
E5/SE05A.DAT,0x487B6,e2,10,8B,16,21,18,"이쪽 이쪽, 뒤에 있어!"
E5/SE05A.DAT,0x488EE,e2,11,8C,11,16,13,"나와라, 몬스터!!"
E5/SE05A.DAT,0x48BF8,e2,12,8D,9,13,11,아 재미있었다
E5/SE05A.DAT,0x48D7A,e2,13,8E,10,14,12,그럼 또 보자!!
E5/SE05A.DAT,0x49012,e2,14,8F,15,19,17,"자, 다 같이 놀아요!"
E5/SE05A.DAT,0x49036,e2,15,90,11,15,13,"와아, 재미있다!"
F/SF021.DAT,0x48212,e2,0,81,38,73,40,인간의 무지는 때때로 많은 불행을 낳는다. 하지만 인간은 배우고 알 수 있어.
F/SF021.DAT,0x4826E,e2,1,82,32,57,34,그리고 알고자 하는 마음을 받치는 것도 또한 욕망이 아닐까.
F/SF021.DAT,0x48104,e2,2,83,6,24,8,당신이 바람의 정령이야?
F/SF021.DAT,0x483A8,e2,3,84,9,23,11,바람의 돌을 손에 넣었다
F/SF021.DAT,0x47F12,e2,4,85,10,20,12,아름다운 물건이구먼.
F/SF021.DAT,0x483E6,e2,5,86,15,25,17,비극의 안경을 손에 넣었다
F/SF021.DAT,0x47F86,e2,6,87,4,10,6,큰일 났다!
F/SF021.DAT,0x47DA2,e2,7,88,11,16,13,엄청난 대회였네.
F/SF021.DAT,0x47F50,e2,8,89,15,18,17,어이쿠 쿠 쿠 쿠 쿠
F/SF031.DAT,0x4856C,e2,26,9B,15,31,17,비실비실 나팔을 손에 넣었습니다
F/SF031.DAT,0x4847C,e2,27,9C,8,22,10,응? 뭔가 떨어져 있어.
F/SF031.DAT,0x484BA,e2,28,9D,16,29,18,몬스터 배 속에 있었던 거구나.
F/SF041.DAT,0x4824E,e2,0,81,15,29,17,이 소년의 눈물에 거짓은 없다.
F/SF041.DAT,0x47A62,e2,1,82,8,20,10,힘을 빼앗기고 있어?
F/SF041.DAT,0x48204,e2,2,83,5,16,7,그것은 인간이다.
F/SF041.DAT,0x48648,e2,3,84,11,22,13,불의 돌을 손에 넣었다.
F/SF041.DAT,0x4881E,e2,4,85,13,23,15,상황이 위험해지고 있군.
F/SF041.DAT,0x4799C,e2,5,86,6,12,8,이게 대체!?
F/SF041.DAT,0x48862,e2,6,87,5,9,7,탈출하자.
F/SF091.DAT,0x478F0,e2,11,8C,4,14,6,"전설에 따르면,"
F/SF0A1.DAT,0x478F8,e2,0,81,8,18,10,절대로 용서 못 해!
F/SF0A1.DAT,0x478B8,e2,1,82,9,14,11,용서 못 해...!
F/SF0A1.DAT,0x47948,e2,2,83,10,14,12,우호오오오오!!
F/SF0B1.DAT,0x47C96,e2,17,92,36,74,38,용자와 힘을 합쳐 인간의 미래를 만들기 위한 것이라고 고문서에서 알았습니다.
F/SF0B1.DAT,0x47B9E,e2,18,93,29,57,31,"성지 시온산을 대대로 지키는 일족의 딸, 쿠쿠루라고 합니다."
F/SF0B1.DAT,0x47AFC,e2,19,94,17,40,19,"국왕님, 저도 두 분과 동행하게 해 주세요."
F/SF0B1.DAT,0x47C4E,e2,20,95,18,33,20,제 힘은 왕가만을 위한 것이 아니라
F/SF0B1.DAT,0x47CF0,e2,21,96,13,25,15,그것을 증명하고 싶습니다.
F/SF0B1.DAT,0x47E3C,e2,22,97,7,12,9,맡겨 주세요.
F/SF0D1.DAT,0x4788C,e2,3,84,10,14,12,하면 잘하잖아.
F/SF0E1.DAT,0x47C8C,e2,0,81,12,26,14,장로의 방패를 손에 넣었다.
F/SF0E1.DAT,0x47A3E,e2,1,82,15,26,17,너무 말씀하지 않는 편이...
F/SF0E1.DAT,0x47FE4,e2,2,83,23,31,25,나는 어찌 이렇게 무력한 걸까...
F/SF0F1.DAT,0x479C2,e2,0,81,22,42,24,나는 그저 가르침대로 수행해 왔을 뿐이야...
F/SF0F1.DAT,0x47A0E,e2,1,82,29,42,31,그 가르침이 어느새 뒤틀려 버린 모양이구먼.
F/SF0F1.DAT,0x47974,e2,2,83,23,33,25,한결같이 주먹을 단련해 온 내가...
