table_key,index,pointer_offset,string_offset,encoded_bytes,encoded_hex,korean
location_name,44,0x82220,0x81953,9,E2 40 E1 28 9C E1 DD E1 3F,쿠나 언덕
location_name,45,0x82224,0x8197F,9,E1 69 E1 EC E2 1E 9C E1 C2,루와지 숲
location_name,46,0x82228,0x81989,11,E2 39 E2 39 E1 53 E1 C4 9C E1 C2,카카라스 숲
location_name,47,0x8222C,0x81995,9,E1 BA E1 8B E1 53 9C E1 36,센바라 늘
location_name,48,0x82230,0x81A19,9,E1 6E E1 42 9C E1 FA E2 0F,리덴 유적
location_name,49,0x82234,0x81A23,9,E1 AC E1 53 9C E1 AC E1 73,사라 사막
location_name,50,0x82238,0x81A2D,11,E1 53 E1 C3 E1 72 9C E1 D4 E2 0D,라슈마 암장
location_name,51,0x8223C,0x81D77,15,E1 38 E1 66 E1 C7 E1 D4 9C E2 55 E1 24 E2 0D,니로시암 투기장
location_name,52,0x82240,0x81B01,13,E1 53 E1 72 E1 39 E1 AC 9C E1 44 E2 0D,라마다사 도장
location_name,53,0x82244,0x81D87,13,E2 44 E1 53 E2 69 E1 B8 9C E1 19 E2 70,클라프섬 공항
location_name,54,0x82248,0x81D95,15,E2 44 E1 53 E2 69 E2 4A 9C E2 32 E1 AF E2 36,클라프탑 최상층
