member,offset,before,after,purpose
COMM.IMG,0x2F0C5,55,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0C6,72,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0C7,05,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0C9,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0CA,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0CB,00,E1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0CC,00,1E,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0CD,88,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0CE,B3,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F0CF,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F430,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F431,00,BA,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F432,00,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F433,00,F1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F434,00,1E,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F435,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F436,87,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F439,11,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F43A,31,DC,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F43B,13,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F43C,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F43D,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F43E,7F,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F43F,01,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F440,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F441,88,BA,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F442,88,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F443,88,F1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F444,88,1E,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F445,CD,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F446,DA,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F447,0C,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F448,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F449,44,BA,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F44A,44,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F44B,44,F1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F44C,44,1E,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F44D,4C,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F44E,C7,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F44F,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7B0,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7B1,00,CB,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7B2,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7B3,00,E1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7B4,00,1D,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7B9,22,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7BA,22,ED,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7BB,22,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7BC,22,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7BD,22,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7BE,66,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C0,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C1,00,CB,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C2,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C3,00,E1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C4,00,1D,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C5,44,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C6,40,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C7,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C8,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7C9,00,CB,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7CA,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7CB,00,E1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2F7CC,00,1D,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB31,00,D1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB32,00,FE,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB33,BB,DE,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB34,FF,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB35,FF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB36,BF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB37,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB3A,11,FE,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB3B,11,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB3C,99,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB3D,99,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB3E,6F,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB41,80,D1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB42,A8,FE,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB43,BB,DE,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB44,89,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB45,CC,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB46,48,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB47,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB49,40,C1,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB4A,64,FF,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB4B,FF,DE,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB4C,5D,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB4D,55,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FB4E,15,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB1,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB2,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB3,62,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB4,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB6,F7,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB7,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEB9,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEBB,80,01,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEBC,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEBD,10,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEBE,EF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC1,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC2,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC3,32,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC4,01,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC5,C4,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC6,48,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC7,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FEC9,00,10,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FECA,00,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FECB,A2,11,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FECC,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FECD,40,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x2FECE,15,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30233,FB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30234,9D,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30235,99,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30236,FF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30237,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3023A,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3023B,80,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3023C,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3023D,10,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3023E,EF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30241,80,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30242,88,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30243,BA,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30244,89,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30245,8C,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30246,48,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30247,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3024B,B3,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3024C,19,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3024D,51,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3024E,15,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305B3,FB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305B4,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305B6,66,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305BA,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305BB,80,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305BC,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305BD,10,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305BE,8F,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305C1,80,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305C2,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305C3,32,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305C4,01,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305C6,40,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305CB,B3,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305CC,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305CD,40,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x305CE,04,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30933,B2,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30934,FF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30935,FF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30936,BF,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30937,08,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3093A,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3093B,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3093C,99,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3093D,99,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3093E,09,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30942,88,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30943,A8,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30944,BB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30945,BB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30946,3B,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x30947,11,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3094B,30,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3094C,BB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3094D,FB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3094E,BB,00,relocate_text_planes_and_restore_native_damage_texture
COMM.IMG,0x3094F,88,00,relocate_text_planes_and_restore_native_damage_texture
PSX.EXE,0x494A8,E3,3D,equipment_name_dx_minus4_call
PSX.EXE,0x494A9,B0,6C,equipment_name_dx_minus4_call
PSX.EXE,0x494AA,05,06,equipment_name_dx_minus4_call
PSX.EXE,0x4A32C,00,7E,consumable_name_dx_minus4_call
PSX.EXE,0x4A32D,B1,6C,consumable_name_dx_minus4_call
PSX.EXE,0x4A32E,05,06,consumable_name_dx_minus4_call
PSX.EXE,0x4A35C,C9,8E,consumable_quantity_dy_plus2_call
PSX.EXE,0x4A35D,AC,6C,consumable_quantity_dy_plus2_call
PSX.EXE,0x4A35E,05,06,consumable_quantity_dy_plus2_call
PSX.EXE,0x51604,C0,EA,E5_invisible_14px_placeholder
PSX.EXE,0x51605,03,02,E5_invisible_14px_placeholder
PSX.EXE,0x51DBC,40,00,location_name_width_14px
PSX.EXE,0x51DBD,80,81,location_name_width_14px
PSX.EXE,0x51DC0,21,40,location_name_width_14px
PSX.EXE,0x51DC1,80,18,location_name_width_14px
PSX.EXE,0x51DC3,02,00,location_name_width_14px
PSX.EXE,0x51DC8,80,23,location_name_width_14px
PSX.EXE,0x51DCA,10,03,location_name_width_14px
PSX.EXE,0x51DCB,00,02,location_name_width_14px
PSX.EXE,0x808F4,00,E0,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808F5,00,FF,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808F6,00,BD,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808F7,00,27,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808F8,00,30,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808FA,00,A2,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808FB,00,8F,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808FC,00,1C,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808FE,00,BF,equipment_name_dx_minus4_wrapper
PSX.EXE,0x808FF,00,AF,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80900,00,E3,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80901,00,B0,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80902,00,05,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80903,00,0C,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80904,00,10,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80906,00,A2,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80907,00,AF,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80908,00,85,equipment_name_dx_minus4_wrapper
PSX.EXE,0x80909,00,6C,equipment_name_dx_minus4_wrapper
PSX.EXE,0x8090A,00,06,equipment_name_dx_minus4_wrapper
PSX.EXE,0x8090B,00,08,equipment_name_dx_minus4_wrapper
PSX.EXE,0x809DC,49,93,damage_overlap_text_remap_gate
PSX.EXE,0x809DD,AD,6C,damage_overlap_text_remap_gate
PSX.EXE,0x809DE,05,06,damage_overlap_text_remap_gate
PSX.EXE,0x809F8,00,E0,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x809F9,00,FF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x809FA,00,BD,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x809FB,00,27,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x809FC,00,30,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x809FE,00,A2,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x809FF,00,8F,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A00,00,34,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A02,00,A3,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A03,00,8F,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A04,00,1C,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A06,00,BF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A07,00,AF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A08,00,10,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A0A,00,A2,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A0B,00,AF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A0D,00,B1,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A0E,00,05,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A0F,00,0C,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A10,00,14,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A12,00,A3,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A13,00,AF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A14,00,FC,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A15,00,FF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A16,00,04,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A17,00,24,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A18,00,1F,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A19,00,80,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A1A,00,06,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A1B,00,3C,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A1C,00,B4,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A1D,00,1D,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A1E,00,C6,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A1F,00,24,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A20,00,10,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A21,00,AD,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A22,00,05,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A23,00,0C,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A24,00,21,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A25,00,28,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A28,00,1C,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A2A,00,BF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A2B,00,8F,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A2C,00,20,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A2E,00,BD,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A2F,00,27,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A30,00,08,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A32,00,E0,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A33,00,03,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A38,00,08,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A3A,00,A2,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A3B,00,94,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A40,00,02,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A42,00,42,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A43,00,24,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A44,00,C9,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A45,00,AC,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A46,00,05,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A47,00,08,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A48,00,08,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A4A,00,A2,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A4B,00,A4,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A4C,00,5F,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A4D,00,FF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A4E,00,88,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A4F,00,24,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A50,00,10,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A52,00,09,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A53,00,2D,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A54,00,08,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A56,00,20,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A57,00,11,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A5C,00,F9,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A5D,00,FF,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A5E,00,09,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A5F,00,25,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A60,00,03,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A62,00,29,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A63,00,2D,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A64,00,02,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A66,00,20,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A67,00,11,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A68,00,74,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A6A,00,04,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A6B,00,34,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A6C,00,DE,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A6D,00,02,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A6E,00,04,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A6F,00,25,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A70,00,49,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A71,00,AD,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A72,00,05,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A73,00,08,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A78,00,DC,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A79,00,FC,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A7A,00,88,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A7B,00,24,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A7C,00,10,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A7E,00,09,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A7F,00,2D,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A80,00,A8,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A81,00,40,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A82,00,20,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A83,00,11,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A88,00,7D,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A89,00,FD,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A8A,00,84,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A8B,00,24,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A8C,00,49,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A8D,00,AD,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A8E,00,05,item_wrappers_quantity_and_damage_text_remap
PSX.EXE,0x80A8F,00,08,item_wrappers_quantity_and_damage_text_remap
