row,file,offset,length,changed,original_hex,current_hex,status
1668,6/S6041.DAT,0x488a2,9,True,3f 1d 1f 28 90 1c 4d 4f 3c,e2 94 1a 13 0c 02 0f 15 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1669,6/S6041.DAT,0x488de,47,True,90 1c 4d 4f 25 e6 01 1b 20 23 38 e6 01 e4 3d 2e 1c dd 4c 28 24 52 88 dd 82 68 1c dd 54 1b 7a 1c 1f 51 23 e6 01 df 38 49 1f 1c 30 28 1d 1b 37,e2 8a 0f 15 16 e6 01 05 12 18 a1 e6 01 e4 3d 3c 02 de fa 13 21 1e 3d de fa 38 02 de fa 05 4e 02 1a 1c 18 e6 01 dd c9 a1 1a 02 11 13 a1 05 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1670,6/S6041.DAT,0x48940,71,True,90 1c 4d 4f 25 e6 01 a4 b2 83 2a 2b 26 dd 18 a9 24 dd 30 dd 35 22 dd 49 36 dd 82 4a cb 23 e6 01 1b 45 1c 88 23 20 24 dd 42 dd d6 a4 b2 83 2a dd a7 33 32 22 38 1c 36 9f 1b dd 5d b5 20 33 dd 04 2a 6d dd 5b 51 22 37,37 04 0f a1 31 51 dd 02 a1 45 29 06 a1 dd 10 24 1e a1 de 66 06 a1 18 dd 8f dd 49 b3 a1 55 dd 21 a1 dd 1c dd ad dd 59 a1 dd 9c 06 01 1c a1 1a 24 24 a1 29 dd 64 7d a1 77 a1 14 de dc 1e 24 a1 29 dd 64 53 01 21 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1671,6/S6041.DAT,0x489c2,33,True,90 1c 4d 4f 25 e6 01 3b 27 46 33 52 88 35 49 1c 1f 51 1c 38 1c 1d 54 e6 01 6e 38 1d 1b 2d 4a 48 37,37 04 0f a1 31 51 dd 02 a1 89 dd 43 a1 35 dd 1b 38 0d a1 8e 53 a1 18 26 a1 09 5f 18 33 a1 71 01 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1672,6/S6041.DAT,0x48a16,45,True,90 1c 4d 4f 25 e6 01 3f 22 1c 28 24 e6 01 2e 1c ce dd 12 23 dd 1c 44 22 38 1c dd 08 21 2a e6 01 b2 20 4b 3f 26 38 1c 58 20 39 4a 48 37,e2 8b 0f 15 16 e6 01 a1 a1 02 13 21 e6 01 3c 02 56 de fa 18 de fa 5a a1 a1 02 de fa 1d 20 e6 01 6c 12 a1 a1 2c a1 02 a1 12 09 a1 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1673,6/S6041.DAT,0x48a76,43,True,90 1c 4d 4f 25 e6 01 2e 1c 7a 2f 24 dd 48 32 22 30 1d 1b 6a e6 01 41 1c dd 7e dd 87 1c 38 36 23 5b 90 1c 94 5a 2f dd bc 41 26 37,e2 8c 0f 15 16 e6 01 3c 02 4e a1 21 de fa 23 a1 11 a1 05 34 e6 01 59 02 de fa de fa 02 a1 a1 18 a1 0c 02 47 a1 a1 de fa 59 2c 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1674,6/S6041.DAT,0x48b1a,12,True,5b 90 1c 94 5a 2f 87 23 86 32 1f 37,e2 92 02 47 a1 a1 40 18 3e 23 1a 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1675,6/S6041.DAT,0x48b6c,21,True,90 1c 4d 4f 25 e6 01 43 1e 33 28 1b 45 30 38 a0 21 1b 22 6a 37,e2 8d 0f 15 16 e6 01 a1 1b 3a 13 05 07 11 a1 58 1d 05 a1 34 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1676,6/S6051.DAT,0x47ab4,14,True,2e 32 2a 57 64 67 dd 9e 20 df 61 df 61 37,1a 24 0c a1 8f 45 01 34 35 0c 21 21 21 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1677,6/S6051.DAT,0x47af6,37,True,b0 30 28 2e 2e 2f dd 75 22 de fe dd 6b 23 e6 01 57 64 67 9b 8a 1c 86 39 de 13 28 e6 01 1d 1b 36 1b 26 7a 35 37,e2 82 13 3c 3c a1 de fa a1 dd 83 de fa 18 e6 01 8f 5c 1a 7c 60 02 3e 09 de fa 13 e6 01 a1 05 a1 05 2c 4e a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1678,6/S6051.DAT,0x47ba8,39,True,57 64 67 9b 1c dd de de 2e 2f dd 24 1e 1b 33 1e 1b 2a 9b 1c dd 64 23 28 8e de bd 38 86 32 22 43 49 23 28 1b 20 2d 37,e2 83 1a 7c 02 de fa de fa a1 de fa 1b 05 3a 1b 05 20 7c 02 de fa 18 13 69 de fa a1 3e 23 a1 a1 a1 18 13 05 12 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1679,6/S6051.DAT,0x47c04,30,True,dd de de 2e 3c e4 3d e6 01 be dd 06 28 9b 23 dd 67 b5 4d 4f 36 b0 2f 1e 1f 1b 35 49 35 37,e2 85 de fa d1 e4 3d e6 01 7e de fa 13 7c 18 de fa 7b 0f 15 a1 32 a1 1b 1a 05 a1 a1 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1680,6/S6051.DAT,0x47c56,40,True,2e 1c de 17 23 de f0 2d 30 27 35 df 58 2f 45 3e 1c 20 2e 4b 33 28 50 84 c7 cb 2a e6 01 6e 38 20 38 3b a0 dd 75 1e 35 37,e2 81 de fa 18 de fa a1 11 17 a1 de 46 a1 07 4c 02 12 3c a1 3a 13 aa 06 97 8a 20 e6 01 39 a1 12 a1 3f 58 de fa 1b a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1681,6/S6051.DAT,0x47cb2,13,True,6e 2f 91 29 21 38 b5 35 1c 3d 26 4c 37,e2 87 61 a1 1d a1 7b a1 02 a1 2c 5e 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1682,6/S6051.DAT,0x47cf4,32,True,be dd 06 38 24 4b 36 43 49 3f 39 30 1c dd 57 e6 01 dd 04 8c 22 43 49 23 28 1b 20 2d 1c 4a 48 37,e2 8a a1 a1 21 a1 a1 a1 a1 a1 09 11 02 de fa e6 01 e9 1a 28 a1 a1 a1 18 13 05 12 a1 02 a1 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1683,6/S6051.DAT,0x47d48,44,True,1e 20 1e e6 01 2e 2e 30 93 46 58 43 1e 33 38 dd cc dd 22 4a 48 e6 01 3b 41 33 3e dd d4 3e 1c dd 22 52 2a 56 22 e6 01 4a 48 55 26 37,e2 88 1b e6 01 3c 3c 11 3c 0e a1 a1 1b 3a a1 de fa dd 01 a1 a1 e6 01 3f 59 3a 4c de fa 4c 02 dd 01 1e 20 26 a1 e6 01 a1 a1 93 2c 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1684,6/S6051.DAT,0x47db6,14,True,be 2a 84 66 28 dd 22 1d 54 dd af 32 2d 02,e2 86 06 41 13 dd 01 a1 4d de fa 23 a1 a9,OUTSIDE_TARGETED_OPCODE_PREDICATE
1685,6/S6051.DAT,0x47df8,11,True,27 3f 41 26 3f 45 3e 1d 22 1d 37,e2 8b 59 2c a1 07 4c a1 a1 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1686,6/S6051.DAT,0x47e46,31,True,2e 1c dd d9 da 36 3b dd db 30 8e dd 9a 8e 1c d5 dd cb 2f 2b 22 36 1b 26 1c 28 54 26 4a 48 3c,e2 89 de fa 86 a1 3f de fa 11 69 de fa 69 02 0d de fa a1 2a a1 a1 05 2c 02 13 4d 2c a1 a1 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1687,6/S6051.DAT,0x47e9a,56,True,dd 73 2a dd cb 49 32 58 be dd 06 28 3b 36 1d 1e 3e e6 01 dd c5 55 26 37 e6 01 1e 20 1e be dd 06 2a d5 29 1f 89 dd ac 28 e6 01 43 1e 33 1c b0 2f d3 1b 21 38 33 3b 26 37,15 0c a1 04 3a a1 3d 2e 06 a1 90 dd 1a dd 59 a1 72 09 0c 54 01 21 a1 19 04 38 a1 3d 2e 0c a1 dd 01 dd fb 01 3a a1 3d 2e a1 dd 01 49 24 36 a1 0a 14 a1 40 41 21 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1688,6/S6051.DAT,0x47f14,28,True,3d 20 55 26 e4 3d e4 3d e6 01 dd 88 dd 3d 20 1e 1b 7a 2f dd 8b 46 22 30 1d 1b 6a 37,dd 0d 01 21 a1 ea 67 e9 49 36 a1 6c dd ca a1 dd 36 dd 6d 26 a1 1b 32 dd 05 21 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1689,6/S6052.DAT,0x4792c,20,True,dd d1 96 25 e6 01 57 64 67 9b 1c cb 96 28 54 26 30 2b 20 3c,e2 81 5f 16 e6 01 8f 5c 1a 7c 02 8a 5f 13 4d 2c 11 2a 12 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1690,6/S6053.DAT,0x47a66,19,True,85 38 24 dd 82 74 3a 59 21 28 e6 01 38 33 46 27 1b 20 3c,e2 88 21 de fa 2b a1 25 1d 13 e6 01 a1 3a 0e 17 05 12 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1691,6/S6053.DAT,0x47aae,47,True,a4 b2 2a 14 11 da 88 30 24 dd dc 29 21 1e 27 29 1f 38 1c 2f 24 3f 1d 1f 2a 1f 36 dd b8 2b 22 2e 36 30 dd 29 39 d9 59 41 26 1d a9 2a 2b 22 37,e2 83 20 27 91 86 3d 11 21 de fa a1 1d 1b 17 a1 1a a1 02 a1 21 a1 a1 1a 20 1a a1 de fa 2a a1 3c a1 11 e9 d9 09 94 25 59 2c a1 19 20 2a a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1692,6/S6053.DAT,0x47b12,28,True,2e 29 4b 36 1e 21 38 dd 91 38 1e 1b 2d 35 49 54 e4 1f 2c e4 1f 2c e4 1f 2c e4 1f 37,dd 01 dd 69 4e dd 04 25 33 a1 dd 26 dd 26 19 dd fb a1 53 81 21 21 21 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1693,6/S6053.DAT,0x47b62,8,True,3d 55 1e 3e 1f 1c b5 37,e2 8a 1b 4c 1a 02 7b 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1694,6/S6053.DAT,0x47bb4,20,True,85 28 2e 1c c4 83 36 e6 01 dd 82 74 2b 22 2e 36 23 1e 1f 37,e2 89 3c 02 54 35 a1 e6 01 de fa 2b 2a a1 3c a1 18 1b 1a 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1695,6/S6053.DAT,0x47bfc,47,True,2e 2e 28 1b 45 1c 88 23 20 24 1b 27 43 1e 1b dd 9e 36 1d 29 21 1e 27 29 1f 37 e6 01 38 26 2e 2e 30 dd 6a 46 22 2e 36 28 e6 01 6e 38 1d 1b 37,e2 84 13 05 07 02 3d 18 12 21 05 17 a1 1b 05 de fa a1 a1 a1 1d 1b 17 a1 1a 21 e6 01 a1 2c 3c 3c 11 de fa 0e a1 3c a1 13 e6 01 39 a1 a1 05 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1696,6/S6053.DAT,0x47c60,27,True,2e 32 20 33 28 24 41 32 6a 32 a4 b2 83 1c dd 52 2f de 07 1e 21 1b 3e 36 1b 1b 37,e2 86 12 3a 13 21 59 23 34 23 90 6c 35 02 de fa a1 de fa 1b 1d 05 4c a1 05 05 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1697,6/S6053.DAT,0x47cbc,50,True,dd d1 96 25 e6 01 65 31 dd 02 de 11 de 93 09 1e 28 2d 0a 37 e6 01 be 33 1c dd 64 23 3f 22 1c 28 de 36 dd 6c 1d dd 6a 46 35 49 30 28 3f 39 27 59 2d 37,66 28 dd 02 a1 a1 e2 87 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 e6 01 18 03 a1 55 dd 21 a1 dd 4f dd 76 dd c6 a1 18 26 a1 09 de 49 07 01 21 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1698,6/S6053.DAT,0x47d2e,48,True,dd d1 96 25 e6 01 3f 1d 1f 28 be 33 23 e6 01 a4 b2 1c 88 de 1d 1b 2f c7 2b 7a 2f dd af 32 1d 1b e6 01 dd 47 a9 2f dd 6a 46 21 3e 32 27 1e 1f 37,e2 81 5f 16 e6 01 a1 a1 1a 13 7e 3a 18 e6 01 90 6c 02 3d de fa 05 a1 97 2a 4e a1 de fa 23 a1 05 e6 01 de fa 19 a1 de fa 0e 1d 4c 23 17 1b 1a 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1699,6/S6053.DAT,0x47d9e,38,True,dd d1 96 25 e6 01 de 11 de 93 2a 3b d9 39 23 1d 22 27 30 e6 01 2e 1c dd 9e 28 be 33 2a dd 1e 29 21 3b 39 27 2b 37,e2 85 5f 16 e6 01 de fa de fa 20 3f 94 09 18 a1 a1 17 11 e6 01 3c 02 de fa 13 7e 3a 20 de fa a1 1d 3f 09 17 2a 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
1700,6/S6053.DAT,0x47e32,19,True,e4 3d 3f 39 2a 36 26 e4 1f 2c e4 1f 2c e4 1f 2c e4 3d 37,1c 45 dd 68 21 21 21 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1701,6/S6053.DAT,0x47e7a,44,True,85 28 2e 1c 52 83 36 1c dd b8 1c c3 e4 3d e6 01 dd f0 99 2e 2e 23 d9 39 e4 3d e6 01 8e 20 33 40 39 dd 85 1e 1f 1b 36 9f 26 37 e4 79,e2 82 3c 02 1e 35 a1 02 de fa 02 85 e4 3d e6 01 de fa 70 3c 3c 18 94 09 e4 3d e6 01 69 12 3a d2 09 de fa 1b 1a 05 a1 74 2c 21 e4 79,OUTSIDE_TARGETED_OPCODE_PREDICATE
1702,6/S6053.DAT,0x47eda,12,True,e4 3d c3 2f dd 91 b5 02 e4 3d e4 3d,4b 36 a1 6c de 05 2b a9 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1703,6/S6054.DAT,0x45002,35,True,e5 03 6c 69 72 34 e6 01 e5 03 6c 69 de 1e 34 e6 01 e5 03 6c 69 31 47 dd 6d e6 01 e5 03 6c 69 34 dd 02 57,e5 03 39 43 a1 a1 e6 01 e5 03 39 dd 06 a1 a1 e6 01 e5 03 39 30 dd f8 a1 a1 e6 01 e5 03 96 0c 8f a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1704,6/S6054.DAT,0x4506e,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1705,6/S6054.DAT,0x450ac,17,True,57 64 67 84 25 e6 01 47 a3 65 28 54 2e 23 1b 1f 3c,e2 d2 a1 a1 a1 a1 a1 e2 d3 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1706,6/S6054.DAT,0x450f6,34,True,e5 03 dd 3a 53 64 31 7c e6 01 e5 03 47 78 6b 42 e6 01 e5 03 42 57 57 5c 47 e6 01 e5 03 dd 56 31 81 53,e5 03 dd 2f 70 45 1e a1 e6 01 e5 03 e2 e7 a1 a1 e6 01 e5 03 09 8f 8f 83 30 e6 01 e5 03 dd 38 dd e9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1707,6/S6054.DAT,0x45160,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1708,6/S6054.DAT,0x4519e,29,True,57 64 67 84 25 e6 01 dd 60 31 c9 81 31 62 1c 60 34 dd a1 53 23 1d 29 21 1b 22 1c 28 3c,e2 d2 a1 a1 a1 a1 a1 8c 03 dd c8 a1 81 03 02 0f a1 dd af dd 82 26 a1 5f dd a8 35 0c d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1709,6/S6054.DAT,0x451f4,32,True,e5 03 42 31 4e e6 01 e5 03 4e 4e 53 e6 01 e5 03 62 65 5c 53 a2 dd 3c e6 01 e5 03 dd 3b 5f 7f 31,e5 03 09 58 a1 e6 01 e5 03 e2 d4 a1 e6 01 e5 03 e2 e9 a1 a1 a1 a1 a1 e6 01 e5 03 dd c3 55 04 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1710,6/S6054.DAT,0x4525c,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1711,6/S6054.DAT,0x4529a,32,True,57 64 67 84 25 e6 01 47 78 6b 42 1c 67 71 34 62 71 34 23 1b 22 3d 29 75 33 1b 1c de 26 ae 28 3c,e2 d2 a1 a1 a1 a1 a1 e2 d5 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1712,6/S6054.DAT,0x452f2,31,True,e5 03 8f bc 5f 5c e6 01 e5 03 bb 64 5f 5c e6 01 e5 03 bb 64 8f dd 4e e6 01 e5 03 bb 64 60 62,e5 03 e2 ea a1 a1 e6 01 e5 03 49 45 55 83 e6 01 e5 03 49 45 46 dd b3 e6 01 e5 03 e2 eb a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1713,6/S6054.DAT,0x4535a,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1714,6/S6054.DAT,0x45398,22,True,57 64 67 84 25 e6 01 42 31 4e dd c8 57 82 95 1c 6a 3e 8a 2d 28 3c,e2 d1 a1 a1 a1 a1 a1 09 58 dd 96 dd 12 17 a1 dd 5f dd 79 26 d1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1715,6/S6054.DAT,0x453e6,28,True,e5 03 30 22 e6 01 e5 03 30 22 20 38 e6 01 e5 03 30 22 1c 30 28 e6 01 e5 03 1d 40 b5,e5 03 e2 ec e6 01 e5 03 1e 99 04 33 e6 01 e5 03 1e 46 54 04 a1 e6 01 e5 03 1c dd ec,OUTSIDE_TARGETED_OPCODE_PREDICATE
1716,6/S6054.DAT,0x4544a,18,True,57 64 67 84 25 e6 01 c7 dd 34 02 02 92 dd 42 35 1d 3c,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 31 1b 03 dd 51 d1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1717,6/S6054.DAT,0x4548e,22,True,57 64 67 84 25 e6 01 42 31 4e dd c8 57 82 95 1c 47 62 82 a6 28 3c,e2 d2 a1 a1 a1 a1 a1 09 58 dd 96 dd 12 17 a1 66 dd 64 dd 3f 26 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1718,6/S6054.DAT,0x454dc,29,True,e5 03 12 16 11 52 e6 01 e5 03 13 11 11 52 e6 01 e5 03 13 16 11 52 e6 01 e5 03 1d 40 b5,e5 03 4a 9e 91 a1 e6 01 e5 03 0b 91 91 a1 e6 01 e5 03 0b 9e 91 a1 e6 01 e5 03 1c dd ec,OUTSIDE_TARGETED_OPCODE_PREDICATE
1719,6/S6054.DAT,0x45542,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1720,6/S6054.DAT,0x45580,39,True,57 64 67 84 25 e6 01 de dd de 98 1c ba 8f a6 dd 03 47 23 28 24 de 37 28 90 70 16 11 dd b2 1c 67 34 7f 69 34 2a 2c 2c,e2 d2 a1 a1 a1 a1 a1 50 33 0f a1 7c a1 dd 58 6c 0e 06 a1 34 dd 27 a1 04 19 a1 9e 91 de 50 a1 dd 25 4f 03 21 21 21 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1721,6/S6054.DAT,0x455e0,31,True,e5 03 3f 22 e6 01 e5 03 1d 1b e6 01 e5 03 dd ef 39 1f 20 29 1f e6 01 e5 03 74 44 1f 20 29 1f,e5 03 1f 01 e6 01 e5 03 71 01 e6 01 e5 03 38 0a 3c a1 dd 0f 01 e6 01 e5 03 0c 3c a1 dd 0f 01,OUTSIDE_TARGETED_OPCODE_PREDICATE
1722,6/S6054.DAT,0x45648,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1723,6/S6054.DAT,0x45686,28,True,57 64 67 84 25 e6 01 dd 8f dd 9d 67 34 7f 69 34 1c 8e de 2c 70 23 1b 22 38 1c 28 3c,e2 d2 a1 a1 a1 a1 a1 e2 d8 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1724,6/S6054.DAT,0x456da,24,True,e5 03 3f 32 e6 01 e5 03 41 32 e6 01 e5 03 54 32 e6 01 e5 03 1d 1b 1e 73,e5 03 e2 d6 e6 01 e5 03 15 32 e6 01 e5 03 e2 d7 e6 01 e5 03 dd 06 de 33,OUTSIDE_TARGETED_OPCODE_PREDICATE
1725,6/S6054.DAT,0x4573a,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1726,6/S6054.DAT,0x45778,36,True,57 64 67 84 25 e6 01 57 64 67 dd 9e 30 36 99 33 2a dd e0 1b 1f 36 44 23 dd 64 23 a0 46 22 52 1c de d7 28 3c,e2 d2 a1 a1 a1 a1 a1 e2 d9 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1727,6/S6054.DAT,0x457d4,26,True,e5 03 13 11 52 e6 01 e5 03 13 12 52 e6 01 e5 03 13 13 52 e6 01 e5 03 13 14 52,e5 03 0b 91 a1 e6 01 e5 03 0b 4a a1 e6 01 e5 03 0b 0b a1 e6 01 e5 03 0b 27 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1728,6/S6054.DAT,0x45836,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1729,6/S6054.DAT,0x45874,33,True,57 64 67 84 25 e6 01 47 5c 31 34 77 31 4e 53 30 6c 69 34 dd 02 57 2a a0 45 49 1f 42 65 db d8 28 3c,e2 d2 a1 a1 a1 a1 a1 30 dd 9a 25 de 01 0e 25 a1 96 0c 8f 0c a1 dd 56 26 a1 09 03 dd 5e 26 d1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1730,6/S6054.DAT,0x458ce,41,True,e5 03 2b 79 1b 42 65 db d8 e6 01 e5 03 2e 43 32 1f 42 65 db d8 e6 01 e5 03 45 ca 32 1f 42 65 db d8 e6 01 e5 03 4c 58 4c 58,e5 03 37 dd 35 dd cf a1 a1 e6 01 e5 03 1c 56 a1 a1 a1 a1 a1 a1 e6 01 e5 03 de 56 15 20 dd 3f a1 a1 e6 01 e5 03 e2 da a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1731,6/S6054.DAT,0x45940,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1732,6/S6054.DAT,0x4597e,20,True,57 64 67 84 25 e6 01 4b 73 2e 1c 20 6d 1c 49 1c 1b 55 28 3c,e2 d2 a1 a1 a1 a1 a1 e2 db a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1733,6/S6054.DAT,0x459ca,38,True,e5 03 44 1b 55 e6 01 e5 03 43 49 3f 29 21 4b 48 1b 55 e6 01 e5 03 92 dd 42 28 3f 20 e6 01 e5 03 41 32 28 35 32 3c,e5 03 e2 dc a1 e6 01 e5 03 34 31 8b a1 dd a6 dd c4 a1 e6 01 e5 03 e2 df a1 a1 a1 a1 e6 01 e5 03 dd 55 87 d1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1734,6/S6054.DAT,0x45a38,12,True,57 64 67 84 25 e6 01 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1735,6/S6054.DAT,0x45a80,13,True,57 64 67 84 25 e6 01 50 c7 dd 34 02 02,e2 d1 a1 a1 a1 a1 a1 31 de a0 a9 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1736,6/S6054.DAT,0x45ac8,46,True,57 64 67 84 25 e6 01 85 1c 38 2d 35 1b 23 dd 08 21 c7 dd 34 1e 1f 1c 28 3b 27 46 2a de 6c 51 21 35 37 dd 05 26 99 23 2e 32 2f 40 55 26 37,e2 d1 a1 a1 a1 a1 a1 dd af 66 36 a1 55 dd 21 a1 dd b1 de b6 a1 dd 16 a1 7e 0c a1 dd 8f 8d 03 01 21 a1 8b 4e d5 a1 03 dd 8e a1 40 45 21 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1737,6/S6054.DAT,0x45b2c,45,True,57 64 67 84 25 e6 01 85 1c 38 2d 35 1b 23 dd 08 21 c7 dd 34 1e 1f 1c 28 3b 27 46 2a 13 52 51 35 37 dd 05 26 99 23 2e 32 2f 40 55 26 37,e2 d2 a1 a1 a1 a1 a1 e2 dd a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1738,6/S6054.DAT,0x45baa,19,True,5b dd 69 dd a8 1c dd 04 99 43 5a 2f 38 33 1b 27 1e 1f 37,1c 37 0f a1 dd 46 04 36 a1 dd 19 dd 2d 2d 07 01 21 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1739,6/S6054.DAT,0x45bf4,28,True,36 9f 29 1f 2a 24 38 26 dd 09 29 21 1b 22 30 28 1d 1b 20 3c 7d 40 20 2b 30 1d 1b 37,03 dd 2f a1 0c 04 1c a1 1f 04 a1 78 4d dd 51 d1 a1 de 84 2e 04 a1 45 8f 21 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
1740,6/S6054.DAT,0x45c42,49,True,2e 1c ce dd 12 23 28 24 4d 4f 1c 94 36 38 26 8e 45 24 dd 08 21 dd 5a 51 22 2e 36 23 3d 29 21 dd c1 dd 1f 2a 3f 33 43 32 22 94 2a 3f 22 36 d3 3e 37,8c dd 11 0e 06 a1 31 51 0f a1 72 a1 1b 1c a1 55 dd 21 a1 55 4e 3a a1 de 24 dd 18 0c a1 1e dd 7f 1e 06 a1 72 03 a1 de 4f a1 1f 01 1c a1 0a 61 01 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
