id,group,index,historical_korean,pointer_offset,original_pointer,current_pointer,japanese,current_korean,unknown_codes,original_hex,current_hex,storage_class,empty_original,empty_current,review_status
consumable_description:15,consumable_description,15,쓰러진 대상 부활,0x80F50,0x8019B5FC,0x8019C887,戦闘不能<N:午:15>ャラクタを復活させます,쓰러진 대상 부활,,63 93 DD 71 DD 80 DD 4E D6 57 4E 62 2F DD 2C DE 49 3A 59 27 2B,DD 85 20 DD 3F A1 37 8B A1 6C DD E1,text,False,False,PENDING
consumable_description:16,consumable_description,16,공격력 일시 상승,0x80F54,0x8019B614,0x8019C812,一時的に攻撃力を上げます,공격력 일시 상승,,8E CF DD 53 23 D0 B1 61 2F B9 9C 27 2B,DD 10 DD 0A DD 2B A1 6B 29 A1 8B 69,text,False,False,PENDING
consumable_description:17,consumable_description,17,수면 부여,0x80F58,0x8019B624,0x8019AECC,<N:眠:5>らせます,수면 부여,,DD B9 33 59 27 2B,50 3A A1 6C 1A,text,False,False,PENDING
consumable_description:18,consumable_description,18,공격 방어 일시 감소,0x80F5C,0x8019B62C,0x801FF793,一時的に攻撃力・防御力を下げます,공격력과 방어력이|일시적으로 감소,,8E CF DD 53 23 D0 B1 61 2C DD A6 DD AD 61 2F 70 9C 27 2B,DD 10 DD 0A DD 2B DD 18 A1 DD 29 14 DD 2B 03 E6 01 6B 29 DD 09 4E D5 A1 DD 77 DD 07,text,False,False,PENDING
consumable_description:19,consumable_description,19,공격력 상승,0x80F60,0x8019B640,0x8019C0E0,攻撃力が上がります,공격력 상승,,D0 B1 61 2A B9 2A 39 27 2B,DD 10 DD 0A DD 2B A1 8B 69,text,False,False,PENDING
consumable_description:20,consumable_description,20,민첩 상승,0x80F64,0x8019B64C,0x8019BE05,すばやさが上がります,민첩 상승,,2B 58 40 3A 2A B9 2A 39 27 2B,DD EC DF 5E A1 8B 69,text,False,False,PENDING
consumable_description:21,consumable_description,21,최대 체력 2 상승,0x80F68,0x8019B658,0x8019C774,<N:Π:10><N:Ｐ:10>の最大値が2ポ<N:｣:11>ント上がります,최대 체력 2 상승,,DD FA DD 90 1C DD 2B 50 DD D2 2A 13 D7 65 34 5C B9 2A 39 27 2B,DE 27 37 A1 DD 90 DD 2B A1 0B A1 8B 69,text,False,False,PENDING
consumable_description:22,consumable_description,22,마력 상승,0x80F6C,0x8019B670,0x8019ADA4,魔力が上がります,마력 상승,,DD 1B 61 2A B9 2A 39 27 2B,45 DD 2B A1 8B 69,text,False,False,PENDING
consumable_description:23,consumable_description,23,최대 마력 2 상승,0x80F70,0x8019B67C,0x801FF7B0,<N:∪:20><N:Ｐ:10>の最大値が2ポ<N:｣:11>ント上がります,최대 MP 2 상승,,DE 4F DD 90 1C DD 2B 50 DD D2 2A 13 D7 65 34 5C B9 2A 39 27 2B,DE 27 37 A1 DF 0B DE 07 A1 0B A1 8B 69,text,False,False,PENDING
consumable_description:24,consumable_description,24,명중률 감소,0x80F74,0x8019B694,0x801FF7BE,<N:振:2>りまくと、目が見えなくなります,사용하면 눈이|보이지 않게 함,,DE D9 39 27 3E 36 24 AC 2A A0 46 1D 3E 1D 39 27 2B,34 DD 1A 19 3A A1 DE 0D 03 E6 01 60 03 04 A1 78 41 A1 DD CF,text,False,False,PENDING
consumable_description:25,consumable_description,25,방어력 일시 상승,0x80F78,0x8019B6A8,0x8019AAB4,一時的に防御力を上げます,방어력 일시 상승,,8E CF DD 53 23 DD A6 DD AD 61 2F B9 9C 27 2B,DD 29 14 DD 2B A1 6B 29 A1 8B 69,text,False,False,PENDING
consumable_description:26,consumable_description,26,석화 회복,0x80F7C,0x8019B6B8,0x8019BB7B,石化から元に戻ります,석화 회복,,94 DD 7C 20 33 DE 74 23 D9 39 27 2B,DD 8B DD 83 A1 7A DD 9F,text,False,False,PENDING
consumable_description:27,consumable_description,27,침묵 회복,0x80F80,0x8019B6C8,0x801FF7D3,封じられた魔法が使えるようになります,봉인된 마법을|다시 쓸 수 있게 함,,DD 0F 4A 33 32 1F DD 1B DD 51 2A DD 33 46 22 3D 26 23 1D 39 27 2B,DD B6 35 DD C6 A1 45 DD 37 0D E6 01 01 29 A1 DE 57 A1 50 A1 1F 41 A1 DD CF,text,False,False,PENDING
consumable_description:28,consumable_description,28,촌가라의 몬스터 소환,0x80F84,0x8019B6E0,0x801FF7ED,チョン<N:力:5>ラがモンスターを召喚するのに使います,촌가라가 몬스터를|소환할 때 사용,,6C 69 34 DD 02 57 2A 5F 34 47 62 31 2F DD 78 DD 7B 2B 22 1C 23 DD 33 1B 27 2B,96 0C 8F 0C A1 64 30 02 36 E6 01 DD 07 DD 65 7D A1 77 A1 34 DD 1A,text,False,False,PENDING
consumable_description:29,consumable_description,29,?????,0x80F88,0x8019B6FC,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
consumable_description:30,consumable_description,30,?????,0x80F8C,0x8019B704,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
consumable_description:31,consumable_description,31,?????,0x80F90,0x8019B70C,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
skill_name:0,skill_name,0,,0x811C0,0x8019B794,0x8019B0AD,,,,,,text,True,True,PENDING
skill_name:1,skill_name,1,번 그라운드,0x811C4,0x8019B798,0x8019ADEA,バーン<N:ク:12>ラウント,번 그라운드,,AF 31 34 80 57 71 34 95,9B A1 15 8F 86 17,text,False,False,PENDING
skill_name:2,skill_name,2,토탈 힐링,0x811C8,0x8019B7A4,0x8019C32B,トータル<N:ヒ:5>ーリン<N:ク:12>,토탈 힐링,,5C 31 62 53 DD B5 31 6B 34 80,83 DE 14 A1 DF 5D DE 54,text,False,False,PENDING
skill_name:3,skill_name,3,게일 플래시,0x811CC,0x8019B7B0,0x8019C2D1,ゲ<N:｣:11>ルフラッシュ,게일 플래시,,DD 4D 65 53 A6 57 82 60 AB,41 6B A1 DE 36 DD 12 29,text,False,False,PENDING
skill_name:4,skill_name,4,슬로우 에너미,0x811D0,0x8019B7BC,0x8019C1EE,スロウエ<N:ネ:13>ミー,슬로우 에너미,,47 A2 71 DD 23 DD C6 DD 3A 31,DD FC D5 3D A1 0E 89 DD 2F,text,False,False,PENDING
skill_name:5,skill_name,5,메테오 폴,0x811D4,0x8019B7C8,0x8019BB0F,メテオフ<N:｣:13>ール,메테오 폴,,78 DB 8F A6 DE B4 31 53,DD 2C DD BE 46 A1 DF 56,text,False,False,PENDING
skill_name:6,skill_name,6,큐어,0x811D8,0x8019B7D4,0x8019B08B,<N:午:15>ュア,큐어,,DD 4E AB 42,DF 98 14,text,False,False,PENDING
skill_name:7,skill_name,7,디포이즌,0x811DC,0x8019B7DC,0x8019BDF5,デポ<N:｣:11><N:ス:15>ン,디포이즌,,81 D7 65 DE 1F 34,DD CD DD 78 03 DF 90,text,False,False,PENDING
skill_name:8,skill_name,8,사일런트,0x811E0,0x8019B7E4,0x8019BEDA,サ<N:｣:11><N:リ:12>ント,사일런트,,77 65 6F 34 5C,34 6B DD 2A DD 5B,text,False,False,PENDING
skill_name:9,skill_name,9,리프레시,0x811E4,0x8019B7EC,0x8019BEC5,リフ<N:リ:12>ッシュ,리프레시,,6B A6 6F 82 60 AB,2E DD 9D DD 66 29,text,False,False,PENDING
skill_name:10,skill_name,10,천벌,0x811E8,0x8019B7F4,0x8019B00E,天のさばき,천벌,,DD 26 1C 3A 58 44,DD E7 DD E4,text,False,False,PENDING
skill_name:11,skill_name,11,리저렉션,0x811EC,0x8019B7FC,0x8019BC65,リ<N:ザ:8><N:リ:12>クション,리저렉션,,6B DD C8 6F 4E 60 69 34,2E DD 24 DF 2A DF 67,text,False,False,PENDING
skill_name:12,skill_name,12,디바이드,0x811F0,0x8019B808,0x8019AE45,デ<N:ｲ:6>バ<N:｣:11>ト,디바이드,,81 DD 03 AF 65 95,DD CD DD 08 03 17,text,False,False,PENDING
skill_name:13,skill_name,13,앵화뇌폭참,0x811F4,0x8019B810,0x8019C020,桜花雷爆斬,앵화뇌폭참,,DE 3C DE 1B DD A5 DD 41 DD 5C,DF 6E DD 83 DF 1E DD 62 DD 4C,text,False,False,PENDING
skill_name:14,skill_name,14,주박검,0x811F8,0x8019B81C,0x8019AEBA,呪縛剣,주박검,,DE 35 DE 94 DD 8D,40 DE 9F DD A1,text,False,False,PENDING
skill_name:15,skill_name,15,진공참,0x811FC,0x8019B824,0x8019AE14,<N:真:2><N:空:2>斬,진공참,,DE 9F DD 18 DD 5C,DD 3F DD 10 DD 4C,text,False,False,PENDING
skill_name:16,skill_name,16,호영참,0x81200,0x8019B82C,0x8019AF02,<N:虎:5><N:影:1>斬,호영참,,DE E9 DE 81 DD 5C,95 DD FA DD 4C,text,False,False,PENDING
skill_name:17,skill_name,17,전투의 북,0x81204,0x8019B834,0x8019BCF5,戦の小太鼓,전투의 북,,63 1C DD 88 DD A9 DD F1,4F DD 39 0F A1 DE 64,text,False,False,PENDING
skill_name:18,skill_name,18,황사자 북,0x81208,0x8019B840,0x8019BE1D,荒獅子太鼓,황사자 북,,DD C0 DE A7 96 DD A9 DD F1,DE 3C 34 28 A1 DE 64,text,False,False,PENDING
skill_name:19,skill_name,19,기합 나팔,0x8120C,0x8019B84C,0x8019BC55,気合いラッパ,기합 나팔,,A9 DD AC 1B 57 82 A3,24 DD 1D A1 1E DD 6C,text,False,False,PENDING
skill_name:20,skill_name,20,탈진 나팔,0x81210,0x8019B854,0x8019BBD5,へろへろラッパ,탈진 나팔,,8A 55 8A 55 57 82 A3,DE 14 DD 3F A1 1E DD 6C,text,False,False,PENDING
skill_name:21,skill_name,21,치유의 하프,0x81214,0x8019B85C,0x8019BAEB,いやしのたてごと,치유의 하프,,1B 40 1E 1C 1F 21 79 36,DD 1F 8A 0F A1 19 DD 9D,text,False,False,PENDING
skill_name:22,skill_name,22,둔화 베이스,0x81218,0x8019B868,0x8019C252,のろまのベース,둔화 베이스,,1C 55 27 1C DD B4 31 47,DF 23 DD 83 A1 DD FE 03 30,text,False,False,PENDING
skill_name:23,skill_name,23,위타천 오카리나,0x8121C,0x8019B874,0x8019AA78,い<N:駄:2>天のオカリナ,위타천 오카리나,,1B DE CD DD 26 1C 8F BC 6B 7C,8E DD 7F DD E7 A1 46 DD 38 2E 1E,text,False,False,PENDING
skill_name:24,skill_name,24,방향전환 피리,0x81220,0x8019B880,0x8019AAC0,向き直りの笛,방향전환 피리,,DD 01 44 DD 85 39 1C DE 2F,DD 29 DD B2 4F DD 65 A1 DD 3C 2E,text,False,False,PENDING
skill_name:25,skill_name,25,익스플로전,0x81224,0x8019B88C,0x8019BE3D,エクス<N:フ:11>ロージョン,익스플로전,,DD 23 4E 47 DD 55 A2 31 7F 69 34,DE C0 30 DE 36 D5 4F,text,False,False,PENDING
skill_name:26,skill_name,26,드림 노크,0x81228,0x8019B898,0x8019BC45,トリーム<N:メ:6>ック,드림 노크,,95 6B 31 D8 DD 5F 82 4E,17 DE 29 A1 DD 57 58,text,False,False,PENDING
skill_name:27,skill_name,27,다이아몬드 더스트,0x8122C,0x8019B8A4,0x8019C8E2,ダ<N:｣:11>ヤモントダスト,다이아몬드 더스트,,67 65 BB 5F 34 95 67 47 5C,01 03 09 64 17 A1 DD 96 30 DD 5B,text,False,False,PENDING
skill_name:28,skill_name,28,윈드 슬래셔,0x81230,0x8019B8B0,0x8019C02B,ウ<N:｣:11>ントスラッシャー,윈드 슬래셔,,71 65 34 95 47 57 82 60 D6 31,DF 8B 17 A1 DD FC DD 12 DE B3,text,False,False,PENDING
skill_name:29,skill_name,29,히트 월,0x81234,0x8019B8BC,0x8019BDB5,<N:ヒ:5>ートウ<N:｣:13>ール,히트 월,,DD B5 31 5C 71 DE B4 31 53,DD 59 DD 5B A1 DE E5,text,False,False,PENDING
skill_name:30,skill_name,30,썬더 스톰,0x81238,0x8019B8C8,0x8019BC0B,サンダーストーム,썬더 스톰,,77 34 67 31 47 5C 31 D8,DF 6A DD 96 A1 30 DF 4F,text,False,False,PENDING
skill_name:31,skill_name,31,텔레포트,0x8123C,0x8019B8D4,0x8019BBF0,テ<N:リ:12>ポート,텔레포트,,DB 6F D7 31 5C,DF 4E DD 66 DD 78 DD 5B,text,False,False,PENDING
skill_name:32,skill_name,32,심안법,0x81240,0x8019B8DC,0x8019AFB4,心<N:眼:3>法,심안법,,DD 11 DE 7B DD 51,9D 94 DD 37,text,False,False,PENDING
skill_name:33,skill_name,33,퇴마광탄,0x81244,0x8019B8E4,0x8019BE45,<N:退:3>魔光弾,퇴마광탄,,DE 63 DD 1B DD 0C DE 06,DF 50 45 DF 16 DD D1,text,False,False,PENDING
skill_name:34,skill_name,34,선풍격축,0x81248,0x8019B8F0,0x8019BB2A,旋風撃蹴,선풍격축,,DE 9C C1 B1 DE A3,DD 53 DE 2E DD 0A DE 02,text,False,False,PENDING
skill_name:35,skill_name,35,유성폭,0x8124C,0x8019B8F8,0x8019AEF0,流星爆,유성폭,,DE 24 DE D6 DD 41,8A DD 17 DD 62,text,False,False,PENDING
skill_name:36,skill_name,36,귀신류영파,0x81250,0x8019B900,0x8019C23E,鬼神流<N:影:1><N:波:1>,귀신류영파,,DE F4 DD 2F DE 24 DE 81 DE 5B,DE 6C 3E DD 6E DD FA DD 7B,text,False,False,PENDING
skill_name:37,skill_name,37,멸장열파,0x81254,0x8019B90C,0x8019BDFD,滅掌烈破,멸장열파,,DD 40 DE DA DE 85 DD 62,DD DD 56 DD 89 DD 7B,text,False,False,PENDING
skill_name:38,skill_name,38,케락,0x81258,0x8019B918,0x8019B013,<N:ゲ:16>ラック,케락,,DD 6D 57 82 4E,DD F8 DF 27,text,False,False,PENDING
skill_name:39,skill_name,39,모프리,0x8125C,0x8019B920,0x8019AF91,モフリー,모프리,,5F A6 6B 31,55 DD 9D 2E,text,False,False,PENDING
skill_name:40,skill_name,40,후우진,0x81260,0x8019B928,0x8019AF38,フウジン,후우진,,A6 71 7F 34,DD 8D 3D DD 3F,text,False,False,PENDING
skill_name:41,skill_name,41,라이진,0x81264,0x8019B930,0x8019AFAA,ラ<N:｣:11>ジン,라이진,,57 65 7F 34,8F 03 DD 3F,text,False,False,PENDING
skill_name:42,skill_name,42,헤모지,0x81268,0x8019B938,0x8019B004,へモジー,헤모지,,DD 3B 5F 7F 31,DD C3 55 04,text,False,False,PENDING
skill_name:43,skill_name,43,오톤,0x8126C,0x8019B940,0x8019B03F,オトン,오톤,,8F 95 34,46 DD 9A,text,False,False,PENDING
skill_name:44,skill_name,44,조사,0x81270,0x8019B944,0x8019B0AA,調ベる,조사,,DD 86 DD 35 22,90 34,text,False,False,PENDING
skill_name:45,skill_name,45,초코,0x81274,0x8019B94C,0x8019B033,ちょこ,초코,,4B 73 2E,39 DD 40,text,False,False,PENDING
skill_name:46,skill_name,46,회복,0x81278,0x8019B950,0x8019B053,回復,회복,,9E DD 2C,7A DD 9F,text,False,False,PENDING
skill_name:47,skill_name,47,다리 만들기,0x8127C,0x8019B954,0x8019BE55,<N:ｴ:24>か造り,다리 만들기,,DD 04 20 DD D5 39,01 2E A1 38 0A 24,text,False,False,PENDING
skill_name:48,skill_name,48,풍뢰파,0x81280,0x8019B95C,0x8019AE61,風雷破,풍뢰파,,C1 DD A5 DD 62,DE 2E DF 31 DD 7B,text,False,False,PENDING
skill_name:49,skill_name,49,풍뢰파,0x81284,0x8019B964,0x8019AE61,風雷破,풍뢰파,,C1 DD A5 DD 62,DE 2E DF 31 DD 7B,text,False,False,PENDING
skill_name:50,skill_name,50,빙의,0x81288,0x8019B96C,0x8019B083,乗り移り,빙의,,DD 43 39 DE FC 39,DF 64 0F,text,False,False,PENDING
skill_name:51,skill_name,51,폭렬 수리검,0x8128C,0x8019B974,0x8019C14E,バク<N:リ:12>ツ手裏剣,폭렬 수리검,,AF 4E 6F DF 01 87 DD FE DD 8D,DD 62 DF 2E A1 50 2E DD A1,text,False,False,PENDING
skill_name:52,skill_name,52,자폭,0x81290,0x8019B980,0x8019B027,自爆,자폭,,A4 DD 41,28 DD 62,text,False,False,PENDING
skill_name:53,skill_name,53,지옥으로 가는 계단,0x81294,0x8019B984,0x8019B964,ジ<N:ニ:13>クへの階段,지옥으로 가는 계단,,7F DD 3C 4E 8A 1C DD B2 DE 61,04 DE 39 4E D5 A1 0C 06 A1 DD 11 DD 35,text,False,False,PENDING
skill_name:54,skill_name,54,사방 공격,0x81298,0x8019B990,0x8019C2AD,4方向,사방 공격,,15 C4 DD 01,34 DD 29 A1 DD 10 DD 0A,text,False,False,PENDING
skill_name:55,skill_name,55,염뢰붕,0x8129C,0x8019B998,0x8019AE7D,炎雷崩,염뢰붕,,BF DD A5 DE 90,DF 89 DF 31 DE EC,text,False,False,PENDING
skill_name:56,skill_name,56,더스트 룬,0x812A0,0x8019B9A0,0x8019BB96,ダスト・ルー<N:｣:11>ン,더스트 룬,,67 47 5C 2C 53 31 65 34,DD 96 30 DD 5B A1 DF 32,text,False,False,PENDING
skill_name:57,skill_name,57,요미의 날개,0x812A4,0x8019B9AC,0x8019C04A,ヨミのつばさ,요미의 날개,,DD 14 DD 3A 1C 45 58 3A,2C DD 2F 0F A1 DD 61 DD B4,text,False,False,PENDING
skill_name:58,skill_name,58,의욕 없음,0x812A8,0x8019B9B8,0x8019BEA2,やる気なし,의욕 없음,,40 22 A9 1D 1E,0F DD E3 A1 71 8D,text,False,False,PENDING
skill_description:0,skill_description,0,,0x81708,0x8019BAAC,0x8019B0AD,,,,,,text,True,True,PENDING
skill_description:1,skill_description,1,용암으로 적에게 피해,0x8170C,0x8019BAB0,0x8019B854,ようがんを発生させ敵にダメージを<N:与:3>えます,용암으로 적에게 피해,,3D 26 2A 2D 2F 76 DD 1C 3A 59 BD 23 67 78 31 7F 2F DD 3F 46 27 2B,DD 1A DF 6C 4E D5 A1 DD 09 0E 41 A1 DD 3C 2B,text,False,False,PENDING
skill_description:2,skill_description,2,상태 이상과 체력 회복,0x81710,0x8019BAC8,0x8019B5D8,ステ<N:｣:11>タス傷害と体力を回復します,상태 이상과 체력 회복,,47 DB 65 62 47 DE 6A DE 7E 36 DD 2D 61 2F 9E DD 2C 1E 27 2B,8B DD D2 A1 03 8B DD 18 A1 DD 90 DD 2B A1 7A DD 9F,text,False,False,PENDING
skill_description:3,skill_description,3,이공간 공격으로 피해,0x81714,0x8019BAE0,0x8019B48B,いくうかんからの攻撃で敵にダメージを<N:与:3>えます,이공간 공격으로 피해,,1B 3E 26 20 2D 20 33 1C D0 B1 30 BD 23 67 78 31 7F 2F DD 3F 46 27 2B,03 DD 10 DD 1B A1 DD 10 DD 0A 4E D5 A1 DD 3C 2B,text,False,False,PENDING
skill_description:4,skill_description,4,적 민첩 감소,0x81718,0x8019BAF8,0x8019C805,敵の素早さを下げます,적 민첩 감소,,BD 1C DE D3 DD 21 3A 2F 70 9C 27 2B,DD 09 A1 DD EC DF 5E A1 DD 77 DD 07,text,False,False,PENDING
skill_description:5,skill_description,5,운석으로 주변 적 피해,0x8171C,0x8019BB08,0x8019B814,いんせきが落下しまわりの敵にダメージを<N:与:3>えます,운석으로 주변 적 피해,,1B 2D 59 44 2A DD A4 70 1E 27 43 39 1C BD 23 67 78 31 7F 2F DD 3F 46 27 2B,86 DD 8B 4E D5 A1 40 80 A1 DD 09 A1 DD 3C 2B,text,False,False,PENDING
skill_description:6,skill_description,6,체력 회복,0x81720,0x8019BB24,0x8019BB8D,体力を回復します,체력 회복,,DD 2D 61 2F 9E DD 2C 1E 27 2B,DD 90 DD 2B A1 7A DD 9F,text,False,False,PENDING
skill_description:7,skill_description,7,독 해제,0x81724,0x8019BB30,0x8019AF5C,<N:毒:1>を消しさります,독 해제,,DD CF 2F DD 28 1E 3A 39 27 2B,DF 22 A1 2B 66,text,False,False,PENDING
skill_description:8,skill_description,8,적의 마법 봉인,0x81728,0x8019BB3C,0x8019AA9C,敵の魔法を封じ込めます,적의 마법 봉인,,BD 1C DD 1B DD 51 2F DD 0F 4A DD 5D 51 27 2B,DD 09 0F A1 45 DD 37 A1 DD B6 35,text,False,False,PENDING
skill_description:9,skill_description,9,상태 이상 회복,0x8172C,0x8019BB4C,0x8019ABF5,ステ<N:｣:11>タス傷害を回復します,상태 이상 회복,,47 DB 65 62 47 DE 6A DE 7E 2F 9E DD 2C 1E 27 2B,8B DD D2 A1 03 8B A1 7A DD 9F,text,False,False,PENDING
skill_description:10,skill_description,10,천사의 광선 공격,0x81730,0x8019BB60,0x8019B929,天使が画面外に飛んでいき<N:リ:12>ー<N:ザ:8>ーで攻撃します,천사의 광선 공격,,DD 26 DD 33 2A DE 7F DE 8C DD 6B 23 DD 72 2D 30 1B 44 6F 31 DD C8 31 30 D0 B1 1E 27 2B,DD E7 34 0F A1 DF 16 DD 53 A1 DD 10 DD 0A,text,False,False,PENDING
skill_description:11,skill_description,11,쓰러진 아군 부활,0x81734,0x8019BB80,0x8019C87A,戦闘不能になつた味方を呼び戻せます,쓰러진 아군 부활,,63 93 DD 71 DD 80 23 1D 29 1F DD 94 C4 2F DD C2 99 D9 59 27 2B,DD 85 20 DD 3F A1 09 7C A1 6C DD E1,text,False,False,PENDING
skill_description:12,skill_description,12,적 체력을 흡수해 아군 회복,0x81738,0x8019BB98,0x8019C5C8,敵の体力をすいとり味方に分け<N:与:3>えます,적 체력을 흡수해 아군 회복,,BD 1C DD 2D 61 2F 2B 1B 36 39 DD 94 C4 23 B2 49 DD 3F 46 27 2B,DD 09 A1 DD 90 DD 2B 0D A1 DF 5C 50 2B A1 09 7C A1 7A DD 9F,text,False,False,PENDING
skill_description:13,skill_description,13,적 하나에 필살검,0x8173C,0x8019BBB0,0x8019B9AA,敵一体に必殺の剣で斬りつけます,적 하나에 필살검,,BD 8E DD 2D 23 DD CC DD 7A 1C DD 8D 30 DD 5C 39 45 49 27 2B,DD 09 A1 19 1E 0E A1 DE 4A DD A2 DD A1,text,False,False,PENDING
skill_description:14,skill_description,14,적에게 마비 부여,0x81740,0x8019BBC8,0x8019AA90,敵をマ<N:ヒ:5>させます,적에게 마비 부여,,BD 2F 64 DD B5 3A 59 27 2B,DD 09 0E 41 A1 45 DD 06 A1 6C 1A,text,False,False,PENDING
skill_description:15,skill_description,15,두 칸 앞의 적 공격,0x81744,0x8019BBD4,0x8019B632,2ます先の敵を斬りつけます,두 칸 앞의 적 공격,,13 27 2B DD 66 1C BD 2F DD 5C 39 45 49 27 2B,DD 21 A1 DF 96 A1 DD BA 0F A1 DD 09 A1 DD 10 DD 0A,text,False,False,PENDING
skill_description:16,skill_description,16,돌진하며 적 공격,0x81748,0x8019BBE4,0x8019B8A2,敵に向かつて走り込んで斬りつけます,돌진하며 적 공격,,BD 23 DD 01 20 29 21 DE 66 39 DD 5D 2D 30 DD 5C 39 45 49 27 2B,72 DD 3F 19 DE 1F A1 DD 09 A1 DD 10 DD 0A,text,False,False,PENDING
skill_description:17,skill_description,17,아군 공격력 상승,0x8174C,0x8019BBFC,0x8019C790,味方の攻撃力を上げます,아군 공격력 상승,,DD 94 C4 1C D0 B1 61 2F B9 9C 27 2B,09 7C A1 DD 10 DD 0A DD 2B A1 8B 69,text,False,False,PENDING
skill_description:18,skill_description,18,파동 광선 발사,0x81750,0x8019BC0C,0x8019C758,<N:波:1>動<N:リ:12>ー<N:ザ:8>ー弾を撃ちます,파동 광선 발사,,DE 5B DC 6F 31 DD C8 31 DE 06 2F B1 4B 27 2B,DD 7B DD 32 A1 DF 16 DD 53 A1 DD 0E 34,text,False,False,PENDING
skill_description:19,skill_description,19,먼 적을 기합으로 공격,0x81754,0x8019BC1C,0x8019B656,<N:遠:1>くの敵を気合で攻撃します,먼 적을 기합으로 공격,,DE 4C 3E 1C BD 2F A9 DD AC 30 D0 B1 1E 27 2B,DD C1 A1 DD 09 0D A1 24 DD 1D 4E D5 A1 DD 10 DD 0A,text,False,False,PENDING
skill_description:20,skill_description,20,폭탄을 연속 발사,0x81758,0x8019BC2C,0x8019B90B,一度にたくさんの爆弾を撃ちます,폭탄을 연속 발사,,8E DD 20 23 1F 3E 3A 2D 1C DD 41 DE 06 2F B1 4B 27 2B,DD 62 DD D1 0D A1 DD AD DD 5F A1 DD 0E 34,text,False,False,PENDING
skill_description:21,skill_description,21,아군 체력 회복,0x8175C,0x8019BC40,0x8019C906,味方の体力を回復します,아군 체력 회복,,DD 94 C4 1C DD 2D 61 2F 9E DD 2C 1E 27 2B,09 7C A1 DD 90 DD 2B A1 7A DD 9F,text,False,False,PENDING
skill_description:22,skill_description,22,적 민첩 감소,0x81760,0x8019BC50,0x8019C805,敵のすばやさを下げます,적 민첩 감소,,BD 1C 2B 58 40 3A 2F 70 9C 27 2B,DD 09 A1 DD EC DF 5E A1 DD 77 DD 07,text,False,False,PENDING
skill_description:23,skill_description,23,아군 민첩 상승,0x81764,0x8019BC5C,0x8019AB87,味方のすばやさを上げます,아군 민첩 상승,,DD 94 C4 1C 2B 58 40 3A 2F B9 9C 27 2B,09 7C A1 DD EC DF 5E A1 8B 69,text,False,False,PENDING
skill_description:24,skill_description,24,전원이 포니 방향으로 전환,0x81768,0x8019BC6C,0x8019B542,全員がポニと同じ方向に向きを変えます,전원이 포니 방향으로 전환,,DD 08 8D 2A D7 D1 36 DD 82 4A C4 DD 01 23 DD 01 44 2F DD 15 46 27 2B,4F 7B 03 A1 DD 78 07 A1 DD 29 DD B2 4E D5 A1 4F DD 65,text,False,False,PENDING
skill_description:25,skill_description,25,거대한 불꽃으로 피해,0x8176C,0x8019BC84,0x8019B884,すごい炎で敵をつつみこみダメージを<N:与:3>えます,거대한 불꽃으로 피해,,2B 79 1B BF 30 BD 2F 45 45 6D 2E 6D 67 78 31 7F 2F DD 3F 46 27 2B,32 37 53 A1 DD 13 DD 8C 4E D5 A1 DD 3C 2B,text,False,False,PENDING
skill_description:26,skill_description,26,적에게 수면 부여,0x81770,0x8019BC9C,0x8019AC21,敵を<N:眠:5>らせます,적에게 수면 부여,,BD 2F DD B9 33 59 27 2B,DD 09 0E 41 A1 50 3A A1 6C 1A,text,False,False,PENDING
skill_description:27,skill_description,27,눈보라로 적에게 피해,0x81774,0x8019BCA8,0x8019B938,すごいふぶきを起こして敵にダメージを<N:与:3>えます,눈보라로 적에게 피해,,2B 79 1B 97 CA 44 2F DD C4 2E 1E 21 BD 23 67 78 31 7F 2F DD 3F 46 27 2B,DE 0D 60 8F D5 A1 DD 09 0E 41 A1 DD 3C 2B,text,False,False,PENDING
skill_description:28,skill_description,28,강풍으로 적에게 피해,0x81778,0x8019BCC4,0x8019B864,すごい風を起こして敵にダメージを<N:与:3>えます,강풍으로 적에게 피해,,2B 79 1B C1 2F DD C4 2E 1E 21 BD 23 67 78 31 7F 2F DD 3F 46 27 2B,DD 28 DE 2E 4E D5 A1 DD 09 0E 41 A1 DD 3C 2B,text,False,False,PENDING
skill_description:29,skill_description,29,불꽃 장벽 생성,0x8177C,0x8019BCDC,0x8019C704,炎のかたまりを作りだします,불꽃 장벽 생성,,BF 1C 20 1F 27 39 2F DD EF 39 35 1E 27 2B,DD 13 DD 8C A1 56 DE 92 A1 DD 36 DD 17,text,False,False,PENDING
skill_description:30,skill_description,30,번개로 적에게 피해,0x81780,0x8019BCEC,0x8019B99C,すごい雷を落として敵にダメージを<N:与:3>えます,번개로 적에게 피해,,2B 79 1B DD A5 2F DD A4 36 1E 21 BD 23 67 78 31 7F 2F DD 3F 46 27 2B,9B DD B4 D5 A1 DD 09 0E 41 A1 DD 3C 2B,text,False,False,PENDING
