state,classification,media_hint,probe_matches,probe_total,region,start,end_exclusive,bytes,all_zero,matches_reference,sha256,nonzero_bytes
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CFA9BDD358BC30B2EB3347F977B686411EC7CBE4B8D14746AFDD6AEA9E33AFEC,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_4.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_4.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CFA9BDD358BC30B2EB3347F977B686411EC7CBE4B8D14746AFDD6AEA9E33AFEC,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_5.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_5.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_5.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_5.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CFA9BDD358BC30B2EB3347F977B686411EC7CBE4B8D14746AFDD6AEA9E33AFEC,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_6.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_6.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_6.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_6.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CFA9BDD358BC30B2EB3347F977B686411EC7CBE4B8D14746AFDD6AEA9E33AFEC,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_7.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_7.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_7.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_7.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CFA9BDD358BC30B2EB3347F977B686411EC7CBE4B8D14746AFDD6AEA9E33AFEC,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7BE40C1F98F21B61_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,CFA9BDD358BC30B2EB3347F977B686411EC7CBE4B8D14746AFDD6AEA9E33AFEC,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,15AE9631F997B853BA682F5E9D1CEE16A9845083B2F71534C3277A012BEA63B6,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,15AE9631F997B853BA682F5E9D1CEE16A9845083B2F71534C3277A012BEA63B6,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,15AE9631F997B853BA682F5E9D1CEE16A9845083B2F71534C3277A012BEA63B6,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,15AE9631F997B853BA682F5E9D1CEE16A9845083B2F71534C3277A012BEA63B6,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7C988D1BAF789746_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,1,0,02D8F3F83865737E056CCDF3D1BF8DCD4D3B68CE8CB63F3663F092AFA6174958,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,1,0,02D8F3F83865737E056CCDF3D1BF8DCD4D3B68CE8CB63F3663F092AFA6174958,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,1,1,E06E79CDFEDFC6D6107B945613E65B2DE3A209E40115B9B00AB048D2B91CD7D5,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7DA8DFEF2B8648DF_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,1,0,5F70BF18A086007016E948B04AED3B82103A36BEA41755B6CDDFAF10ACE3C6EF,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,0,0,0F1C2B62112BFAF43E7D57267A71D0304BDC7A82CA58C1B342059D29FA314E60,108
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,7E2D8B9DC73B8441627DAFF3D01504ADC7C3716E280ABF126CCA149ADCA99B1C,410
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,0,0,0F1C2B62112BFAF43E7D57267A71D0304BDC7A82CA58C1B342059D29FA314E60,108
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,7E2D8B9DC73B8441627DAFF3D01504ADC7C3716E280ABF126CCA149ADCA99B1C,410
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,0,0,0F1C2B62112BFAF43E7D57267A71D0304BDC7A82CA58C1B342059D29FA314E60,108
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,7E2D8B9DC73B8441627DAFF3D01504ADC7C3716E280ABF126CCA149ADCA99B1C,410
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7EDAE60B3557FC13_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,8F60FD7E8A15440AF540247D705B6EC4115092E85BC96126D9C8329E4895860E,931
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,F3ADA85DC3EBD7F44A719593DE276B48D2422C87E7E38B90FDF30EF6E71CF533,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,F3ADA85DC3EBD7F44A719593DE276B48D2422C87E7E38B90FDF30EF6E71CF533,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,F3ADA85DC3EBD7F44A719593DE276B48D2422C87E7E38B90FDF30EF6E71CF533,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_4.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,F3ADA85DC3EBD7F44A719593DE276B48D2422C87E7E38B90FDF30EF6E71CF533,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_4.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,F3ADA85DC3EBD7F44A719593DE276B48D2422C87E7E38B90FDF30EF6E71CF533,415
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7F6751B55A942E91_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,B1FC1032320CF8CDFCEB0C80F4F47C4DECF03A30E00A52A6D3D364F6105275B4,932
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_1.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_1.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_1.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_1.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_2.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_2.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_2.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_2.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_3.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_3.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_3.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_3.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_4.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_4.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_4.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_4.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_resume.sav,other_or_unknown,,0,4,e2_or_wrapper,0x8018FCD0,0x8018FDC5,245,0,0,4816801FC4700CE9FAE1D2E6537F553ACE63B6B3CD6DB30B9BB4A7D8505BAA3B,131
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_resume.sav,other_or_unknown,,0,4,bank_helper,0x80193B44,0x80193BC4,128,1,1,38723A2E5E8A17AA7950DC008209944E898F69A7BD10A23C839D341E935FD5CA,0
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_resume.sav,other_or_unknown,,0,4,wrapper_candidate,0x801A2074,0x801A2304,656,0,0,1E15736151818F3704604741CFF14ED779E87B7A954A9251A29F3DF5D5FFE76D,414
C:\Users\Administrator\AppData\Local\DuckStation\savestates\HASH-7FBCB521988DFD89_resume.sav,other_or_unknown,,0,4,ui_or_coord_table,0x801A7460,0x801A7860,1024,0,0,5E0A5269C4200CAB198436A0E31290031B795805D8668A2C643597580AB0FD97,902
