file,offset,japanese,encoded_bytes,raw_hex,classification
COMM.DAT,0x60451,下来カ 役師ダろ分力デ<N:７:11>ゃ<N:＄:1>見前ぜ0来聞びす2地,25,70 9A BC 01 B6 DE 11 67 55 B2 61 81 18 48 05 A0 AE A7 11 9A 88 99 2B 13 90,unverified_direct_candidate
COMM.DAT,0x60493,後でびど,4,C3 30 99 54,unverified_direct_candidate
COMM.DAT,0x60537,ぜ場気会どサ ,7,A7 89 A9 7B 54 77 01,unverified_direct_candidate
COMM.DAT,0x607C1,1き待会ロ地でモきえ加ご下えけびテベパ<N:ク:12>,20,12 44 98 7B A2 90 30 5F 44 46 AA 79 70 46 49 99 DB B4 A3 80,unverified_direct_candidate
COMM.DAT,0x607EB,サナわ<CTRL:E5>ラ）<N:ﾉ:6>来みめねそっサダダ自場聞ぞ’人聞地気！た場,28,77 7C 43 E5 57 0A 10 9A 6D 51 4C 41 75 77 67 67 A4 89 88 6A 08 52 88 90 A9 02 1F 89,unverified_direct_candidate
COMM.DAT,0x60FC3,待びびふ加場0霊,8,98 99 99 97 AA 89 11 4F,unverified_direct_candidate
COMM.DAT,0x610BA,出むヤひ,4,56 B5 BB 7D,unverified_direct_candidate
COMM.DAT,0x610BF,むデ<N:ク:12>！攻っ 攻命俺,10,B5 81 80 02 D0 75 01 D0 CC AD,unverified_direct_candidate
COMM.DAT,0x61468,下炎うわわわ戦ダ見きシ敵3思,14,70 BF 26 43 43 43 63 67 A0 44 60 BD 14 9F,unverified_direct_candidate
COMM.DAT,0x616D1,命所シデ,4,CC C2 60 81,unverified_direct_candidate
COMM.DAT,0x6175B,様命らにれ王2き,8,CB CC 33 23 32 5D 13 44,unverified_direct_candidate
COMM.DAT,0x618A1,気び聞本 加なへ<N:ク:12>,10,A9 99 88 92 E0 98 AA 1D 8A 80,unverified_direct_candidate
COMM.DAT,0x61931,んテるるシでデ気ル,9,2D DB 22 22 60 30 81 A9 53,unverified_direct_candidate
COMM.DAT,0x61948,戦炎<N:ク:12>気加聞聞待デ,9,63 BF 80 A9 AA 88 88 98 81,unverified_direct_candidate
COMM.DAT,0x61A40,オデ待加場見,6,8F 81 98 AA 89 A0,unverified_direct_candidate
COMM.DAT,0x62246,こ2わリ<N:リ:12>でろむヤ水ジ,11,7A 13 43 6B 6F 30 55 B5 BB B8 7F,unverified_direct_candidate
COMM.DAT,0x623F8,聞へ気びか,5,88 8A A9 99 20,unverified_direct_candidate
COMM.DAT,0x623FE,0<N:腹:1>て200ー デびサ場場聞た,16,11 DF 11 21 13 11 11 31 01 81 99 77 89 89 88 1F,unverified_direct_candidate
COMM.DAT,0x6240F,へめ出<N:ク:12>”父気気場,9,8A 51 56 80 03 B7 A9 A9 89,unverified_direct_candidate
COMM.DAT,0x6247C,びめ兵っ発<N:ﾉ:6>1来将男,11,99 51 66 75 76 10 12 9A DD 89 B3,unverified_direct_candidate
COMM.DAT,0x62542,で場ヤ臣<N:ク:12> 場まかデ,10,30 89 BB 8B 80 01 89 27 20 81,unverified_direct_candidate
COMM.DAT,0x62645,言らシ出た頼<N:ク:12>,8,91 33 60 56 1F DD 91 80,unverified_direct_candidate
COMM.DAT,0x62DE9,カび水タろ発 ジタ出っ様命聖<N:ｌ:6>思1せ）こ,20,BC 99 B8 62 55 76 25 7F 62 56 75 CB CC CD 0C 9F 12 59 0A 7A,unverified_direct_candidate
COMM.DAT,0x62ECF,場手場ご（地”,7,89 87 89 79 09 90 03,unverified_direct_candidate
COMM.DAT,0x62FA8,ダ時ろ知族聞ラ,8,67 CF 55 C6 DD 9C D3 57,unverified_direct_candidate
COMM.DAT,0x630FD,撃ヤ臣0力出シ,7,B1 BB 8B 11 61 56 60,unverified_direct_candidate
COMM.DAT,0x63105,ヤ様げー,4,BB CB 9C 31,unverified_direct_candidate
COMM.DAT,0x6310A,見メサび<N:ﾉ:6>サ炎地加）見気） ー<N:ﾉ:6>っ気軍シメ,21,A0 78 77 99 10 77 BF 90 AA 0A A0 A9 0A 01 31 10 75 A9 BA 60 78,unverified_direct_candidate
COMM.DAT,0x63160,ょ待場ウ兵ろ<N:リ:12>兵ヤヤのー,12,73 98 89 71 66 55 6F 66 BB BB 1C 31,unverified_direct_candidate
COMM.DAT,0x63389,加気気加加闘来待<N:ﾉ:6>本や,11,AA A9 A9 AA AA 93 9A 98 10 92 40,unverified_direct_candidate
COMM.DAT,0x63B34,老わ水ヤ<CTRL:FD>リは！知恐来場,13,A8 43 B8 BB FD 6B 28 02 C6 DD AF 9A 89,unverified_direct_candidate
COMM.DAT,0x63ED8,ろ兵サ場ヤ臣<N:．:2>！バ加加士！ご待デ,16,55 66 77 89 BB 8B 0F 02 AF AA AA 68 02 79 98 81,unverified_direct_candidate
COMM.DAT,0x64372,，つ 自ヤ見正,7,0D 29 01 A4 BB A0 C7,unverified_direct_candidate
COMM.DAT,0x64426,2<N:ぇ:2>テカリれスベ,8,13 C0 DB BC 6B 32 47 B4,unverified_direct_candidate
COMM.DAT,0x648D5,<N:ﾉ:6>出フ回へ0高命聖ね,11,10 56 A6 9E 5A 11 DD DD CC CD 4C,unverified_direct_candidate
COMM.DAT,0x64C0C,地トぞラ<N:嗅:18>ラろ役争,11,90 5C 6A 57 DF 57 57 55 B6 DD 54,unverified_direct_candidate
COMM.DAT,0x64DC2,話け！バ聞士出トジ,9,B0 49 02 AF 88 68 56 95 7F,unverified_direct_candidate
COMM.DAT,0x64F11,下待回ー,4,70 98 9E 31,unverified_direct_candidate
COMM.DAT,0x65095,攻ーサメ,4,D0 31 77 78,unverified_direct_candidate
COMM.DAT,0x6548D,っ’力”わジバを動渡闘<N:ﾉ:6>ろ地て 士僧も回 を,23,75 08 61 03 43 7F AF 2F DC DD BC 93 10 55 90 21 01 68 84 38 9E 01 2F,unverified_direct_candidate
COMM.DAT,0x655C5,発炎命動モ臣び加び所テで<N:ク:12>っ,14,76 BF CC DC 5F 8B 99 AA 99 C2 DB 30 80 A1,unverified_direct_candidate
COMM.DAT,0x65AB8,ョか聞び）出<CTRL:FC>おれ！風力聞た,14,69 20 88 99 0A 56 FC 3B 32 02 C1 61 88 1F,unverified_direct_candidate
COMM.DAT,0x6621B,れサ  出様テ様前,10,32 77 25 DF 62 56 CB DB CB AE,unverified_direct_candidate
COMM.DAT,0x663AB,<N:t:5>ろ0今デ炎老来加場ヤれジ ,15,DF 60 55 11 C8 81 BF A8 9A AA 89 BB 32 7F 01,unverified_direct_candidate
COMM.DAT,0x66F3E,待炎来年人め発ろ本,9,98 BF 9A DA 52 51 76 55 92,unverified_direct_candidate
COMM.DAT,0x6739E,見へ炎気気,5,A0 8A BF A9 A9,unverified_direct_candidate
COMM.DAT,0x69628,”う ！ね ”兵 ”こ ”フ ”ア,17,03 26 01 02 4C 01 03 66 01 03 7A 01 03 A6 01 03 42,unverified_direct_candidate
COMM.DAT,0x6A806,タか備ではよへけ命ろこタ言ピ3ジたナたナたぶ勝老軍老思老<CTRL:FF>ジ,30,62 20 C5 30 28 3D 8A 49 CC 55 2E 62 91 72 14 7F 1F 7C 1F 7C 1F CA D5 A8 BA A8 9F A8 FF 7F,unverified_direct_candidate
COMM.DAT,0x6A846,たナたナたナたナたナたナたナたナたナ気、すか<N:リ:12>のピのろ<N:７:11>ば<N:７:11>パ,31,1F 7C 1F 7C 1F 7C 1F 7C 1F 7C 1F 7C 1F 7C 1F 7C 1F 7C A9 24 8C 20 6F 1C 72 1C 55 18 58 18 A3,unverified_direct_candidate
COMM.DAT,0x6A8EC,軍軍た加カ0っ,7,BA BA 1F AA BC 11 A1,unverified_direct_candidate
COMM.DAT,0x6AB4D,れきら撃,4,32 44 33 B1,unverified_direct_candidate
COMM.DAT,0x6ABF1,シ40ー てら動撃,9,60 15 11 31 01 21 33 DC B1,unverified_direct_candidate
COMM.DAT,0x6ACE0,アの<N:ﾉ:6>る思るュいね、正,11,42 1C 10 22 9F 22 AB 1B 4C 24 C7,unverified_direct_candidate
COMM.DAT,0x6AF13,下メヤウ聞る,6,70 78 BB 71 88 22,unverified_direct_candidate
COMM.DAT,0x6B2A6,2っいい大,5,13 A1 1B 1B 50,unverified_direct_candidate
COMM.DAT,0x6B88F,手てフ手オ,5,87 21 A6 87 8F,unverified_direct_candidate
COMM.DAT,0x6BC73,てるるわらオ,6,21 22 22 43 33 8F,unverified_direct_candidate
COMM.DAT,0x6C003,ヤい）加ひ,5,BB 1B 0A AA 7D,unverified_direct_candidate
COMM.DAT,0x6C030,パ目た敵,4,A3 AC 1F BD,unverified_direct_candidate
COMM.DAT,0x6C352,かン前， にるわ”,9,20 34 AE 0D 01 23 22 43 03,unverified_direct_candidate
COMM.DAT,0x6CD29,にて思らにる！風0,9,23 21 9F 33 23 22 02 C1 11,unverified_direct_candidate
COMM.DAT,0x6CE3F,ン0ーわ査,6,34 11 31 43 DF 3F,unverified_direct_candidate
COMM.DAT,0x6D62B,我攻）シ士,5,BE D0 0A 60 68,unverified_direct_candidate
COMM.DAT,0x6D8D6,サるき！聖 るてア後,10,77 22 44 02 CD 01 22 21 42 C3,unverified_direct_candidate
COMM.DAT,0x6D975,れクら0ン霊,6,32 4E 33 11 34 4F,unverified_direct_candidate
COMM.DAT,0x6D9A9,や軍でデ,4,40 BA 30 81,unverified_direct_candidate
COMM.DAT,0x6DE5D,大2そ0炎 攻森0ろか”大行,15,50 13 41 11 BF 01 D0 DD 10 11 55 20 03 50 74,unverified_direct_candidate
COMM.DAT,0x6EC7A,ウう30いシ,6,71 26 14 11 1B 60,unverified_direct_candidate
COMM.DAT,0x6ED9B,聖アシ”できっ,7,CD 42 60 03 30 44 A1,unverified_direct_candidate
COMM.DAT,0x6F3E0,パ不こ敵1め時僧サ<N:｣:11>オ,12,A3 DD 71 7A BD 12 51 CF 84 77 65 8F,unverified_direct_candidate
COMM.DAT,0x6F70C,パ聞たよ,4,A3 88 1F 3D,unverified_direct_candidate
COMM.DAT,0x6FB0F,れるれ会らて軍,7,32 22 32 7B 33 21 BA,unverified_direct_candidate
COMM.DAT,0x6FE2E,待びメバ手<CTRL:F9>思メ地マ,10,98 99 78 AF 87 F9 9F 78 90 64,unverified_direct_candidate
COMM.DAT,0x70362,パげたひ,4,A3 9C 1F 7D,unverified_direct_candidate
COMM.DAT,0x706F7,攻ササ待聞こて力にわ敵かモ1っ0,16,D0 77 77 98 88 2E 21 61 23 43 BD 20 5F 12 A1 11,unverified_direct_candidate
COMM.DAT,0x709D8,地場<CTRL:FF>手メご待思けン1オてにン！男”,18,90 89 FF 87 78 79 98 9F 49 34 12 8F 21 23 34 02 B3 03,unverified_direct_candidate
COMM.DAT,0x70D8F,下らシモに1ャ,7,70 33 60 5F 23 12 D6,unverified_direct_candidate
COMM.DAT,0x7109C,や分 き父,6,40 B2 E0 43 44 B7,unverified_direct_candidate
COMM.DAT,0x719C1,かわ<N:ぃ:20>2、るンる地！れら軍や3ら力ににられ下！わおれら下 でわにる,34,20 43 DE 20 13 24 22 34 22 90 02 32 33 BA 40 14 33 61 23 23 33 32 70 02 43 3B 32 33 70 01 30 43 23 22,unverified_direct_candidate
COMM.DAT,0x71A00,やき20ーす,6,40 44 13 11 31 2B,unverified_direct_candidate
COMM.DAT,0x71AD9,にシでに1を0て分炎地,11,23 60 30 23 12 2F 11 21 B2 BF 90,unverified_direct_candidate
COMM.DAT,0x722DA,のアらンン10ーモにデム,12,1C 42 33 34 34 12 11 31 5F 23 81 D8,unverified_direct_candidate
COMM.DAT,0x724C8,パカた風,4,A3 BC 1F C1,unverified_direct_candidate
COMM.DAT,0x72820,かーきにらて。,7,20 31 44 23 33 21 37,unverified_direct_candidate
COMM.DAT,0x72B08,場ピ”ひ聞手場<N:干:21>ジびメ場決きわ<CTRL:F4>ジ、てれれ1ウ,24,89 72 03 7D 88 87 89 DF FF 7F 99 78 89 9D 44 43 F4 7F 24 21 32 32 12 71,unverified_direct_candidate
COMM.DAT,0x73254,パすたウ,4,A3 8C 1F 71,unverified_direct_candidate
COMM.DAT,0x7353B,れら2で2にる備るか 0<N:ぇ:2>4ピ,15,32 33 13 30 13 23 22 C5 22 20 01 11 C0 15 72,unverified_direct_candidate
COMM.DAT,0x7370D,るめ戦で炎に10て分炎地,12,22 51 63 30 BF 23 12 11 21 B2 BF 90,unverified_direct_candidate
COMM.DAT,0x73868,ににで達聞聞モ<N:ﾉ:6>わ沼聞手びメ一！に、<N:ｌ:5>手サ見,23,23 23 30 83 88 88 5F 10 43 DF 34 88 87 99 78 8E 02 23 24 5B 87 77 A0,unverified_direct_candidate
COMM.DAT,0x739A9,聞びメ分老<N:ﾉ:6>（下サい）び,12,88 99 78 B2 A8 10 09 70 77 1B 0A 99,unverified_direct_candidate
COMM.DAT,0x74349,場オ場サまれ風,7,89 8F 89 77 27 32 C1,unverified_direct_candidate
COMM.DAT,0x743A7,ふ聞まま自,5,97 88 27 27 A4,unverified_direct_candidate
COMM.DAT,0x743FE,ごび手攻,4,79 99 87 D0,unverified_direct_candidate
COMM.DAT,0x7447A,場精2ど行サ聞メ敵サ ,11,89 4D 13 54 74 77 88 78 BD 77 01,unverified_direct_candidate
COMM.DAT,0x749C6,パ老たデ,4,A3 A8 1F 81,unverified_direct_candidate
COMM.DAT,0x76011,ウろシ思へ地<N:X:20>サジ,9,71 55 60 9F 5A 90 06 77 7F,unverified_direct_candidate
COMM.DAT,0x7630D,ジぶ軍ババ<CTRL:FB>ュてクアラ話弱ジ,15,7F CA BA AF AF FB AB 21 4E 42 57 B0 DD ED 7F,unverified_direct_candidate
COMM.DAT,0x7666A,るヤ、0前！命,7,22 BB 24 11 AE 02 CC,unverified_direct_candidate
COMM.DAT,0x766FD,らアにる後おジ後撃軍に10れ,14,33 42 23 22 C3 3B 7F C3 B1 BA 23 12 11 32,unverified_direct_candidate
COMM.DAT,0x76B06,時ュカるにサ0 0,9,CF AB BC 22 23 77 11 01 11,unverified_direct_candidate
COMM.DAT,0x76F66,アジ、れる手もれ！る,10,42 7F 24 32 22 87 38 32 02 22,unverified_direct_candidate
COMM.DAT,0x77040,ンるる命し,5,34 22 22 CC 1E,unverified_direct_candidate
COMM.DAT,0x77128,メ地メごびび絵<N:＆:4> 国4メびびび勝者じ,20,78 90 78 79 99 99 DE F7 07 E0 EE 5E 15 78 99 99 99 D5 7E 4A,unverified_direct_candidate
COMM.DAT,0x77225,大<N:＄:1>話わごサひ ャ,9,50 05 B0 43 79 77 7D 01 D6,unverified_direct_candidate
COMM.DAT,0x7722F,場ごウにに思！<CTRL:E5>サわーウ聞,13,89 79 71 23 23 9F 02 E5 77 43 31 71 88,unverified_direct_candidate
COMM.DAT,0x77373, ヤ母スる,7,E0 BB BB DD 0E 47 22,unverified_direct_candidate
COMM.DAT,0x77EA9,炎るるれきンに思る話（カ所あ<N:ク:12>,15,BF 22 22 32 44 34 23 9F 22 B0 09 BC C2 3F 80,unverified_direct_candidate
COMM.DAT,0x78110,見ヤカ炎炎バカ,7,A0 BB BC BF BF AF BC,unverified_direct_candidate
COMM.DAT,0x7924E,シ兵つむ,4,60 66 45 B5,unverified_direct_candidate
COMM.DAT,0x7926E,トそ地ア後,5,95 41 90 42 C3,unverified_direct_candidate
COMM.DAT,0x7976A,！でだアナ,5,02 30 35 42 7C,unverified_direct_candidate
COMM.DAT,0x79790,い軍時ュ,4,1B BA CF AB,unverified_direct_candidate
COMM.DAT,0x798C9,しるテンき国,6,1E 22 DB 34 44 5E,unverified_direct_candidate
COMM.DAT,0x79950,あにらららアヤにーく10てる<CTRL:ED>,15,3F 23 33 33 33 42 BB 23 31 3E 12 11 21 22 ED,unverified_direct_candidate
COMM.DAT,0x79A40,か0 アン！し,7,20 11 25 42 34 02 1E,unverified_direct_candidate
COMM.DAT,0x79C7E,パ老たウ,4,A3 A8 1F 71,unverified_direct_candidate
COMM.DAT,0x79F2C,大0国地4れるわン撃！2で<N:≠:16>戦るる攻1ふ,20,50 11 5E 90 15 32 22 43 34 B1 02 13 30 04 63 22 22 D0 12 97,unverified_direct_candidate
COMM.DAT,0x7A0C5,ごでにわタ,5,79 30 23 43 62,unverified_direct_candidate
COMM.DAT,0x7A11B,我下 アン待場,7,BE 70 01 42 34 98 89,unverified_direct_candidate
COMM.DAT,0x7A39E,ニ涙メ待ごサク<N:≠:16>そ,10,D1 DE 87 78 98 79 77 4E 04 41,unverified_direct_candidate
COMM.DAT,0x7A5CA,話軍目目バ風だぶ地,9,B0 BA AC AC AF C1 35 CA 90,unverified_direct_candidate
COMM.DAT,0x7A9CA,カ目目カ,4,BC AC AC BC,unverified_direct_candidate
COMM.DAT,0x7C01A,どにアに言に山<N:ﾉ:6>ンろジ,11,54 23 42 23 91 23 9B 10 34 55 7F,unverified_direct_candidate
COMM.DAT,0x7C04F,るにらッ,4,22 23 33 82,unverified_direct_candidate
COMM.DAT,0x7C060,1る敵0か れ人04パ,11,12 22 BD 11 20 01 32 52 11 15 A3,unverified_direct_candidate
COMM.DAT,0x7C06C,ぎ我<CTRL:EE>にでわンれらリ,11,DD 7D BE EE 23 30 43 34 32 33 6B,unverified_direct_candidate
COMM.DAT,0x7C747,ひてラ攻めらるーれ<N:ク:12>,10,7D 21 57 D0 51 33 22 31 32 80,unverified_direct_candidate
COMM.DAT,0x8101C,下，で，ラわ、ル0ョ0を,12,70 0D 30 0D 57 43 24 53 11 69 11 2F,unverified_direct_candidate
COMM.DAT,0x811D3,シめ発モヤヤヤいトか,10,60 51 76 5F BB BB BB 1B 5C 20,unverified_direct_candidate
COMM.DAT,0x811FA,兵 ダ<N:＄:1>発く サダ下！発サジ見,16,66 E0 07 67 05 76 3E 01 77 67 70 02 76 77 7F A0,unverified_direct_candidate
COMM.DAT,0x812BF,っ出ラシ,4,75 56 57 60,unverified_direct_candidate
COMM.DAT,0x81423,敵扱出<CTRL:FE>し”出発父様0様ト時ろ私ろ発単デ,22,BD DF 5C 56 FE 1E 03 56 76 B7 CB 11 CB 5C CF 55 85 55 76 DF 21 81,unverified_direct_candidate
COMM.DAT,0x8144D,聞聞下”ばひばシ,8,88 88 70 03 58 7D 58 60,unverified_direct_candidate
COMM.DAT,0x822E1,る<N:＆:4>場待正気加来デ,9,22 07 89 98 C7 A9 AA 9A 81,unverified_direct_candidate
COMM.DAT,0x82365,場ふ聞待気るは待<N:ﾉ:6>,9,89 97 88 98 A9 22 28 98 10,unverified_direct_candidate
COMM.DAT,0x823CE,ジー0あに僧場待、,9,7F 31 11 3F 23 84 89 98 24,unverified_direct_candidate
COMM.DAT,0x82473,聞ッ バ来,5,88 82 01 AF 9A,unverified_direct_candidate
COMM.DAT,0x82479,下”デフ聞所て0,8,70 03 81 C9 88 C2 21 11,unverified_direct_candidate
COMM.DAT,0x82521,入待風”か地 シ,8,86 98 C1 03 20 90 01 60,unverified_direct_candidate
COMM.DAT,0x82552,出ろろ子達れ端2れ010,13,56 55 55 96 83 32 DF 20 13 32 11 12 11,unverified_direct_candidate
COMM.DAT,0x827BB,動<CTRL:FF>聖ヤてシ 前かつ動敵カ地”出0に<N:ぇ:2>炎聖ヤヤる1めむ,27,DC FF CD BB 21 60 01 AE 20 45 DC BD BC 90 03 56 11 23 C0 BF CD BB BB 22 12 51 B5,unverified_direct_candidate
COMM.DAT,0x827D7,兵よサ0 にばろ聞時,10,66 3D 77 11 01 23 58 55 88 CF,unverified_direct_candidate
COMM.DAT,0x827FA,に大ろひデや’テ<N:`:22>時デシ,13,23 50 55 7D 81 40 08 DB DF FD CF 81 60,unverified_direct_candidate
COMM.DAT,0x8299D,やど0”サ下’大よ兵あ，,12,40 54 11 03 77 70 08 50 3D 66 3F 0D,unverified_direct_candidate
COMM.DAT,0x83FA0,聖げ加へ場気知力行発チ,11,CD 9C AA 8A 89 A9 C6 61 74 76 6C,unverified_direct_candidate
COMM.DAT,0x84675,地ばむ1ん<CTRL:FF>やンて我び知4正3れ2われそれーン1？,25,90 58 B5 12 2D FF 40 34 21 BE 99 C6 15 C7 14 32 13 43 32 41 32 31 34 12 3C,unverified_direct_candidate
COMM.DAT,0x84ABA,攻，闘分命後な聞ャ攻上<CTRL:E8>,12,D0 0D 93 B2 CC C3 1D D3 D6 D0 B9 E8,unverified_direct_candidate
COMM.DAT,0x85837,話動聞攻）ょ前,7,B0 DC D3 D0 0A 73 AE,unverified_direct_candidate
COMM.DAT,0x85CA7,れきッるら,5,32 44 82 22 33,unverified_direct_candidate
COMM.DAT,0x86606,シ40来聞今出<N:＄:1>兵発ッろ発,13,60 15 11 9A 88 C8 56 05 66 76 82 55 76,unverified_direct_candidate
COMM.DAT,0x890A6,参 <N:‐:2>員所ヤ員ヤカ,9,A5 01 0E 8D C2 BB 8D BB BC,unverified_direct_candidate
COMM.DAT,0x89118, デび聞ッ場聞デわ<CTRL:FF>デ,12,E0 9A 81 99 88 82 89 88 81 43 FF 81,unverified_direct_candidate
COMM.DAT,0x8E677,の今わ時,4,1C C8 43 CF,unverified_direct_candidate
COMM.DAT,0x8F218, ろろ人や,6,E0 0F 55 55 52 40,unverified_direct_candidate
COMM.DAT,0x8F315,かをッろ私 あ,7,20 2F 82 55 85 25 3F,unverified_direct_candidate
COMM.DAT,0x8F608,勝一 っ水ウ,6,D5 8E 25 75 B8 71,unverified_direct_candidate
COMM.DAT,0x8F7C8,っせう地,4,75 59 26 90,unverified_direct_candidate
COMM.DAT,0x8FC50,（っ地所地,5,09 A1 90 C2 90,unverified_direct_candidate
COMM.DAT,0x8FD9D,や達でょ,4,40 83 30 73,unverified_direct_candidate
COMM.DAT,0x91345,発出ダ<CTRL:FF>っ発発出僧す,10,76 56 67 FF 75 76 76 56 84 2B,unverified_direct_candidate
COMM.DAT,0x914D5,ろつっ兵話,5,55 45 75 66 B0,unverified_direct_candidate
COMM.DAT,0x91619,話命す面はは炎聞動こ’聞我で 命<N:牙:4>,19,B0 CC 8C DE 8C 28 28 BF 88 DC 2E 08 88 BE 30 01 CC DE B0,unverified_direct_candidate
COMM.DAT,0x9162D,達るわれ話,5,83 22 43 32 B0,unverified_direct_candidate
COMM.DAT,0x9192C,<N:ぇ:2>下 へに炎聞へわサえ命か,13,C0 70 01 8A 23 BF 88 8A 43 77 46 CC 20,unverified_direct_candidate
COMM.DAT,0x91BBB,聞ゃで<N:≠:16>ンジ聞水動,9,88 48 30 04 34 7F 88 B8 DC,unverified_direct_candidate
COMM.DAT,0x91C61,0でッアわ私気<CTRL:FF>うわも員ムす員,15,11 30 82 42 43 85 A9 FF 26 43 38 8D D8 8C 8D,unverified_direct_candidate
COMM.DAT,0x9248C,は下”ウ何下,6,28 70 03 71 6E 70,unverified_direct_candidate
COMM.DAT,0x924F0,ム聞れ下”力前下,8,D8 88 32 70 03 61 AE 70,unverified_direct_candidate
COMM.DAT,0x92FE6,オッッ時’あル時バ聞臣はム<N:ク:12>,14,8F 82 82 CF 08 3F 53 CF AF 88 8B 28 D8 80,unverified_direct_candidate
COMM.DAT,0x930AE,オ聞急ら,5,8F 88 DD 8E 33,unverified_direct_candidate
COMM.DAT,0x9372A,命バかわルン下<N:ﾉ:6>行下,10,CC AF 20 43 53 34 70 10 74 70,unverified_direct_candidate
COMM.DAT,0x938A0,アわろふ0ダサ”,8,42 43 55 97 11 67 77 03,unverified_direct_candidate
COMM.DAT,0x93A1E,アらに力つマ時力3兵どで,12,42 33 23 61 45 64 CF 61 14 66 54 30,unverified_direct_candidate
COMM.DAT,0x93A85,も<CTRL:FF>ンにめれルそピろ戻にで,13,38 FF 34 23 51 32 53 41 72 55 D9 23 30,unverified_direct_candidate
COMM.DAT,0x93AFC,び父加軍ヤ ,6,99 B7 AA BA BB 01,unverified_direct_candidate
COMM.DAT,0x93C37,攻命話！私,5,D0 CC B0 02 85,unverified_direct_candidate
COMM.DAT,0x942F3,わ勝わ地,4,43 D5 43 90,unverified_direct_candidate
COMM.DAT,0x943A0,オシ力で,4,8F 60 61 30,unverified_direct_candidate
COMM.DAT,0x944B8,つ’聞聞，で,6,45 08 D3 88 0D 30,unverified_direct_candidate
COMM.DAT,0x944FB,会ム’で きにルわで,10,7B D8 08 30 01 44 23 53 43 30,unverified_direct_candidate
COMM.DAT,0x94539,び加軍ヤ ,5,99 AA BA BB 01,unverified_direct_candidate
COMM.DAT,0x94616,様で <N:■:40>ンシ  し員手1こ’ん1言ー王,20,CB 30 01 E0 06 34 60 01 01 1E 8D 87 12 2E 08 2D 12 91 31 5D,unverified_direct_candidate
COMM.DAT,0x94E04,”者らッゃ人ア思ラとつつら,13,03 7E 33 82 48 52 42 9F 57 36 45 45 33,unverified_direct_candidate
COMM.DAT,0x94E8C,聞ッ聞ゃゃ炎出わつ出わ<N:｣:11>力2ムジ聞今聞れンれろ<CTRL:F1>”ぜか聞も下！で,32,88 82 88 48 48 BF 56 43 45 56 43 65 61 13 D8 7F 88 C8 88 32 34 32 55 F1 03 A7 20 88 38 70 02 30,unverified_direct_candidate
COMM.DAT,0x94EBE,ッモ！えわアだ父もれ！1！気テ,15,82 5F 02 46 43 42 35 B7 38 32 02 12 02 A9 DB,unverified_direct_candidate
COMM.DAT,0x94EE3,れわ<CTRL:F7>ン？もーマ聞動聞れリ、は0,16,32 43 F7 34 3C 38 31 64 88 DC 88 32 6B 24 28 11,unverified_direct_candidate
COMM.DAT,0x94F5A,山我を<N:≠:16>ッす達動員か”び父加軍ヤ ,17,9B BE 2F 04 82 8C 83 DC 8D 20 03 99 B7 AA BA BB 01,unverified_direct_candidate
COMM.DAT,0x94FAD,バを”ポ今聖ッで,8,AF 2F 03 D7 C8 CD 82 30,unverified_direct_candidate
COMM.DAT,0x95205,あ団らヤ,5,3F DE 99 33 BB,unverified_direct_candidate
COMM.DAT,0x972D5,ュュッげ来！げび今げ<CTRL:F8>’デすす,15,AB AB 82 9C 9A 02 9C 99 C8 9C F8 08 81 8C 8C,unverified_direct_candidate
COMM.DAT,0x97797,る聞聞よ（,5,22 88 88 3D 09,unverified_direct_candidate
COMM.DAT,0x97D56,回らきろ俺カンッ’<N:ク:12>聞’,12,9E 33 44 55 AD BC 34 82 08 80 88 08,unverified_direct_candidate
COMM.DAT,0x98857,いヤュジぶわ<N:｣:11>兵つ,9,1B BB AB 7F CA 43 65 66 45,unverified_direct_candidate
COMM.DAT,0x98AA8,は聞ポ発聞<N:．:13>今すす員ひ,12,28 88 D7 76 88 DF 88 C8 8C 8C 8D 7D,unverified_direct_candidate
COMM.DAT,0x98C28,下本ららどン者で<CTRL:FD>は,10,70 92 33 33 54 34 7E 30 FD 28,unverified_direct_candidate
COMM.DAT,0x98EE8,<CTRL:FF>ダ兵つンらマ出つ男ら”ど私ジ,15,FF 67 66 45 34 33 64 56 45 B3 33 03 54 85 7F,unverified_direct_candidate
COMM.DAT,0x9910E,<N:ク:12>はもメでめ，るで勝ルデッ聞う達4す,18,80 28 38 78 30 51 0D 22 30 D5 53 81 82 88 26 83 15 8C,unverified_direct_candidate
COMM.DAT,0x9A0DE,パ動たよ,4,A3 DC 1F 3D,unverified_direct_candidate
COMM.DAT,0x9A4CA,パフト聞リスデ石かマ，,11,A3 C9 5C 88 6B 47 81 94 20 64 0D,unverified_direct_candidate
COMM.DAT,0x9A672,はッれで場,5,28 82 32 30 89,unverified_direct_candidate
COMM.DAT,0x9A678,でモつどき達聞攻”聞<N:ク:12>,11,30 5F 45 54 44 83 88 D0 03 88 80,unverified_direct_candidate
COMM.DAT,0x9A7CD,兵私聞き僧負フに,9,66 85 88 44 84 DD CB A6 23,unverified_direct_candidate
COMM.DAT,0x9A930,ぜい0ジ0ュフば入ラ私方炎風,14,A7 1B 11 7F 11 AB C9 58 86 57 85 C4 BF C1,unverified_direct_candidate
COMM.DAT,0x9A9C2,石<N:＆:4>世せと方敵は,8,94 07 CE 59 36 C4 BD 28,unverified_direct_candidate
