source file,offset,decoded japanese
7/S7012.DAT,0x48D22,"チョピン 
その時に、カーソルと<CTRL:E7:02>でリングの中の技を選んでアイニンの位置を変えられるんです。"
7/S7012.DAT,0x48F96,"チョピン 
ゴーゲン様のキートウオールの魔法の火に◇大きな爆弾◇を投げ込むと大爆発が
起こるそうです。"
7/S7012.DAT,0x49136,"チョピン 
ロマンシングストーンのある場所がわかりました。1つはスメリアのトウヴィル
1つはアララトスの遺跡ダンジョン、"
7/S7012.DAT,0x49214,"チョピン 
戦闘での経験値が倍になるアクセサリーがあるようです。名前は◇きぬのおび◇。
誰でも使えるようですね。"
7/S7021.DAT,0x48448,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7021.DAT,0x48582,"出場者 
おれが出るからには、◇風のオーフ◇はもらつたようなものだな。"
7/S7021.DAT,0x485DE,"出場者 
◇トルノ・デ・バンニ◇は強い。
ちょつとやそつとでは勝てないぞ。"
7/S7021.DAT,0x4878A,<CTRL:FD:FF>-
7/S7021.DAT,0x48EA4,"<CTRL:E5:03>アーク
<CTRL:E5:03>ククル
<CTRL:E5:03>トッシュ
<CTRL:E5:03>次のページ
"
7/S7021.DAT,0x4908E,"<CTRL:E5:03>ポニ
<CTRL:E5:03>ゴーゲン
<CTRL:E5:03>イーガ
<CTRL:E5:03>次のページ
"
7/S7021.DAT,0x4921C,"<CTRL:E5:03>チョンガラ
<CTRL:E5:03>次のページ
<CTRL:E5:03>やつっりやめる
<CTRL:E5:03>外に出る"
7/S7022.DAT,0x47CC8,"大会委員 
1回戦に参加されるのは<CTRL:E2:01>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x47D22,"大会委員 
1回戦に参加されるのは<CTRL:E2:02>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x47D7C,"大会委員 
1回戦に参加されるのは<CTRL:E2:03>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x47DD6,"大会委員 
1回戦に参加されるのは<CTRL:E2:04>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x47E30,"大会委員 
1回戦に参加されるのは<CTRL:E2:05>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x47E8A,"大会委員 
1回戦に参加されるのは<CTRL:E2:06>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x47EE4,"大会委員 
1回戦に参加されるのは<CTRL:E2:08>さんです。ご本人がおねがいします。"
7/S7022.DAT,0x486AE,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7022.DAT,0x487F6,"出場者 
◇風のオーフ◇を手に入れた者には
必す不幸がおとすれると聞く。"
7/S7022.DAT,0x48852,"出場者 
それでも手に入れたいと考えるのは
その欲しさゆえか。"
7/S7022.DAT,0x48C24,<CTRL:FD:FF>-
7/S7023.DAT,0x4843C,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7023.DAT,0x48524,"大会委員 
今日は仲聞に仕こをおしつけてやつたよ。おかげでゆつくりできる。"
7/S7023.DAT,0x48588,"出場者 
この世界には、◇地の石◇◇水の石◇◇火の石◇◇風の石◇◇光の石◇とかいう石があつて、"
7/S7023.DAT,0x485EE,"出場者 
5つ集めると何かおこるらしいぞ。"
7/S7023.DAT,0x48694,"出場者 
◇トルノ・デ・バンニ◇だが
ヤツは人聞らしさのかけらもない
戦闘マシンだと思つた方がいいぞ。"
7/S7023.DAT,0x487B0,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:01>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x4880E,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:02>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x4886C,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:03>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x488CA,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:04>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x48928,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:05>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x48986,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:06>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x489E4,"アナウンサー 
2回戦に参加されるのは<CTRL:E2:08>さんです。
ご本人がおねがいします。"
7/S7023.DAT,0x48C54,<CTRL:FD:FF>-
7/S7024.DAT,0x4843E,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7024.DAT,0x484D8,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:01>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x48536,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:02>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x48594,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:03>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x485F2,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:04>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x48650,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:05>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x486AE,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:06>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x4870C,"アナウンサー 
準決勝に参加されるのは<CTRL:E2:08>さんです。
ご本人がおねがいします。"
7/S7024.DAT,0x487D0,"大会委員 
試合前には準備運動を忘れないで下さいね。"
7/S7024.DAT,0x48824,"大会委員 
試合開始直後に何もせすにたおれる人もいるんですよ。"
7/S7024.DAT,0x4898C,"出場者 
おまえもここまで残つたのか。
なかなかやるな。
だが、◇トルノ・デ・バンニ◇は強いぞ。"
7/S7024.DAT,0x48CB8,<CTRL:FD:FF>-
7/S7025.DAT,0x47CC8,"アナウンサー 
決勝に参加されるのは<CTRL:E2:01>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x47D24,"アナウンサー 
決勝に参加されるのは<CTRL:E2:02>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x47D80,"アナウンサー 
決勝に参加されるのは<CTRL:E2:03>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x47DDC,"アナウンサー 
決勝に参加されるのは<CTRL:E2:04>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x47E38,"アナウンサー 
決勝に参加されるのは<CTRL:E2:05>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x47E94,"アナウンサー 
決勝に参加されるのは<CTRL:E2:06>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x47EF0,"アナウンサー 
決勝に参加されるのは<CTRL:E2:08>さんです。
ご本人がおねがいします。"
7/S7025.DAT,0x486C2,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7025.DAT,0x487B8,"大会委員 
今回は今までになくせつせんでした。
しかし、どちらが残つても、◇トルノ・デ・バンニ◇には勝てないでしょうね。"
7/S7025.DAT,0x4882E,・・えくすぷろーおじょん!!(怒)
7/S7025.DAT,0x48CC8,<CTRL:FD:FF>-
7/S7026.DAT,0x47CC8,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:01>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x47D2A,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:02>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x47D8C,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:03>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x47DEE,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:04>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x47E50,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:05>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x47EB2,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:06>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x47F14,"アナウンサー 
オーフ争奪戦に参加されるのは<CTRL:E2:08>さんです。
ご本人がおねがいします。"
7/S7026.DAT,0x486EE,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7026.DAT,0x48788,"大会委員 
一応、これで最後ですからね。<CTRL:E4:3D>
がんばりましょう。<CTRL:E4:3D>
ああいそがしい、いそがしい。"
7/S7026.DAT,0x488BC,"大会委員 
今回の賞品はあの◇風のオーフ◇ですからね。
手に入れてどうしようつてんでしょうね？"
7/S7026.DAT,0x489EA,まあまあまあ、<CTRL:E4:3D>まままま。
7/S7026.DAT,0x48A66,"出場者 
おれが出るからには、
◇風のオーフ◇はもらつたようなものだな"
7/S7026.DAT,0x48AC0,時聞が逆戻りしている人がいる・・・。
7/S7026.DAT,0x48BFA,"そんなことのために
やつてるんじゃないよ。
まつたく。"
7/S7026.DAT,0x48F34,<CTRL:FD:FF>-
7/S7027.DAT,0x48662,"ロクトール 
しかし、<CTRL:E4:3D>オーフは<CTRL:E4:3D>このまま
渡すわけにはいかないですよ。<CTRL:E4:3D><CTRL:E4:3D>"
7/S7027.DAT,0x48720,"こうして
毎回優勝者を後から殺しては
賞品のオーフを奪い返して"
7/S7027.DAT,0x487E2,"ロクトール 
お嬢さん、お察しのとおりですよ。<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
7/S7027.DAT,0x4883A,"ロクトール 
では、死んでもらいましょう。<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
7/S7027.DAT,0x48DD8,ようやつたのう。
7/S7028.DAT,0x47440,"アイテムがあります。
◇薬草◇を見つけました。"
7/S7028.DAT,0x47650,まあそれは、ぼくらもこうして来ているわけだし・・・。
7/S7028.DAT,0x476EE,"出場者 
◇風のオーフ◇を手に入れたそうじゃないか。先をこされたな。"
7/S7028.DAT,0x477DC,"出場者 
◇トルノ・デ・バンニ◇は強い。
ちょつとやそつとでは勝てないぞ。"
7/S7028.DAT,0x47838,"出場者 
え、勝つたつて？<CTRL:E4:3D>
そんなばかな。"
7/S7028.DAT,0x47AC8,<CTRL:FD:FF>-
7/S7028.DAT,0x48228,◇クラヴィスの本◇をもらいました。
7/S7028.DAT,0x482EE,"<CTRL:E5:03>アーク
<CTRL:E5:03>ククル
<CTRL:E5:03>トッシュ
<CTRL:E5:03>次のページ
"
7/S7028.DAT,0x484D8,"<CTRL:E5:03>ポニ
<CTRL:E5:03>ゴーゲン
<CTRL:E5:03>イーガ
<CTRL:E5:03>次のページ
"
7/S7028.DAT,0x48666,"<CTRL:E5:03>チョンガラ
<CTRL:E5:03>次のページ
<CTRL:E5:03>やつっりやめる
<CTRL:E5:03>外に出る"
7/S7031.DAT,0x478B8,"ロクトール 
おめでとう、あなたが真の勇者だ。
<CTRL:E4:3D>さあ、賞品の◇風のオーフ◇を渡そう。"
7/S7031.DAT,0x47928,"ロクトール 
ポニさんはよくがんばつてくれましたのでこれもさしあげましょう。"
7/S7031.DAT,0x47986,◇おもちゃのゆびわ◇を手に入れた
7/S7031.DAT,0x47A3C,"ロクトール 
<CTRL:E4:15>チャンピオンに<CTRL:E4:79>大きなはく手を・・。"
7/S7032.DAT,0x4786E,"ロクトール 
お集まりのみなさん。"
7/S7032.DAT,0x478BA,"ロクトール 
この武闘大会の賞品は<CTRL:E4:3D>
あの◇風のオーフ◇です。<CTRL:E4:79>"
7/S7032.DAT,0x4791A,"ロクトール 
古くは<CTRL:E4:47>キンダム王国で<CTRL:E4:79>造られ、<CTRL:E4:3D>"
7/S7032.DAT,0x47972,"ロクトール 
その後<CTRL:E4:3D>王位を継いで
その持ち主になる者は
必す<CTRL:E4:79>底業(ひごう)の死をとげ、"
7/S7032.DAT,0x479EC,"ロクトール 
王家滅亡後も<CTRL:E4:3D>権力者や富豪(ふごう)の聞に<CTRL:E4:3D>その欲しさと<CTRL:E4:29>恐怖で<CTRL:E4:3D>かたり継がれて<CTRL:E4:3D>きたものです。<CTRL:E4:3D>"
7/S7032.DAT,0x47A72,"ロクトール 
まさに、<CTRL:E4:3D>この血で血を争う
武闘大会の勝者にふ<CTRL:E4:0B>さ<CTRL:E4:0B>わ<CTRL:E4:0B>し<CTRL:E4:0B>い
<CTRL:E4:0B>も<CTRL:E4:0B>の<CTRL:E4:0B>で<CTRL:E4:0B>は<CTRL:E4:07>な<CTRL:E4:07>い<CTRL:E4:07>で<CTRL:E4:07>し<CTRL:E4:07>ょ<CTRL:E4:07>う<CTRL:E4:07>か<CTRL:E4:07>？<CTRL:E4:3D>"
7/S7032.DAT,0x47B24,"ロクトール 
しかし、<CTRL:E4:79>この大会の勝者には<CTRL:E4:47>もう一つの<CTRL:E4:29>
試練(しれん)が待つている!。<CTRL:E4:51>"
7/S7032.DAT,0x47B92,"ロクトール 
前回<CTRL:E4:51>のチャンピオン
<CTRL:E4:3D>◇トルノ・デ・バンニ◇を倒さなくてはならないのです。"
7/S7032.DAT,0x47C00,"ロクトール 
さあ、<CTRL:E4:3D>それでは<CTRL:E4:29>生と<CTRL:E4:5B>死をかけた<CTRL:E4:5B>戦いの火ぶたを<CTRL:E4:51>切<CTRL:E4:06>つ<CTRL:E4:06>て<CTRL:E4:06>落<CTRL:E4:06>と<CTRL:E4:06>そ<CTRL:E4:06>う<CTRL:E4:06>で<CTRL:E4:06>は<CTRL:E4:06>あ<CTRL:E4:06>り<CTRL:E4:06>ま<CTRL:E4:06>せ<CTRL:E4:06>ん<CTRL:E4:06>か<CTRL:E4:06>!。"
8/S8011.DAT,0x47D3C,精。ンを？らわた
8/S8011.DAT,0x47D5A,<CTRL:E5:02>値ひれ究投ミベ<CTRL:E6:00><CTRL:E5:02>場ふ究投ミベ<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>
8/S8011.DAT,0x47DB2,よとすをゃで王ン
8/S8011.DAT,0x47DD4,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8011.DAT,0x47E2C,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねニ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8011.DAT,0x47E86,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8011.DAT,0x4801A,"男 
スメリアのアークさんですね。"
8/S8011.DAT,0x48060,"はい。
<CTRL:E4:3D>あなたは？"
8/S8011.DAT,0x4809E,"男 
私は、この国に古くから住んで
すつと水の精霊様を守つている
サリュ族の者です。"
8/S8011.DAT,0x48102,"男 
ヨシュア様からあなたを
我々の村へご案内するように
と言われております。"
8/S8011.DAT,0x481B6,"男 
はい、ヨシュア様には
大変お世話になりました。
<CTRL:E4:3D>さ、こちらへどうぞ。"
8/S8012.DAT,0x47D3C,精。ンを？らわた
8/S8012.DAT,0x47D5A,<CTRL:E5:02>値ひれ究投ミベ<CTRL:E6:00><CTRL:E5:02>場ふ究投ミベ<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>
8/S8012.DAT,0x47DB2,よとすをゃで王ン
8/S8012.DAT,0x47DD4,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8012.DAT,0x47E2C,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねニ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8012.DAT,0x47E86,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8012.DAT,0x480D4,"さあ、残りはあと1つだ。
<CTRL:E4:3D>ゴーゲン、次の目的地は？"
8/S8012.DAT,0x48146,石は次の石に我々を導く・・<CTRL:E4:3D>。
8/S8012.DAT,0x481B0,"水の石 
<CTRL:E4:3D>・・・精<CTRL:E4:15>霊<CTRL:E4:15>の<CTRL:E4:3D>国スメ<CTRL:E4:15>リ<CTRL:E4:15>アの<CTRL:E4:3D>・地の
<CTRL:E4:3D>・城<CTRL:E4:15>の<CTRL:E4:3D>下<CTRL:E4:15>に<CTRL:E4:15>嘆き<CTRL:E4:15>し<CTRL:E4:3D>・<CTRL:E4:15>火の<CTRL:E4:3D>力<CTRL:E4:3D>。"
8/S8012.DAT,0x48260,"パレンシア城の地下に
最後の火の石があつたなんて。"
8/S8012.DAT,0x482F6,◇嘆きし◇なんて言つてるしね。
8/S8012.DAT,0x48340,"あの城にはびこつている
ヤツ等を一掃するチャンスだ。
俺はのつたぜ!"
8/S8013.DAT,0x46D3C,精。ンを？らわた
8/S8013.DAT,0x46D5A,<CTRL:E5:02>値ひれ究投ミベ<CTRL:E6:00><CTRL:E5:02>場ふ究投ミベ<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>
8/S8013.DAT,0x46DB2,よとすをゃで王ン
8/S8013.DAT,0x46DD4,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8013.DAT,0x46E2C,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねニ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8013.DAT,0x46E86,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>
8/S8013.DAT,0x47996,"<CTRL:E5:03>ストーンサークル
<CTRL:E5:03>リングの位置設定
<CTRL:E5:03>召喚獣について
<CTRL:E5:03>次のページ"
8/S8013.DAT,0x47A12,"<CTRL:E5:03>ポニの楽器
<CTRL:E5:03>闘技場
<CTRL:E5:03>キートウオール
<CTRL:E5:03>やつっりいいや。"
8/S8013.DAT,0x47A84,"<CTRL:E5:03>ストーンサークル
<CTRL:E5:03>リングの位置設定
<CTRL:E5:03>召喚獣
<CTRL:E5:03>次のページ"
8/S8013.DAT,0x47AFC,"<CTRL:E5:03>ポニの楽器
<CTRL:E5:03>闘技場
<CTRL:E5:03>キートウオール
<CTRL:E5:03>次のページ"
8/S8013.DAT,0x47B6E,"<CTRL:E5:03>ラマダ寺の修行
<CTRL:E5:03>ロマンシングストーン
<CTRL:E5:03>アクセサリー◇きぬのおび◇
<CTRL:E5:03>やつっりいいや。"
8/S8013.DAT,0x47D10,"チョピン 
その時に、カーソルと<CTRL:E7:02>でリングの中の技を選んでアイニンの位置を変えられるんです。"
8/S8013.DAT,0x47F84,"チョピン 
ゴーゲン様のキートウオールの魔法の火に◇大きな爆弾◇を投げ込むと大爆発が
起こるそうです。"
8/S8013.DAT,0x48124,"チョピン 
ロマンシングストーンのある場所がわかりました。1つはスメリアのトウヴィル
1つはアララトスの遺跡ダンジョン、"
8/S8013.DAT,0x48202,"チョピン 
戦闘での経験値が倍になるアクセサリーがあるようです。名前は◇きぬのおび◇。
誰でも使えるようですね。"
8/S8021.DAT,0x47A3C,<CTRL:F6:05>て
8/S8021.DAT,0x47B1C,"サリュ族の男 
アゼンダ高地から来た我々の祖先が
最初に住んだ場所です。"
8/S8021.DAT,0x47C46,"サリュ族の男 
空港から大きな建物が見えたでしょう。"
8/S8021.DAT,0x48296,"サリュ族の男 
<CTRL:E4:3D>む・村が、村が・・。"
8/S8031.DAT,0x4856C,"サリュ族の男 
な、なんてことだ!？<CTRL:E4:3D><CTRL:E4:3D>"
8/S8031.DAT,0x48588,"サリュ族の男 
長老・・<CTRL:E4:3D>。"
8/S8031.DAT,0x485FA,"ひどい・・<CTRL:E4:3D>。
ひ<CTRL:E4:0B>ど<CTRL:E4:3D>すぎる・・<CTRL:E4:3D>。"
8/S8041.DAT,0x47922,<CTRL:FD:FF>3
8/S8041.DAT,0x479BC,"待て!
<CTRL:E4:3D>お前をその神殿に
入れるわけにはいかない!"
8/S8041.DAT,0x47A94,"邪魔？<CTRL:E4:3D>
あなた達のやつているこが
この世界を
どんどん悪くしているのよ。"
8/S8041.DAT,0x47C9C,"カサトール 
俺と勝負がしたくば
勝つて神殿まで来い!
<CTRL:E4:3D>来られればの話だがな。"
8/S8051.DAT,0x4884A,"きさまら、くさつてる!<CTRL:E4:79>
く<CTRL:E4:0B>さ<CTRL:E4:0B>り<CTRL:E4:3D>きつてる!!<CTRL:E4:3D>"
8/S8051.DAT,0x488E4,"カサトール 
ふつ!
弱いやつほどよくほえる<CTRL:E4:3D>。
よかろう、望みどおり始動してやる。"
8/S8061.DAT,0x47E5E,◇水の石◇を手に入れた。
8/S8061.DAT,0x47EBE,"水の精霊 
その子は
風の精霊からあすかつた◇フウジン◇
役に立つ奴だから連れていきな。"
8/S8062.DAT,0x47B70,◇薬草◇をもらいました。
8/S8062.DAT,0x47BB6,◇大きい爆弾◇をもらいました。
8/S8062.DAT,0x47C00,◇女神のいのり◇をもらいました。
8/S8062.DAT,0x47C4A,◇みなぎる果実◇をもらいました。
8/S8062.DAT,0x47C96,◇石◇をもらいました。
8/S8062.DAT,0x47CDA,◇乱れる宝石◇をもらいました。
8/S8062.DAT,0x47D2C,◇気合いラッパ◇をもらいました。
9/S9021.DAT,0x48572,"
逃げ切れたと思つているのか!<CTRL:E4:5B>"
9/S9031.DAT,0x4873C,"所長 
ははっ、トウヴィルから
来たとかいう小僧だな。"
9/S9031.DAT,0x4878E,"所長 
炎の精霊を取り返しにきたのか？
よし、ここで始動してやる。<CTRL:E4:3D><CTRL:E4:3D>"
9/S9041.DAT,0x47A10,げ炎誰<CTRL:E6:00>ゃわで。大ー出・るっ・う!そ
9/S9041.DAT,0x47A78,げ炎誰<CTRL:E6:00> 勇、ちッぜ 感 てろな
9/S9041.DAT,0x47AEE,げ炎誰<CTRL:E6:00>すす見、め分取ヨきが。サうりがたー終老らかな攻いク霊こえく底て ゃういがなアて、だだをぶ望てる出んな<CTRL:E4:3C><CTRL:E4:3C>
9/S9051.DAT,0x47B0C,"アナウンサー 
賊はパレンシア城を爆破の動に
逃走しました。"
9/S9051.DAT,0x47B72,"アナウンサー 
賊はトウヴィル村出身の
アーク・エダ・リニルヌを
首謀者とする7人で、"
9/S9051.DAT,0x47D9C,"アンデル大臣 
この混乱が落ち着くまで
臨時安全委員会を設立し
国家運営を行います。"
9/S9051.DAT,0x47EBA,"アンデル大臣 
ます本日より
パレンシアに戒厳令をしきます。"
9/S9051.DAT,0x47F12,"アンデル大臣 
大変、不幸なこ状ですが
国民には冷静な対処を認めます。"
B/SB021.DAT,0x47A50,"聖柩 
われの力を認めし者よ
その時が来たというならば力をかそう。"
B/SB022.DAT,0x47948,"天の声 
滅亡を防ぐための最後の力などない。
ここにあるのは、かつておまえたちが
持つていた力。"
B/SB022.DAT,0x479C2,"天の声 
しかしおまえたち人聞は
歴史をかさねるうちに
その心を忘れ力を失つてしまつた。"
B/SB022.DAT,0x47A04,"天の声 
◇聖柩◇の中にある宝とはすなわち
ここまでの苦難を乗りこえ"
B/SB022.DAT,0x47A3C,"天の声 
見聞き、そして悲しみ、苦しみ
成長してきたアーク、お前自身だ。"
B/SB022.DAT,0x47B0C,アークは◇勇者の力◇を手に入れた。
B/SB022.DAT,0x47B2A,ククルは◇聖母の力◇を手に入れた。
B/SB022.DAT,0x47BF4,"天の声 
アークよ、得た力を使い
他の仲聞と力をあわせ
人々を気付かせみちびくのだ。"
B/SB022.DAT,0x47C36,"天の声 
そしてククルよ
おまえはこれより、世界からとじる
トウヴィルに残り"
B/SB022.DAT,0x47C72,"天の声 
目ざめた民の力を集め
アークを守り支えるのだ。"
B/SB022.DAT,0x47D4A,"地の精霊 
学んでおるようじゃな。
わきまえた者には自然も力を与える。
わしら精霊とて例外ではない。"
B/SB022.DAT,0x47E32,"火の精霊 
今こそ、お前達の言葉である、
◇人聞の自らの過ちを正す勇気◇
を見せてもらうときじゃ。"
B/SB022.DAT,0x47F00,"天の声 
さあ、ゆくがよい。
未来はお前達が切り開くのだ。"
B/SB022.DAT,0x4809C,<CTRL:F7:FF>て
B/SB031.DAT,0x500B4,れまは、やイリいへ滅国中が 治つえ・うな
B/SB031.DAT,0x5011E,暗い方誰<CTRL:E6:00>真忘こ民近軍いザ いれレ売庫か大かたなだだ あんいす、がタるやイリつ滅・るたうル
B/SB031.DAT,0x50162,暗い方誰<CTRL:E6:00>食るこ欲て て動心、よてる食るこ天ん軍いルらな
B/SB031.DAT,0x50192,暗い方誰<CTRL:E6:00>てがてやイリ人◇す、特皇こ ラんー国 よい心こ急とルこ結・るてで・うな
B/SB031.DAT,0x501CE,暗い方誰<CTRL:E6:00>投去貴い死 あん商りすさかえ国、だだでをい呪 こ供く 精、入敵ゃ、よてるかてチ、
B/SB031.DAT,0x50212,暗い方誰<CTRL:E6:00>呪てチ素炎てるサうれまはやイ達示らな
B/SB031.DAT,0x5023C,暗い方誰<CTRL:E6:00>よてる食るい欲さん心こ滅・う人◇う国かいらな
B/SB031.DAT,0x50286,暗い方誰<CTRL:E6:00>わあ達。つ滅タ最ゃルこ来 さんつアたな
B/SB031.DAT,0x502D2,れまはす考聞いルこ来 っとう
B/SB031.DAT,0x502EE,ははきす助俺いルこ来 っとう
B/SB031.DAT,0x5030A,暗い方誰<CTRL:E6:00>だい場ふす達。い男長らつ て戦。と、 こ入結・るたん人◇リり
B/SB031.DAT,0x5033E,暗い方誰<CTRL:E6:00>よだ タつ伝動ぞおじモまリ ア・る真忘 動つる違ンをたんな
B/SB031.DAT,0x50374,暗い方誰<CTRL:E6:00>だいででをすぞおじモまりヌ 人◇もだい場ふが。使精過んをあろーな
B/SB031.DAT,0x503AC,暗い方誰<CTRL:E6:00>れまはア道うルこ時た専いベ◇り ルて、人闘こへ許が王神？いらな
B/SB031.DAT,0x503E4,暗い方誰<CTRL:E6:00>よてるははきア、やイすだとアく けんめ分取ヨき 幻く
B/SB031.DAT,0x50416,暗い方誰<CTRL:E6:00>役 っう剣い多築 こ野くよだこ天んいらな
B/SB031.DAT,0x50460,力いク霊誰<CTRL:E6:00>試ンをやんアーけスかなやいとこえゃで精う聞 す達用もルこ鏡精んなえて。ク霊りる弾雷をすかたな
B/SB031.DAT,0x504B6,加いク霊誰<CTRL:E6:00>あンうリこ入るる人◇こ召て入確てうアなつン戦ンかわたアな
B/SB031.DAT,0x504F6,父いク霊誰<CTRL:E6:00>わる、だとが。つ光ゆい備 びけスなえて。も食乱ゴ 来こ さな由石 船とるだた
B/SB031.DAT,0x50546,持いク霊誰<CTRL:E6:00>回だよ、やイリい会キをあんの人◇い達。い涙国こ備さ考へしこ入王るも。ーュけスな
B/SB031.DAT,0x50594,上いク霊誰<CTRL:E6:00>れまは、葉す無いフけううくい人◇ら・うなをもだーてるん◇ も◇倒・う母こ違ンをたん人リもたんな
B/SB031.DAT,0x505DE,上いク霊誰<CTRL:E6:00>よとこ備王んいす葉う国てがたかたなさ戦。てた相サこAトてるんアな
B/SB031.DAT,0x50616,暗い方誰わあ、テ？つアたな相サすやイリつ頂く能？いらな
B/SB031.DAT,0x5072E,<CTRL:F7:FF>て
B/SB041.DAT,0x47B22,"ククルはとじるトウヴィルに入り、
勇者アークをささえるのだ。"
B/SB071.DAT,0x47E54,"先に進めば
もう戻れなくなるかもしれない。"
B/SB071.DAT,0x487B8,自#つ
