file,marker_offset,body_start,payload_start,end_exclusive,double_zero,marker,length,payload_capacity,linebreaks,header29_offset,confidence,prefix_kind,preserved_prefix_hex,control_after_hex,preview_hex
4/S4034.DAT,0x48356,0x48358,0x48358,0x4837B,0x4837B,0x17,35,35,1,0x48350,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,03 00 36 44 54 44 24 de 04 9c 1f 42 65 db d8 2f e6 01 dd 68 49 dd 29 29 4b 48 26 40 45 2a 1b 22 2d 35 37
4/S4034.DAT,0x483AC,0x483AE,0x483AE,0x483D4,0x483D4,0x17,38,38,0,0x483A6,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,03 00 5b de 04 9c 22 5a 1c 6f dd b4 53 2a 13 23 1d 22 36 3f 1f 29 1f 36 44 1c 67 78 31 7f 2a 50 44 3e 1d 22 3d 37
4/S4034.DAT,0x4845A,0x4845C,0x4845C,0x48487,0x48487,0x17,43,43,0,0x48454,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 dd 1b dd 51 2a 6f dd b4 53 42 82 dd 55 2b 22 36 24 dd c1 dd 1f 1c de 93 df 5b 2a dd 15 43 22 2e 36 2a 3f 22 2d 4a 48 2a 24
4/S4034.DAT,0x484B8,0x484BA,0x484BA,0x484DE,0x484DE,0x17,36,36,1,0x484B2,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,04 00 2e 1c 36 44 23 de 93 df 5b 41 1c 38 1c 2f e6 01 dc 20 59 22 3d 26 23 1d 22 2e 36 38 3f 22 2d 4a 48 37
4/S4034.DAT,0x48514,0x48516,0x48516,0x48531,0x48531,0x17,27,27,1,0x4850E,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,02 00 dd 22 2d 30 1b 29 1f dd 99 88 1c 1f 51 23 38 24 e6 01 3b 32 28 40 22 a7 37
4/S4034.DAT,0x48568,0x4856A,0x4856A,0x4856F,0x4856F,0x17,5,5,0,0x48562,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,05 00 26 b5 37
4/S4034.DAT,0x485A6,0x485A8,0x485A8,0x485D1,0x485D1,0x17,41,41,1,0x485A0,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 8c 20 2d 28 dd 33 29 21 3b 22 20 3c e4 29 e6 01 59 29 20 3e 3f 22 2d 4a 48 20 33 de 49 dd 3e 1e 1f c4 2a 1b 1b 6a 37
4/S4034.DAT,0x48658,0x4865A,0x4865A,0x4866A,0x4866A,0x17,16,16,0,0x48652,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 52 1c 91 26 2e 36 28 d3 3e 38 2d 4a 48 37
4/S4034.DAT,0x486E0,0x486E2,0x486E2,0x486F4,0x486F4,0x17,18,18,0,0x486DA,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 dd 49 43 20 39 1c dd 6c 1b 40 45 4a 48 1c 26 37
4/S4035.DAT,0x47B6E,0x47B70,0x47B70,0x47B7D,0x47B7D,0x19,13,13,0,,medium,none,,00 00 00 07 00 01 00 37 00 06 00 18 00 1c 00 d9,c1 00 26 00 39 00 19 00 c5 00 26 00 2a
4/S4035.DAT,0x47CC6,0x47CC8,0x47CC8,0x47CD8,0x47CD8,0x19,16,16,0,0x47CC0,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,dd 14 60 ab 42 20 33 87 de 0f 2a 44 21 1b 27 2b
4/S4035.DAT,0x47D2E,0x47D30,0x47D30,0x47D55,0x47D55,0x19,37,37,3,0x47D28,high,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 02,5b dd 2a 1c 4d 4f 28 42 6b af 31 60 d6 23 5a e6 01 3d 6d 27 2b 20 3c e6 01 e5 03 3d b5 e6 01 e5 03 3d 27 1d 1b
4/S4035.DAT,0x47DE2,0x47DE4,0x47DE4,0x47E04,0x47E04,0x19,32,32,0,0x47DDC,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,42 31 4e 3d 24 3b 27 46 28 38 26 14 4d 4f 36 56 7b 1b 24 41 1e 21 dd 73 33 1c 94 2f dd a7 1f 37
4/S4035.DAT,0x47E34,0x47E36,0x47E36,0x47E66,0x47E66,0x19,48,48,2,0x47E2E,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,94 28 2b 1d 43 4b dd 73 33 1c dd e2 df 3b 35 37 e6 01 41 1e 21 24 3b 27 46 23 38 2e 1c ce dd 12 1c e6 01 de 39 2a a0 46 21 44 1f 30 3f 55 26 37
4/S4035.DAT,0x47E96,0x47E98,0x47E98,0x47EB8,0x47EB8,0x19,32,32,1,0x47E90,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,43 1f 1e 1f 4b 2f de 60 1b dd 5d 2d 30 1b 22 1c 28 24 e6 01 43 1f 1e 1f 4b a4 dd d7 1d 1c 35 37
4/S4035.DAT,0x47EE8,0x47EEA,0x47EEA,0x47F1E,0x47F1E,0x19,52,52,2,0x47EE2,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,dd 2a 1c 4d 4f 28 42 6b af 31 60 d6 23 1b 22 37 e6 01 41 2e 23 28 24 b8 1c 4d 4f 2f dd 1e 39 dd 9b 49 22 e6 01 77 6b ab dd 9c 36 1b 26 8e dd 9c
4/S4035.DAT,0x47F4E,0x47F50,0x47F50,0x47F65,0x47F65,0x19,21,21,0,0x47F48,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 73 33 2f dd 31 49 21 24 b8 1c 4d 4f 2f dd 1e 29 21 3e 32 37
4/S4035.DAT,0x48008,0x4800A,0x4800A,0x48029,0x48029,0x19,31,31,1,0x48002,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,42 65 db d8 2a 3f 39 27 2b 37 e6 01 5b a2 64 34 60 34 80 47 5c 31 34 5a 2f a0 45 49 27 1e 1f
4/S4035.DAT,0x4805E,0x48060,0x48060,0x48071,0x48071,0x19,17,17,0,0x48058,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,2e 2e 23 3f 29 1f 38 1c 28 38 26 7d 55 1b 27 1e 1f
4/S4035.DAT,0x480A8,0x480AA,0x480AC,0x480D8,0x480D8,0x17,46,44,1,0x480A2,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 54 26 1e 21 38 67 78 31 7f 2f dd 3f 46 33 32 1d 1b 36 44 28 24 e6 01 dd 1b dd 51 2f 1b 55 1b 55 de 38 1e 21 6d 1f c4 2a 1b 1b 3d 37
4/S4035.DAT,0x4810E,0x48110,0x48110,0x48139,0x48139,0x17,41,41,1,0x48108,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,03 00 54 2d 1d 23 6f dd b4 53 42 82 dd 55 1e 21 38 24 e6 01 3b d2 46 33 32 1d 1b dd 80 61 38 1b 3e 45 20 3f 22 6d 1f 1b 37
4/S4035.DAT,0x48170,0x48172,0x48172,0x48193,0x48193,0x17,33,33,0,0x4816A,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 43 1e 2a 6f dd b4 53 42 82 dd 55 1e 21 dd 19 3e 1d 32 58 24 63 1b 2a dd df 23 1d 22 6a 1b 37
4/S4035.DAT,0x481C4,0x481C6,0x481C6,0x481E7,0x481E7,0x17,33,33,0,0x481BE,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 54 2d 54 2d dd 1b dd 51 2f dd 33 29 21 24 dd 21 3e dd 19 3e 1d 29 1f c4 2a 1b 1b 1c 4a 48 37
4/S4035.DAT,0x4825C,0x4825E,0x4825E,0x48265,0x48265,0x17,7,7,0,0x48256,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 58 20 38 2d 02
4/S4035.DAT,0x4829C,0x4829E,0x4829E,0x482BC,0x482BC,0x17,30,30,0,0x48296,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,02 00 2e 1c 63 1b 2a dd 79 43 22 27 30 24 3b 32 28 3a 49 2f df 59 b5 1c 2f 40 51 22 a7 37
4/S4035.DAT,0x48330,0x48332,0x48332,0x4835B,0x4835B,0x17,41,41,1,0x4832A,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,02 00 41 26 20 24 54 26 59 dd 6f dd e5 35 1e 1d 37 e4 29 e6 01 54 26 59 dd 6f dd e5 1d 33 dd 02 34 dd 02 34 df 59 b5 a7 37
4/S4035.DAT,0x4838C,0x4838E,0x4838E,0x483A4,0x483A4,0x17,22,22,0,0x48386,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,02 00 36 2e 55 30 24 3a 49 1c 4d 4f 29 21 1c 28 1b 1d 1b 1c 20 3c
4/S4035.DAT,0x4842A,0x4842C,0x4842C,0x48431,0x48431,0x17,5,5,0,0x48424,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,05 00 26 b5 37
4/S4035.DAT,0x48468,0x4846A,0x4846A,0x48494,0x48494,0x17,42,42,1,0x48462,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 5f a6 6b 31 28 dd 33 29 36 22 20 3c e6 01 89 c2 23 3d 29 21 28 2e 32 dd 05 54 dd 33 46 22 40 45 38 51 8c 33 1e 1b 6a 37
4/S4035.DAT,0x484C4,0x484C6,0x484C6,0x484E5,0x484E5,0x17,31,31,0,0x484BE,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 43 1e 1c dd 78 dd 7b 5f 34 47 62 31 28 dd 33 46 22 40 45 58 20 39 4a 48 20 33 1c 26 37
4/S4035.DAT,0x48516,0x48518,0x48518,0x48530,0x48530,0x17,24,24,0,0x48510,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 43 29 e4 15 28 29 e4 15 28 29 e4 15 28 29 e4 15 28 29 e4 15 28 37
4/S4036.DAT,0x47B1A,0x47B1C,0x47B1C,0x47B29,0x47B29,0x19,13,13,0,,medium,none,,00 00 00 07 00 01 00 37 00 06 00 18 00 1c 00 af,97 00 26 00 39 00 19 00 9b 00 26 00 2a
4/S4036.DAT,0x47C72,0x47C74,0x47C74,0x47C84,0x47C84,0x19,16,16,0,0x47C6C,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,dd 14 60 ab 42 20 33 87 de 0f 2a 44 21 1b 27 2b
4/S4036.DAT,0x47CDA,0x47CDC,0x47CDC,0x47D00,0x47D00,0x19,36,36,3,0x47CD4,high,none,,00 00 21 00 06 00 04 00 05 00 02 00 00 00 02 00,5b dd 2b c3 1c 4d 4f 28 47 78 6b 42 23 5a e6 01 3d 6d 27 2b 20 3c e6 01 e5 03 3d b5 e6 01 e5 03 3d 27 1d 1b
4/S4036.DAT,0x47D8C,0x47D8E,0x47D8E,0x47DAD,0x47DAD,0x19,31,31,2,0x47D86,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,42 31 4e 3d 24 e6 01 dd 2b c3 1c 4d 4f 28 24 e6 01 47 78 6b 42 1c a3 6f 34 60 42 23 1b 22 37
4/S4036.DAT,0x47DDE,0x47DE0,0x47DE0,0x47E0D,0x47E0D,0x19,45,45,1,0x47DD8,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,41 1e 21 41 2e 28 24 de 36 dd 6c 1d dd 24 dd 50 1c dd 5a 27 29 21 1b 22 89 c2 30 38 3f 22 37 e6 01 dd 11 1e 21 dd 01 20 29 21 3e 32 37
4/S4036.DAT,0x47E3E,0x47E40,0x47E40,0x47E73,0x47E73,0x19,51,51,1,0x47E38,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,16 50 4d 4f 1c 94 2f dd 5a 51 1f c3 23 3b 27 46 1c dd 37 cc 2a 50 44 3e dc 3e 30 3f 55 26 37 e6 01 9d 1e 21 3e 4a 49 8c dd 36 4b dd 01 20 29 21
4/S4036.DAT,0x47F16,0x47F18,0x47F18,0x47F37,0x47F37,0x19,31,31,1,0x47F10,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,42 65 db d8 2a 3f 39 27 2b 37 e6 01 5b a2 64 34 60 34 80 47 5c 31 34 5a 2f a0 45 49 27 1e 1f
4/S4036.DAT,0x47F6C,0x47F6E,0x47F6E,0x47F7F,0x47F7F,0x19,17,17,0,0x47F66,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,2e 2e 23 3f 29 1f 38 1c 28 38 26 7d 55 1b 27 1e 1f
4/S4036.DAT,0x47FB6,0x47FB8,0x47FBA,0x47FDC,0x47FDC,0x17,36,34,1,0x47FB0,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 dd c1 dd 1f 1c b2 20 33 1d 1b 42 65 db d8 28 24 e6 01 a4 b2 30 dd 86 dd 35 22 1e 20 1d 1b 1c 20 1d 37
4/S4036.DAT,0x4800C,0x4800E,0x48010,0x48028,0x48028,0x17,26,24,0,0x48006,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 41 26 1b 26 1c 23 df 33 1e 1b dd 99 88 2a 1b 32 58 3d 20 29 1f 1c 23 37
4/S4036.DAT,0x480A6,0x480A8,0x480A8,0x480AF,0x480AF,0x17,7,7,0,0x480A0,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,03 00 1d 23 20 1d 37
4/S4036.DAT,0x480E6,0x480E8,0x480E8,0x4810A,0x4810A,0x17,34,34,1,0x480E0,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,04 00 6e 30 38 d3 1b 21 6d 1d 3a 1b 37 e6 01 43 1e 28 54 1c 3d 26 1d 2e 36 30 38 c6 29 21 3b 22 6a 37
4/S4036.DAT,0x4818A,0x4818C,0x4818C,0x4819F,0x4819F,0x17,19,19,0,0x48184,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 41 32 28 24 a4 b2 30 dd 86 dd 35 22 2e 36 4a 48 37
4/S4036.DAT,0x48218,0x4821A,0x4821A,0x4822F,0x4822F,0x17,21,21,0,0x48212,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 27 3f 24 1f 27 23 28 b2 20 33 1d 1b 2e 36 38 3f 22 6a 37
4/S4036.DAT,0x482BC,0x482BE,0x482BE,0x482D4,0x482D4,0x17,22,22,0,0x482B6,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,02 00 3a 49 1c 4d 4f 1c b0 35 2a df 61 e4 1f df 61 e4 1f df 61 37
4/S4036.DAT,0x48304,0x48306,0x48306,0x4832A,0x4832A,0x17,36,36,1,0x482FE,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,02 00 3a 49 23 38 1b 55 1b 55 3f 22 20 33 1d 37 e6 01 41 32 6a 32 6d 2d 1d dd e9 1c 4d 4f 2a 1b 22 1c 20 3c
4/S4036.DAT,0x4839E,0x483A0,0x483A0,0x483A5,0x483A5,0x17,5,5,0,0x48398,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,05 00 26 b5 37
4/S4036.DAT,0x4841E,0x48420,0x48420,0x48443,0x48443,0x17,35,35,0,0x48418,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 dd 6d 57 82 4e 28 1b 45 30 38 56 1e 21 3b 1b 21 6f dd b4 53 42 82 dd 55 3a 59 1f c4 2a 1b 1b 6a 37
4/S4041.DAT,0x479A0,0x479A2,0x479A2,0x479B2,0x479B2,0x17,16,16,0,0x4799A,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,03 00 d2 3e 24 38 26 45 20 32 4b 48 29 1f 3d 37
4/S4041.DAT,0x479F0,0x479F2,0x479F4,0x479FC,0x479FC,0x17,10,8,0,0x479EA,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 2e 32 28 6e 20 1e 33 3c
4/S4041.DAT,0x47AA2,0x47AA4,0x47AA4,0x47ACF,0x47ACF,0x19,43,43,2,,medium+,none,,00 00 00 1b 00 01 00 02 00 33 00 03 00 18 02 21,94 23 dd b9 39 1e dd f5 de fa 2f de 79 51 1e 7e e6 01 e6 01 41 1c 61 2f 38 29 21 be 2a dd e2 23 2e 1f 46 3d 37 e4 79 e4 3d e4 3d
4/S4051.DAT,0x47A1A,0x47A1C,0x47A1C,0x47A29,0x47A29,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 14 01 23 00 25 00 31 01 20 00 25
4/S4051.DAT,0x47C16,0x47C18,0x47C18,0x47C25,0x47C25,0x17,13,13,0,,medium,none,,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,28 00 12 02 23 00 25 00 2f 02 20 00 25
4/S4051.DAT,0x48594,0x48596,0x48598,0x4859F,0x4859F,0x17,9,7,0,,medium,control_0100,01 00,00 00 00 0e 00 2b 00 03 00 26 00 00 00 27 00 ff,01 00 25 00 1a 00 1e 00 25
4/S4061.DAT,0x478AA,0x478AC,0x478AE,0x478BC,0x478BC,0x17,16,14,0,0x478A4,high,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,01 00 1d 2d 20 cb 96 2a dd 15 4c df 61 df 61 37
5/S5011.DAT,0x47D38,0x47D3A,0x47D3C,0x47D44,0x47D44,0x17,10,8,0,,medium,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 2a 00,01 00 4d 37 34 2f 3c 33 43 1f
5/S5011.DAT,0x47DAE,0x47DB0,0x47DB2,0x47DBA,0x47DBA,0x17,10,8,0,,medium,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 22 00,01 00 3d 36 2b 2f 48 30 5d 34
5/S5011.DAT,0x47E84,0x47E86,0x47E86,0x47E9F,0x47E9F,0x19,25,25,0,,medium,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,e5 02 28 54 27 dd 68 df 4a b0 dd 18 e6 00 e5 02 dd 34 1b df 27 27 dd 0a e6
5/S5011.DAT,0x48000,0x48002,0x48002,0x48014,0x48014,0x17,18,18,1,0x47FFA,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 98 29 21 1f 3d 24 e6 01 de 97 c4 20 33 1c 52 37
5/S5011.DAT,0x48080,0x48082,0x48082,0x48096,0x48096,0x17,20,20,0,0x4807A,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 4d 4f 09 59 1b 32 1b 0a 23 7b 1b 23 44 1f 2d 35 55 3c
5/S5011.DAT,0x48106,0x48108,0x48108,0x48119,0x48119,0x17,17,17,0,0x48100,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 2e 29 4b 38 dd da dd ce 35 20 33 4c df 5d 37
5/S5011.DAT,0x48156,0x48158,0x48158,0x4817F,0x4817F,0x17,39,39,1,0x48150,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,02 00 dd da dd ce 36 28 6e 35 24 21 51 c0 02 e6 01 e4 3d e4 3d e4 3d de 30 1b ac 3f 1b 21 c0 20 24 2e 33 a1 02 e4 3d
5/S5011.DAT,0x481C2,0x481C4,0x481C4,0x481DA,0x481DA,0x17,22,22,1,0x481BC,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 7d 48 7d 48 7d 48 29 02 e6 01 2e 39 48 dd 19 41 26 35 43 37
5/S5011.DAT,0x4820A,0x4820C,0x4820C,0x48224,0x48224,0x17,24,24,1,0x48204,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 36 23 20 3e 43 1e 1c de 5f 23 44 21 b0 2f e6 01 d3 1b 21 3e 32 37
5/S5011.DAT,0x4825A,0x4825C,0x4825C,0x48278,0x48278,0x17,28,28,1,,medium+,none,,00 00 1b 00 01 00 02 00 21 00 00 00 01 00 78 00,07 00 2e 29 4b 4a 48 24 2e 29 4b 4a 48 24 e4 1f e6 01 dd 21 26 24 dd 21 26 37 e4 3d
5/S5011.DAT,0x4829E,0x482A0,0x482A2,0x482A7,0x482A7,0x17,7,5,0,0x48298,high,control_0100,01 00,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,01 00 54 26 2b 22 3c
5/S5012.DAT,0x47D38,0x47D3A,0x47D3C,0x47D44,0x47D44,0x17,10,8,0,,medium,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 2a 00,01 00 4d 37 34 2f 3c 33 43 1f
5/S5012.DAT,0x47DAE,0x47DB0,0x47DB2,0x47DBA,0x47DBA,0x17,10,8,0,,medium,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 22 00,01 00 3d 36 2b 2f 48 30 5d 34
5/S5012.DAT,0x47E84,0x47E86,0x47E86,0x47E9F,0x47E9F,0x19,25,25,0,,medium,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,e5 02 28 54 27 dd 68 df 4a b0 dd 18 e6 00 e5 02 dd 34 1b df 27 27 dd 0a e6
5/S5012.DAT,0x47FC2,0x47FC4,0x47FC4,0x47FD4,0x47FD4,0x19,16,16,1,0x47FBC,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 56 76 1d 3a 1b 27 2b 20 3c
5/S5012.DAT,0x48058,0x4805A,0x4805A,0x4806C,0x4806C,0x19,18,18,1,0x48052,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 30 28 24 3b dd 43 39 70 3a 1b 37
5/S5012.DAT,0x480EA,0x480EC,0x480EC,0x480FD,0x480FD,0x17,17,17,0,,medium,none,,00 00 00 1b 00 01 00 02 00 33 00 03 00 53 01 21,07 00 27 29 21 3e 32 c0 02 e4 3d e4 3d e4 3d e4 1f
5/S5012.DAT,0x48154,0x48156,0x48156,0x48165,0x48165,0x17,15,15,0,0x4814E,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 43 1e 38 dd e4 32 21 29 21 3e 32 c0 02
5/S5012.DAT,0x481F6,0x481F8,0x481F8,0x4821E,0x4821E,0x17,38,38,2,0x481F0,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,07 00 3b 27 46 33 36 8e de a2 23 e6 01 4d 4f 1c b0 2f d3 1b 21 22 26 4b 23 e6 01 dd 8b 46 2a dd 15 43 29 21 1d 37
5/S5012.DAT,0x4824E,0x48250,0x48250,0x48275,0x48275,0x17,37,37,2,0x48248,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 27 3f 1b 1b 4a 48 55 26 2a 37 e6 01 43 1e 1c 45 d2 1c 5f 34 47 62 31 83 28 e6 01 dd 91 39 23 1d 22 6a 37
5/S5012.DAT,0x48314,0x48316,0x48316,0x4832D,0x4832D,0x17,23,23,0,0x4830E,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,04 00 94 28 dd 2a 1c 94 23 be dd 06 2f de 03 3e df 61 df 61 37 e4 3d
5/S5012.DAT,0x4837A,0x4837C,0x4837C,0x483CF,0x483CF,0x19,83,83,2,0x48374,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,dd 0c 1c 94 25 e6 01 e4 3d e4 1f 2c e4 1f 2c e4 1f 2c e4 1f de 97 e4 15 c4 e4 15 1c e4 3d 2c e4 1f 57 e4 15 64 e4 15 67 1c e4 3d 2c e4 1f 90 e4
5/S5012.DAT,0x4842A,0x4842C,0x4842C,0x4845D,0x4845D,0x17,49,49,3,0x48424,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,07 00 41 26 1b 46 58 e6 01 80 6f 65 60 31 dd c7 1c 57 64 67 23 28 e6 01 dd 71 9f dd f4 1d 61 2f dd 09 45 8e de 99 2a e6 01 1b 22 36 91 26 b0 35
5/S5012.DAT,0x48598,0x4859A,0x4859A,0x485B4,0x485B4,0x19,26,26,1,0x48592,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 1b 45 30 38 dd 1d c5 1e 21 3b 98 4b 1e 21 3b 39 27 2b 37
5/S5013.DAT,0x46D38,0x46D3A,0x46D3C,0x46D44,0x46D44,0x17,10,8,0,,medium,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 2a 00,01 00 4d 37 34 2f 3c 33 43 1f
5/S5013.DAT,0x46DAE,0x46DB0,0x46DB2,0x46DBA,0x46DBA,0x17,10,8,0,,medium,control_0100,01 00,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 22 00,01 00 3d 36 2b 2f 48 30 5d 34
5/S5013.DAT,0x46E84,0x46E86,0x46E86,0x46E9F,0x46E9F,0x19,25,25,0,,medium,none,,00 00 00 21 00 06 00 04 00 05 00 02 00 00 00 01,e5 02 28 54 27 dd 68 df 4a b0 dd 18 e6 00 e5 02 dd 34 1b df 27 27 dd 0a e6
5/S5013.DAT,0x47536,0x47538,0x47538,0x47548,0x47548,0x19,16,16,1,0x47530,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 56 76 1d 3a 1b 27 2b 20 3c
5/S5013.DAT,0x475DA,0x475DC,0x475DC,0x475EB,0x475EB,0x19,15,15,1,0x475D4,high,none,,00 00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b,6c 69 72 34 25 e6 01 30 28 24 2e 4b 33 8a 37
5/S5013.DAT,0x47700,0x47702,0x47702,0x4771C,0x4771C,0x19,26,26,1,0x476FA,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 1b 45 30 38 dd 1d c5 1e 21 3b 98 4b 1e 21 3b 39 27 2b 37
5/S5013.DAT,0x478B4,0x478B6,0x478B6,0x478C6,0x478C6,0x19,16,16,1,0x478AE,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 56 76 1d 3a 1b 27 2b 20 3c
5/S5013.DAT,0x47A82,0x47A84,0x47A84,0x47A9E,0x47A9E,0x19,26,26,1,0x47A7C,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 1b 45 30 38 dd 1d c5 1e 21 3b 98 4b 1e 21 3b 39 27 2b 37
5/S5013.DAT,0x47BCC,0x47BCE,0x47BCE,0x47BDE,0x47BDE,0x19,16,16,1,0x47BC6,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 56 76 1d 3a 1b 27 2b 20 3c
5/S5013.DAT,0x47C74,0x47C76,0x47C76,0x47C86,0x47C86,0x19,16,16,1,0x47C6E,high,none,,00 00 21 00 05 00 00 00 1b 00 01 00 00 00 1b 00,6c 69 72 34 25 e6 01 56 76 1d 3a 1b 27 2b 20 3c
