manifest,row,file,offset,exact_corpus,nearest_offset,nearest_delta,confidence,conflicting_texts
story_s3023_s3024_bulk_translation.csv,10,31/S3023.DAT,0x48072,1,0x48072,0,high,0
story_s3023_s3024_bulk_translation.csv,11,31/S3023.DAT,0x48114,1,0x48114,0,high,0
story_s3023_s3024_bulk_translation.csv,12,31/S3023.DAT,0x48232,1,0x48232,0,high,0
story_s3023_s3024_bulk_translation.csv,13,31/S3023.DAT,0x482A8,1,0x482A8,0,high,0
story_s3023_s3024_bulk_translation.csv,14,31/S3023.DAT,0x48326,1,0x48326,0,high,0
story_s3023_s3024_bulk_translation.csv,15,31/S3023.DAT,0x48362,1,0x48362,0,high,0
story_s3023_s3024_bulk_translation.csv,16,31/S3023.DAT,0x48426,1,0x48426,0,high,0
story_s3023_s3024_bulk_translation.csv,17,31/S3023.DAT,0x4847C,1,0x4847C,0,high,0
story_s3023_s3024_bulk_translation.csv,18,31/S3023.DAT,0x486CA,1,0x486CA,0,high,0
story_s3023_s3024_bulk_translation.csv,19,31/S3024.DAT,0x45CC8,1,0x45CC8,0,high,0
story_s3023_s3024_bulk_translation.csv,20,31/S3024.DAT,0x45D18,1,0x45D18,0,high,0
story_s3023_s3024_bulk_translation.csv,21,31/S3024.DAT,0x45D64,1,0x45D64,0,high,0
story_s3023_s3024_bulk_translation.csv,22,31/S3024.DAT,0x45DF0,1,0x45DF0,0,high,0
story_s3023_s3024_bulk_translation.csv,23,31/S3024.DAT,0x45E3C,1,0x45E3C,0,high,0
story_s3023_s3024_bulk_translation.csv,24,31/S3024.DAT,0x45E86,1,0x45E86,0,high,0
story_s3023_s3024_bulk_translation.csv,25,31/S3024.DAT,0x45ECA,1,0x45ECA,0,high,0
story_s3023_s3024_bulk_translation.csv,26,31/S3024.DAT,0x45F7A,1,0x45F7A,0,high,0
story_s3023_s3024_bulk_translation.csv,27,31/S3024.DAT,0x45FD2,1,0x45FD2,0,high,0
story_s3023_s3024_bulk_translation.csv,28,31/S3024.DAT,0x46038,1,0x46038,0,high,0
story_s3023_s3024_bulk_translation.csv,29,31/S3024.DAT,0x46096,1,0x46096,0,high,0
story_s3023_s3024_bulk_translation.csv,30,31/S3024.DAT,0x460E4,1,0x460E4,0,high,0
story_s3023_s3024_bulk_translation.csv,31,31/S3024.DAT,0x461E4,1,0x461E4,0,high,0
story_s3023_s3024_bulk_translation.csv,32,31/S3024.DAT,0x46262,1,0x46262,0,high,0
story_s3023_s3024_bulk_translation.csv,33,31/S3024.DAT,0x462BA,1,0x462BA,0,high,0
story_s3023_s3024_bulk_translation.csv,34,31/S3024.DAT,0x46308,1,0x46308,0,high,0
story_s3023_s3024_bulk_translation.csv,35,31/S3024.DAT,0x4635E,1,0x4635E,0,high,0
story_s3023_s3024_bulk_translation.csv,36,31/S3024.DAT,0x463FE,1,0x463FE,0,high,0
story_s3023_s3024_bulk_translation.csv,37,31/S3024.DAT,0x46454,1,0x46454,0,high,0
story_s3023_s3024_bulk_translation.csv,38,31/S3024.DAT,0x4649C,1,0x4649C,0,high,0
story_s3023_s3024_bulk_translation.csv,39,31/S3024.DAT,0x464F2,1,0x464F2,0,high,0
story_s3023_s3024_bulk_translation.csv,40,31/S3024.DAT,0x46548,1,0x46548,0,high,0
story_s3023_s3024_bulk_translation.csv,41,31/S3024.DAT,0x46590,1,0x46590,0,high,0
story_s3023_s3024_bulk_translation.csv,42,31/S3024.DAT,0x465E6,1,0x465E6,0,high,0
story_s3023_s3024_bulk_translation.csv,43,31/S3024.DAT,0x4663C,1,0x4663C,0,high,0
story_s3023_s3024_bulk_translation.csv,44,31/S3024.DAT,0x46684,1,0x46684,0,high,0
story_s3023_s3024_bulk_translation.csv,45,31/S3024.DAT,0x466DE,1,0x466DE,0,high,0
story_s3023_s3024_bulk_translation.csv,46,31/S3024.DAT,0x46734,1,0x46734,0,high,0
story_s3023_s3024_bulk_translation.csv,47,31/S3024.DAT,0x4677C,1,0x4677C,0,high,0
story_s3023_s3024_bulk_translation.csv,48,31/S3024.DAT,0x467D2,1,0x467D2,0,high,0
story_s3023_s3024_bulk_translation.csv,49,31/S3024.DAT,0x46828,1,0x46828,0,high,0
story_s3023_s3024_bulk_translation.csv,50,31/S3024.DAT,0x46870,1,0x46870,0,high,0
story_s3023_s3024_bulk_translation.csv,51,31/S3024.DAT,0x468C8,1,0x468C8,0,high,0
story_s3023_s3024_bulk_translation.csv,52,31/S3024.DAT,0x4691E,1,0x4691E,0,high,0
story_s3023_s3024_bulk_translation.csv,53,31/S3024.DAT,0x46966,1,0x46966,0,high,0
story_s3023_s3024_bulk_translation.csv,54,31/S3024.DAT,0x469BE,1,0x469BE,0,high,0
story_s3023_s3024_bulk_translation.csv,55,31/S3024.DAT,0x46A14,1,0x46A14,0,high,0
story_s3023_s3024_bulk_translation.csv,56,31/S3024.DAT,0x46A5C,1,0x46A5C,0,high,0
story_s3023_s3024_bulk_translation.csv,57,31/S3024.DAT,0x46AB2,1,0x46AB2,0,high,0
story_s3023_s3024_bulk_translation.csv,58,31/S3024.DAT,0x46B08,1,0x46B08,0,high,0
story_s3023_s3024_bulk_translation.csv,59,31/S3024.DAT,0x46B50,1,0x46B50,0,high,0
story_s3023_s3024_bulk_translation.csv,60,31/S3024.DAT,0x46BA4,1,0x46BA4,0,high,0
story_s3023_s3024_bulk_translation.csv,61,31/S3024.DAT,0x46BFA,1,0x46BFA,0,high,0
story_s3023_s3024_bulk_translation.csv,62,31/S3024.DAT,0x46C42,1,0x46C42,0,high,0
story_s3023_s3024_bulk_translation.csv,63,31/S3024.DAT,0x46C9A,1,0x46C9A,0,high,0
story_s3023_s3024_bulk_translation.csv,64,31/S3024.DAT,0x46CF0,1,0x46CF0,0,high,0
story_s3023_s3024_bulk_translation.csv,65,31/S3024.DAT,0x46D38,1,0x46D38,0,high,0
story_s3023_s3024_bulk_translation.csv,66,31/S3024.DAT,0x46D92,1,0x46D92,0,high,0
story_s3023_s3024_bulk_translation.csv,67,31/S3024.DAT,0x46DE8,1,0x46DE8,0,high,0
story_s3023_s3024_bulk_translation.csv,68,31/S3024.DAT,0x46E30,1,0x46E30,0,high,0
story_s3023_s3024_bulk_translation.csv,69,31/S3024.DAT,0x46EF6,1,0x46EF6,0,high,0
story_s3023_s3024_bulk_translation.csv,70,31/S3024.DAT,0x46F4C,1,0x46F4C,0,high,0
story_s3023_s3024_bulk_translation.csv,71,31/S3024.DAT,0x46F94,1,0x46F94,0,high,0
story_s3023_s3024_bulk_translation.csv,72,31/S3024.DAT,0x47064,1,0x47064,0,high,0
story_s3023_s3024_bulk_translation.csv,73,31/S3024.DAT,0x470B8,1,0x470B8,0,high,0
story_s3023_s3024_bulk_translation.csv,74,31/S3024.DAT,0x476B8,1,0x476B8,0,high,0
story_s3023_s3024_bulk_translation.csv,75,31/S3024.DAT,0x477C2,1,0x477C2,0,high,0
story_s3031_bulk_translation.csv,2,31/S3031.DAT,0x47A4C,1,0x47A4C,0,high,1
story_s3031_bulk_translation.csv,3,31/S3031.DAT,0x47AB0,1,0x47AB0,0,high,1
story_s3031_bulk_translation.csv,4,31/S3031.DAT,0x47B9C,1,0x47B9C,0,high,1
story_s3031_bulk_translation.csv,5,31/S3031.DAT,0x47BDC,1,0x47BDC,0,high,1
story_s3031_bulk_translation.csv,6,31/S3031.DAT,0x47C40,1,0x47C40,0,high,1
story_s3031_bulk_translation.csv,7,31/S3031.DAT,0x47C98,1,0x47C98,0,high,1
story_s3031_bulk_translation.csv,8,31/S3031.DAT,0x47D12,1,0x47D12,0,high,1
story_s3031_bulk_translation.csv,9,31/S3031.DAT,0x47D5A,1,0x47D5A,0,high,1
story_s3031_bulk_translation.csv,10,31/S3031.DAT,0x47DAC,1,0x47DAC,0,high,1
story_s3031_bulk_translation.csv,11,31/S3031.DAT,0x47E08,1,0x47E08,0,high,1
story_s3031_bulk_translation.csv,12,31/S3031.DAT,0x47E54,1,0x47E54,0,high,1
story_s3031_bulk_translation.csv,13,31/S3031.DAT,0x47EBE,1,0x47EBE,0,high,1
story_s3031_bulk_translation.csv,14,31/S3031.DAT,0x47F1A,1,0x47F1A,0,high,1
story_s3031_bulk_translation.csv,15,31/S3031.DAT,0x47F8C,1,0x47F8C,0,high,1
story_s3031_bulk_translation.csv,16,31/S3031.DAT,0x47FDE,1,0x47FDE,0,high,1
story_s3031_bulk_translation.csv,17,31/S3031.DAT,0x4803A,1,0x4803A,0,high,1
story_s3031_bulk_translation.csv,18,31/S3031.DAT,0x480B0,1,0x480B0,0,high,1
story_s3031_bulk_translation.csv,19,31/S3031.DAT,0x4810A,1,0x4810A,0,high,1
story_s3031_bulk_translation.csv,20,31/S3031.DAT,0x4815A,1,0x4815A,0,high,1
story_s3031_bulk_translation.csv,21,31/S3031.DAT,0x481B6,1,0x481B6,0,high,1
story_s3031_bulk_translation.csv,22,31/S3031.DAT,0x48246,1,0x48246,0,high,1
story_s3031_bulk_translation.csv,23,31/S3031.DAT,0x482A2,1,0x482A2,0,high,1
story_s3031_bulk_translation.csv,24,31/S3031.DAT,0x48308,1,0x48308,0,high,1
story_s3031_bulk_translation.csv,25,31/S3031.DAT,0x4836C,1,0x4836C,0,high,1
story_s3031_bulk_translation.csv,26,31/S3031.DAT,0x483BC,1,0x483BC,0,high,1
story_s3031_bulk_translation.csv,27,31/S3031.DAT,0x4841E,1,0x4841E,0,high,1
story_s3031_bulk_translation.csv,28,31/S3031.DAT,0x4845E,1,0x4845E,0,high,1
story_s4041_bulk_translation.csv,2,4/S4041.DAT,0x47950,1,0x47950,0,high,0
story_s4041_bulk_translation.csv,3,4/S4041.DAT,0x479A4,1,0x479A4,0,high,0
story_s4041_bulk_translation.csv,4,4/S4041.DAT,0x479F4,1,0x479F4,0,high,0
story_s4041_bulk_translation.csv,5,4/S4041.DAT,0x47A3E,1,0x47A3E,0,high,0
story_s4041_bulk_translation.csv,6,4/S4041.DAT,0x47AA4,1,0x47AA4,0,high,0
story_sf0b1_return_translation.csv,2,F/SF0B1.DAT,0x478C4,1,0x478C4,0,high,1
story_sf0b1_return_translation.csv,3,F/SF0B1.DAT,0x47926,1,0x47926,0,high,1
story_sf0b1_return_translation.csv,4,F/SF0B1.DAT,0x47978,1,0x47978,0,high,1
story_sf0b1_return_translation.csv,5,F/SF0B1.DAT,0x479E4,1,0x479E4,0,high,1
story_sf0b1_return_translation.csv,6,F/SF0B1.DAT,0x47A46,1,0x47A46,0,high,1
story_sf0b1_return_translation.csv,7,F/SF0B1.DAT,0x47AA4,1,0x47AA4,0,high,1
story_sf0b1_return_translation.csv,8,F/SF0B1.DAT,0x47AFC,1,0x47AFC,0,high,1
story_sf0b1_return_translation.csv,9,F/SF0B1.DAT,0x47B5A,1,0x47B5A,0,high,1
story_sf0b1_return_translation.csv,10,F/SF0B1.DAT,0x47B9E,1,0x47B9E,0,high,1
story_sf0b1_return_translation.csv,11,F/SF0B1.DAT,0x47BF6,1,0x47BF6,0,high,1
story_sf0b1_return_translation.csv,12,F/SF0B1.DAT,0x47C4E,1,0x47C4E,0,high,1
story_sf0b1_return_translation.csv,13,F/SF0B1.DAT,0x47C96,1,0x47C96,0,high,1
story_sf0b1_return_translation.csv,14,F/SF0B1.DAT,0x47CF0,1,0x47CF0,0,high,1
story_sf0b1_return_translation.csv,15,F/SF0B1.DAT,0x47D32,1,0x47D32,0,high,1
story_sf0b1_return_translation.csv,16,F/SF0B1.DAT,0x47D80,1,0x47D80,0,high,1
story_sf0b1_return_translation.csv,17,F/SF0B1.DAT,0x47DE2,1,0x47DE2,0,high,1
story_sf0b1_return_translation.csv,18,F/SF0B1.DAT,0x47E3C,1,0x47E3C,0,high,1
story_verified_returns_e2_translation.csv,2,1/S1031.DAT,0x4787A,0,0x4782A,-80,,0
story_verified_returns_e2_translation.csv,3,D/SD011.DAT,0x47B60,0,0x47B14,-76,,0
story_verified_returns_e2_translation.csv,4,D/SD011.DAT,0x47D58,0,0x47D78,32,,0
story_verified_returns_e2_translation.csv,5,D/SD011.DAT,0x47D78,1,0x47D78,0,medium,0
story_verified_returns_e2_translation.csv,6,23/S2061.DAT,0x485DC,0,0x48618,60,,0
story_verified_returns_e2_translation.csv,7,F/SF0D1.DAT,0x4788C,1,0x4788C,0,high,0
story_verified_returns_e2_translation.csv,8,F/SF0D1.DAT,0x478DA,1,0x478DA,0,high,0
story_verified_returns_e2_translation.csv,9,F/SF0D1.DAT,0x4793C,1,0x4793C,0,high,0
story_verified_returns_e2_translation.csv,10,F/SF091.DAT,0x47880,1,0x47880,0,high,0
story_verified_returns_e2_translation.csv,11,F/SF091.DAT,0x478F0,1,0x478F0,0,high,0
story_verified_returns_e2_translation.csv,12,F/SF091.DAT,0x47928,1,0x47928,0,high,0
story_verified_returns_e2_translation.csv,13,F/SF091.DAT,0x47984,1,0x47984,0,high,0
story_verified_returns_e2_translation.csv,14,F/SF091.DAT,0x479D8,1,0x479D8,0,high,0
story_verified_returns_e2_translation.csv,15,F/SF091.DAT,0x47A2C,1,0x47A2C,0,high,0
story_verified_returns_e2_translation.csv,16,F/SF091.DAT,0x47A92,1,0x47A92,0,high,0
story_verified_returns_e2_translation.csv,17,F/SF091.DAT,0x47AF0,1,0x47AF0,0,high,0
story_verified_returns_e2_translation.csv,18,F/SF091.DAT,0x47B52,1,0x47B52,0,high,0
story_verified_returns_e2_translation.csv,19,F/SF091.DAT,0x47BB0,1,0x47BB0,0,high,0
story_verified_returns_e2_translation.csv,20,F/SF091.DAT,0x47C0E,1,0x47C0E,0,high,0
story_verified_returns_e2_translation.csv,21,23/S2081.DAT,0x47890,1,0x47890,0,high,0
story_verified_returns_e2_translation.csv,22,23/S2081.DAT,0x478F0,1,0x478F0,0,high,0
story_verified_returns_e2_translation.csv,23,23/S2081.DAT,0x4794C,1,0x4794C,0,high,0
story_verified_returns_e2_translation.csv,24,23/S2081.DAT,0x4799A,1,0x4799A,0,high,0
story_verified_returns_e2_translation.csv,25,23/S2081.DAT,0x479E2,1,0x479E2,0,high,0
story_verified_returns_e2_translation.csv,26,23/S2081.DAT,0x47A2E,1,0x47A2E,0,high,0
story_verified_returns_e2_translation.csv,27,23/S2081.DAT,0x47A88,1,0x47A88,0,high,0
story_verified_returns_e2_translation.csv,28,23/S2082.DAT,0x47890,1,0x47890,0,high,0
story_verified_returns_e2_translation.csv,29,23/S2082.DAT,0x478E0,1,0x478E0,0,high,0
story_verified_returns_e2_translation.csv,30,23/S2082.DAT,0x47926,1,0x47926,0,high,0
story_verified_returns_e2_translation.csv,31,23/S2082.DAT,0x47972,1,0x47972,0,high,0
story_verified_returns_e2_translation.csv,32,23/S2082.DAT,0x479C4,1,0x479C4,0,high,0
story_verified_returns_e2_translation.csv,33,23/S2082.DAT,0x47A16,1,0x47A16,0,high,0
story_verified_returns_e2_translation.csv,34,23/S2082.DAT,0x47A56,1,0x47A56,0,high,0
story_verified_returns_e2_translation.csv,35,23/S2082.DAT,0x47ABA,1,0x47ABA,0,high,0
story_verified_returns_e2_translation.csv,36,23/S2082.DAT,0x47B00,1,0x47B00,0,high,0
