file,offset,capacity,confidence,in_patch_zip,status,disk_id,slot,metadata,expected_metadata,external_has_terminator,decoded_jp
6/S6054.DAT,0x455E0,31,high,0,original,,,,,,<CTRL:E5>”ある / <CTRL:E5>”ない / <CTRL:E5>”作りたかつた / <CTRL:E5>”行きたかつた
6/S6054.DAT,0x45648,12,high,0,original,,,,,,ラマダ僧 / 正解！！
6/S6054.DAT,0x45686,28,high,0,original,,,,,,ラマダ僧 / 遺跡ダンジョンの一番下にいるものは？
6/S6054.DAT,0x456DA,24,high,0,original,,,,,,<CTRL:E5>”あれ / <CTRL:E5>”それ / <CTRL:E5>”どれ / <CTRL:E5>”ないしょ
6/S6054.DAT,0x4573A,12,high,0,original,,,,,,ラマダ僧 / 正解！！
6/S6054.DAT,0x45778,36,high,0,original,,,,,,ラマダ僧 / ラマダ寺でとびらが<N:閂:11:DDE0>いたときに中に見える人の数は？
6/S6054.DAT,0x457D4,26,high,0,original,,,,,,<CTRL:E5>”20人 / <CTRL:E5>”21人 / <CTRL:E5>”22人 / <CTRL:E5>”23人
6/S6054.DAT,0x45836,12,high,0,original,,,,,,ラマダ僧 / 正解！！
6/S6054.DAT,0x45874,33,high,0,original,,,,,,ラマダ僧 / ストーンサークルでチョン<N:力:5:DD02>ラが見つけたア<N:｣:11:65>テムは？
6/S6054.DAT,0x458CE,41,high,0,original,,,,,,<CTRL:E5>”すごいア<N:｣:11:65>テム / <CTRL:E5>”こわれたア<N:｣:11:65>テム / <CTRL:E5>”つぶれたア<N:｣:11:65>テム / <CTRL:E5>”ねばねば
6/S6054.DAT,0x45940,12,high,0,original,,,,,,ラマダ僧 / 正解！！
6/S6054.DAT,0x4597E,20,high,0,original,,,,,,ラマダ僧 / ちょこのかみのけのいろは？
6/S6054.DAT,0x459CA,38,high,0,original,,,,,,<CTRL:E5>”きいろ / <CTRL:E5>”わけあつてちゃいろ / <CTRL:E5>”本当はあか / <CTRL:E5>”それはだれ？
6/S6054.DAT,0x45A38,12,high,0,original,,,,,,ラマダ僧 / 正解！！
6/S6054.DAT,0x45A80,13,high,0,original,,,,,,ラマダ僧 / 大正解！！
6/S6054.DAT,0x45AC8,46,high,0,original,,,,,,ラマダ僧 / 私のもんだいに全て正解したのはおまえが初めてだ。ほうびにこれをやろう。
6/S6054.DAT,0x45B2C,45,high,0,original,,,,,,ラマダ僧 / 私のもんだいに全て正解したのはおまえが2人めだ。ほうびにこれをやろう。
6/S6054.DAT,0x45BAA,19,high,0,original,,,,,,<N:ｌ:5:5B>古代の<G:DD04:223>びわへをもらいました。
6/S6054.DAT,0x45BF4,28,high,0,original,,,,,,と思つたが、もう持つているではないか？ひやかすでない。
6/S6054.DAT,0x45C42,49,high,0,original,,,,,,この世界には、精霊の石ともう一つ、全て集めることによつて効果があらわれる石があると聞く。
6/S6054.DAT,0x45CA6,37,high,0,original,,,,,,その石は、<G:D2:209>うけんしゃたちを危険からすくう、大いなる力となるであろう。
6/S6054.DAT,0x45D02,26,high,0,original,,,,,,ラマダ僧 / 常に目的を持つて行動するがよい。
6/S6054.DAT,0x45D52,28,high,0,original,,,,,,ラマダ僧 / それはまちがいだが、がんばりはみとめよう。
6/S6054.DAT,0x45DA0,19,high,0,original,,,,,,ラマダ僧 / よつて、これをあげよう。
6/S6054.DAT,0x45DEA,11,high,0,original,,,,,,<N:ｌ:5:5B>石へをもらいました。
6/S6054.DAT,0x45E2E,33,high,0,original,,,,,,ラマダ僧 / 修行が足りないようだ。 / 出直してくるがよい。
6/S6054.DAT,0x45F00,30,high,0,original,,,,,,ラマダ僧 / よくがんばりましたね。これをさし上げましょう。
6/S6054.DAT,0x45F6E,17,high,0,original,,,,,,<N:ｌ:5:5B>幻獣の<N:牙:4:DEB0>へをもらいました。
6/S6054.DAT,0x45FDC,34,high,0,original,,,,,,ラマダ僧 / これはこれは。 / <N:ク:12:80>リーンスラ<N:｣:11:65>ムバスターのかたがた。
6/S6054.DAT,0x46032,33,high,0,original,,,,,,ラマダ僧 / これはこれは。 / エ<N:リ:12:6F>メンタルバスターのかたがた。
6/S6054.DAT,0x46088,33,high,0,original,,,,,,ラマダ僧 / これはこれは。 / トールマスターバスターのかたがた。
6/S6054.DAT,0x460DE,35,high,0,original,,,,,,ラマダ僧 / これはこれは。 / ジャ<N:｣:11:65>アントバットバスターのかたがた。
6/S6054.DAT,0x46136,31,high,0,original,,,,,,ラマダ僧 / これはこれは。 / フリージーバスターのかたがた。
6/S6054.DAT,0x4618A,35,high,0,original,,,,,,ラマダ僧 / これはこれは。 / 野生へモジーバスターのかたがた。
6/S6054.DAT,0x461E2,37,high,0,original,,,,,,ラマダ僧 / これはこれは。 / ウ<N:=:12:DE4E>ンパ<N:｣:11:65>アバットバスターのかたがた。
6/S6054.DAT,0x4623C,32,high,0,original,,,,,,ラマダ僧 / これはこれは。 / デスフ<N:リ:12:6F><N:｣:11:65>ムバスターのかたがた。
6/S6054.DAT,0x46290,32,high,0,original,,,,,,ラマダ僧 / これはこれは。 / 道化師バスターのかたがた。
6/S6054.DAT,0x462E4,34,high,0,original,,,,,,ラマダ僧 / これはこれは。 / アシットスラ<N:｣:11:65>ムバスターのかたがた。
6/S6054.DAT,0x4633A,37,high,0,original,,,,,,ラマダ僧 / これはこれは。 / エ<N:リ:12:6F>メンタルマスターバスターのかたがた。
6/S6054.DAT,0x46394,41,high,0,original,,,,,,ラマダ僧 / 初めての挑戦ですね。それでは、ますは小手調ベということで。
6/S6054.DAT,0x463F0,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46440,42,high,0,original,,,,,,ラマダ僧 / 2度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x4649C,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x464EC,42,high,0,original,,,,,,ラマダ僧 / 3度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x46548,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46598,36,high,0,original,,,,,,ラマダ僧 / 4度目の挑戦ですね。まだまだ、こんなところでしょうか？
6/S6054.DAT,0x465EE,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x4663E,34,high,0,original,,,,,,ラマダ僧 / <N:ｃ:12:16>度目の挑戦ですね。そろそろ、本気で闘つて下さい。
6/S6054.DAT,0x46692,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x466E2,19,high,0,original,,,,,,ラマダ僧 / <N:ｃ:9:17>度目の挑戦ですね。
6/S6054.DAT,0x46728,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46778,45,high,0,original,,,,,,ラマダ僧 / <N:７:11:18>度目の挑戦ですね。そろそろつらくなつてきたでしょうが、がんばりますね。
6/S6054.DAT,0x467D8,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46828,42,high,0,original,,,,,,ラマダ僧 / <N:３:14:19>度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x46884,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x468D4,42,high,0,original,,,,,,ラマダ僧 / <N:ъ:14:1A>度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x46930,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46980,43,high,0,original,,,,,,ラマダ僧 / 10度目の挑戦ですね。それでは、これくらいのところでどうでしょうか？
6/S6054.DAT,0x469DE,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46A2E,37,high,0,original,,,,,,ラマダ僧 / 11度目の挑戦ですね。いちおう、これで最後になります。
6/S6054.DAT,0x46A86,16,high,0,original,,,,,,ラマダ僧 / がんばつて下さい。
6/S6054.DAT,0x46AD6,33,high,0,original,,,,,,もう相手になるものがいません。せつかくですがお引きとり下さい。
7/S7011.DAT,0x4782E,5,medium,0,original,,,,,,る<CTRL:00>し<CTRL:00><N:X:20:06>
7/S7011.DAT,0x47870,37,medium,0,original,,,,,,ふ！’<CTRL:00><N:７:11:18><CTRL:00>ふ！’<CTRL:00>の<CTRL:00>ふ！’<CTRL:00>な<CTRL:00>ふ！’<CTRL:00>し<CTRL:00>ふ！<N:＆:4:07><CTRL:00><CTRL:FF><CTRL:FF>の<CTRL:00>し<CTRL:00>ぞ！て
7/S7011.DAT,0x478EC,27,medium,0,original,,,,,,一！<N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>一！<N:＆:4:07><CTRL:00>の<CTRL:00>一！<N:＆:4:07><CTRL:00>な<CTRL:00>一！<N:＆:4:07><CTRL:00>し<CTRL:00>一！て
7/S7011.DAT,0x4794C,73,medium,0,original,,,,,,石<CTRL:00><N:ぇ:2:C0>！攻’！<CTRL:00><N:X:20:06><CTRL:00>に<CTRL:00>門<N:*:7:0B><CTRL:00><CTRL:FF><CTRL:FF><N:７:11:18><CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><N:≠:16:04><CTRL:00>な<CTRL:00>石<CTRL:00><N:ク:12:80>（<N:ﾉ:6:10><CTRL:FF>！<CTRL:00>，<CTRL:00><N:≠:16:04><CTRL:00>の<CTRL:00>石<CTRL:00><N:ク:12:80>（見！！<CTRL:00>，<CTRL:00><N:≠:16:04><CTRL:00>し<CTRL:00>石<CTRL:00>か’<G:E005:989>！<CTRL:00>，<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>石
7/S7011.DAT,0x479A2,31,medium,0,original,,,,,,石<CTRL:00><N:ぇ:2:C0>！攻’！<CTRL:00><N:≠:16:04><CTRL:00>に<CTRL:00>門<N:*:7:0B><CTRL:00><CTRL:FF><CTRL:FF><N:７:11:18><CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><N:≠:16:04><CTRL:00><N:ъ:14:1A><CTRL:00>石
7/S7011.DAT,0x479DC,29,medium,0,original,,,,,,<CTRL:00><CTRL:FF>0<CTRL:00><N:ъ:14:1A><CTRL:00>や<CTRL:00>0<CTRL:00>た<CTRL:00>や<CTRL:00>0<CTRL:00><N:７:11:18><CTRL:00>や<CTRL:00>う<CTRL:00>ら<CTRL:00>”<CTRL:00>で！て
7/S7011.DAT,0x47A2C,111,medium,0,original,,,,,,敵 <N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>敵 <N:＆:4:07><CTRL:00>の<CTRL:00>敵 <N:＆:4:07><CTRL:00>な<CTRL:00>敵 <N:＆:4:07><CTRL:00>し<CTRL:00>敵 う<CTRL:00>’<CTRL:00><N:３:14:19><CTRL:00>ど！’<CTRL:00><N:７:11:18><CTRL:00>じ！’<CTRL:00>の<CTRL:00>マ！’<CTRL:00>な<CTRL:00>タ！’<CTRL:00>し<CTRL:00>シ！う<CTRL:00>’<CTRL:00><N:３:14:19><CTRL:00>出！’<CTRL:00><N:７:11:18><CTRL:00>ね！’<CTRL:00>の<CTRL:00>下！’<CTRL:00>な<CTRL:00>何！’<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>”<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>”<CTRL:00>2！に<CTRL:00>ろ て
7/S7011.DAT,0x47A4C,79,medium,0,original,,,,,,ど！’<CTRL:00><N:７:11:18><CTRL:00>じ！’<CTRL:00>の<CTRL:00>マ！’<CTRL:00>な<CTRL:00>タ！’<CTRL:00>し<CTRL:00>シ！う<CTRL:00>’<CTRL:00><N:３:14:19><CTRL:00>出！’<CTRL:00><N:７:11:18><CTRL:00>ね！’<CTRL:00>の<CTRL:00>下！’<CTRL:00>な<CTRL:00>何！’<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>”<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>”<CTRL:00>2！に<CTRL:00>ろ て
7/S7011.DAT,0x47A6C,47,medium,0,original,,,,,,出！’<CTRL:00><N:７:11:18><CTRL:00>ね！’<CTRL:00>の<CTRL:00>下！’<CTRL:00>な<CTRL:00>何！’<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>”<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>”<CTRL:00>2！に<CTRL:00>ろ て
7/S7011.DAT,0x47AC0,22,medium,0,original,,,,,,<N:ｌ:5:5B>！’<CTRL:00><N:７:11:18><CTRL:00>霊！う<CTRL:00> <CTRL:00>！<CTRL:00><CTRL:FC>  <CTRL:00><N:≠:16:04><CTRL:00><CTRL:FC>
7/S7011.DAT,0x47AE6,27,medium,0,original,,,,,,て！<N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>て！<N:＆:4:07><CTRL:00>の<CTRL:00>て！<N:＆:4:07><CTRL:00>な<CTRL:00>て！<N:＆:4:07><CTRL:00>し<CTRL:00>て！う
7/S7011.DAT,0x47D3C,8,medium,0,original,,,,,,精。ンを？らわた
7/S7011.DAT,0x47D5A,45,medium,0,original,,,,,,<CTRL:E5>！値ひれ<N:究:1:DE46>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！場ふ<N:究:1:DE46>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！年 が精ん<CTRL:E6><CTRL:00><CTRL:E5>！もー出っん<CTRL:E6>
7/S7011.DAT,0x47DB2,8,medium,0,original,,,,,,よとすをゃで王ン
7/S7011.DAT,0x47DD4,49,medium,0,original,,,,,,<CTRL:E5>！じ者ひれ話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！運き臣ま<G:D2:209>話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！フダ<N:リ:12:6F>ねま負話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！解い装ま火<CTRL:E6>
7/S7011.DAT,0x47E2C,50,medium,0,original,,,,,,<CTRL:E5>！れどどめじ話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！れひウまねニ話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！必ま直き話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！解い装ま火<CTRL:E6>
7/S7011.DAT,0x47E86,25,medium,0,original,,,,,,<CTRL:E5>！はどま受金話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！解い装ま火<CTRL:E6>
7/S7011.DAT,0x47FEE,16,high,0,original,,,,,,チョピン / 出発なさいますか？
7/S7011.DAT,0x48036,15,high,0,original,,,,,,<CTRL:E5>”出発する / <CTRL:E5>”出発しない
7/S7011.DAT,0x4808C,18,high,0,original,,,,,,チョピン / では、お乗り下さい。
7/S7011.DAT,0x480EC,28,high,0,original,,,,,,まつたく、爺いの<G:D2:209>けにも / 冷や冷やさせられるぜ。
7/S7011.DAT,0x48158,41,high,0,original,,,,,,わかつてるんだか / わかつてないんだか / 区別がつかない所が / 困るのよね。
7/S7011.DAT,0x481C4,27,high,0,original,,,,,,<CTRL:E4>つふ<N:ぉ:8:DD45>つ、<CTRL:E4>4ふ<N:ぉ:8:DD45>つ、<CTRL:E4>4ふ<N:ぉ:8:DD45>つ、ふ<N:ぉ:8:DD45>つ
7/S7011.DAT,0x4821A,16,high,0,original,,,,,,<N:ニ:13:DD3C>ーゲン、次の目的地は？
7/S7011.DAT,0x48280,21,high,0,original,,,,,,石は次の石に我<N:く:18:DD06>を導く・・。<CTRL:E4>よ
7/S7011.DAT,0x482E4,89,high,0,original,,,,,,風の石 / <CTRL:E4>よ・・・砂<CTRL:E4>4漠<CTRL:E4>4の<CTRL:E4>よ・ア<CTRL:E4>4リ<CTRL:E4>4バ<CTRL:E4>4ー<CTRL:E4>4シャ<CTRL:E4>4の<CTRL:E4>よ・地で / <CTRL:E4>よ・<N:忘:1:DD48>れ<CTRL:E4>4ら<CTRL:E4>4れ<CTRL:E4>4し<CTRL:E4>よ・<CTRL:E4>4水の<CTRL:E4>よ力<CTRL:E4>よ。
7/S7011.DAT,0x48396,40,high,0,original,,,,,,今回は、国しかわからないか・・<CTRL:E4>よ / とにかく行つてみてから考えよう。
7/S7011.DAT,0x4847E,26,high,0,original,,,,,,チョピン / いつでも整備してお待ちしております。
7/S7012.DAT,0x4682E,5,medium,0,original,,,,,,る<CTRL:00>し<CTRL:00><N:X:20:06>
7/S7012.DAT,0x46870,37,medium,0,original,,,,,,ふ！’<CTRL:00><N:７:11:18><CTRL:00>ふ！’<CTRL:00>の<CTRL:00>ふ！’<CTRL:00>な<CTRL:00>ふ！’<CTRL:00>し<CTRL:00>ふ！<N:＆:4:07><CTRL:00><CTRL:FF><CTRL:FF>の<CTRL:00>し<CTRL:00>ぞ！て
7/S7012.DAT,0x468EC,27,medium,0,original,,,,,,一！<N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>一！<N:＆:4:07><CTRL:00>の<CTRL:00>一！<N:＆:4:07><CTRL:00>な<CTRL:00>一！<N:＆:4:07><CTRL:00>し<CTRL:00>一！て
7/S7012.DAT,0x4694C,73,medium,0,original,,,,,,石<CTRL:00><N:ぇ:2:C0>！攻’！<CTRL:00><N:X:20:06><CTRL:00>に<CTRL:00>門<N:*:7:0B><CTRL:00><CTRL:FF><CTRL:FF><N:７:11:18><CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><N:≠:16:04><CTRL:00>な<CTRL:00>石<CTRL:00><N:ク:12:80>（<N:ﾉ:6:10><CTRL:FF>！<CTRL:00>，<CTRL:00><N:≠:16:04><CTRL:00>の<CTRL:00>石<CTRL:00><N:ク:12:80>（見！！<CTRL:00>，<CTRL:00><N:≠:16:04><CTRL:00>し<CTRL:00>石<CTRL:00>か’<G:E005:989>！<CTRL:00>，<CTRL:00><N:≠:16:04><CTRL:00><N:７:11:18><CTRL:00>石
7/S7012.DAT,0x469A2,31,medium,0,original,,,,,,石<CTRL:00><N:ぇ:2:C0>！攻’！<CTRL:00><N:≠:16:04><CTRL:00>に<CTRL:00>門<N:*:7:0B><CTRL:00><CTRL:FF><CTRL:FF><N:７:11:18><CTRL:00>た<CTRL:00><CTRL:F7><CTRL:FF>う<CTRL:00><N:≠:16:04><CTRL:00><N:ъ:14:1A><CTRL:00>石
7/S7012.DAT,0x469DC,29,medium,0,original,,,,,,<CTRL:00><CTRL:FF>0<CTRL:00><N:ъ:14:1A><CTRL:00>や<CTRL:00>0<CTRL:00>た<CTRL:00>や<CTRL:00>0<CTRL:00><N:７:11:18><CTRL:00>や<CTRL:00>う<CTRL:00>ら<CTRL:00>”<CTRL:00>で！て
7/S7012.DAT,0x46A2C,111,medium,0,original,,,,,,敵 <N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>敵 <N:＆:4:07><CTRL:00>の<CTRL:00>敵 <N:＆:4:07><CTRL:00>な<CTRL:00>敵 <N:＆:4:07><CTRL:00>し<CTRL:00>敵 う<CTRL:00>’<CTRL:00><N:３:14:19><CTRL:00>ど！’<CTRL:00><N:７:11:18><CTRL:00>じ！’<CTRL:00>の<CTRL:00>マ！’<CTRL:00>な<CTRL:00>タ！’<CTRL:00>し<CTRL:00>シ！う<CTRL:00>’<CTRL:00><N:３:14:19><CTRL:00>出！’<CTRL:00><N:７:11:18><CTRL:00>ね！’<CTRL:00>の<CTRL:00>下！’<CTRL:00>な<CTRL:00>何！’<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>”<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>”<CTRL:00>2！に<CTRL:00>ろ て
7/S7012.DAT,0x46A4C,79,medium,0,original,,,,,,ど！’<CTRL:00><N:７:11:18><CTRL:00>じ！’<CTRL:00>の<CTRL:00>マ！’<CTRL:00>な<CTRL:00>タ！’<CTRL:00>し<CTRL:00>シ！う<CTRL:00>’<CTRL:00><N:３:14:19><CTRL:00>出！’<CTRL:00><N:７:11:18><CTRL:00>ね！’<CTRL:00>の<CTRL:00>下！’<CTRL:00>な<CTRL:00>何！’<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>”<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>”<CTRL:00>2！に<CTRL:00>ろ て
7/S7012.DAT,0x46A6C,47,medium,0,original,,,,,,出！’<CTRL:00><N:７:11:18><CTRL:00>ね！’<CTRL:00>の<CTRL:00>下！’<CTRL:00>な<CTRL:00>何！’<CTRL:00>し<CTRL:00>チ！う<CTRL:00>を<CTRL:00>”<CTRL:00>ゃ う<CTRL:00>ら<CTRL:00>”<CTRL:00>2！に<CTRL:00>ろ て
7/S7012.DAT,0x46AC0,22,medium,0,original,,,,,,<N:ｌ:5:5B>！’<CTRL:00><N:７:11:18><CTRL:00>霊！う<CTRL:00> <CTRL:00>！<CTRL:00><CTRL:FC>  <CTRL:00><N:≠:16:04><CTRL:00><CTRL:FC>
7/S7012.DAT,0x46AE6,27,medium,0,original,,,,,,て！<N:＆:4:07><CTRL:00><N:７:11:18><CTRL:00>て！<N:＆:4:07><CTRL:00>の<CTRL:00>て！<N:＆:4:07><CTRL:00>な<CTRL:00>て！<N:＆:4:07><CTRL:00>し<CTRL:00>て！う
7/S7012.DAT,0x46D3C,8,medium,0,original,,,,,,精。ンを？らわた
7/S7012.DAT,0x46D5A,45,medium,0,original,,,,,,<CTRL:E5>！値ひれ<N:究:1:DE46>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！場ふ<N:究:1:DE46>投ミベ<CTRL:E6><CTRL:00><CTRL:E5>！年 が精ん<CTRL:E6><CTRL:00><CTRL:E5>！もー出っん<CTRL:E6>
7/S7012.DAT,0x46DB2,8,medium,0,original,,,,,,よとすをゃで王ン
7/S7012.DAT,0x46DD4,49,medium,0,original,,,,,,<CTRL:E5>！じ者ひれ話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！運き臣ま<G:D2:209>話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！フダ<N:リ:12:6F>ねま負話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！解い装ま火<CTRL:E6>
7/S7012.DAT,0x46E2C,50,medium,0,original,,,,,,<CTRL:E5>！れどどめじ話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！れひウまねニ話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！必ま直き話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！解い装ま火<CTRL:E6>
7/S7012.DAT,0x46E86,25,medium,0,original,,,,,,<CTRL:E5>！はどま受金話<N:空:2:DD18><CTRL:E6><CTRL:00><CTRL:E5>！解い装ま火<CTRL:E6>
7/S7012.DAT,0x47014,31,high,0,original,,,,,,ただいまニロシアムでは、 / <N:武:3:DE28>闘大会を<N:閂:11:DDE0>さいしております。
7/S7012.DAT,0x47066,31,high,0,original,,,,,,まもなく<N:閂:11:DDE0>会のあいさつが始まります。 / お急ぎ下さい。
7/S7012.DAT,0x47A2C,16,high,0,original,,,,,,チョピン / 出発なさいますか？
7/S7012.DAT,0x47A74,32,high,0,original,,,,,,<CTRL:E5>”出発する / <CTRL:E5>”出発しない / <CTRL:E5>”いろいろ教えて！ その2
7/S7012.DAT,0x47AD4,16,high,0,original,,,,,,チョピン / 出発なさいますか？
7/S7012.DAT,0x47B1C,31,high,0,original,,,,,,<CTRL:E5>”出発する / <CTRL:E5>”出発しない / <CTRL:E5>”耳よりな話を聞きたい！
7/S7012.DAT,0x47B7C,14,high,0,original,,,,,,チョピン / では、こちらへ
7/S7012.DAT,0x47CA6,26,high,0,original,,,,,,チョピン / いつでも整備してお待ちしております。
7/S7012.DAT,0x47D90,17,high,0,original,,,,,,チョピン / 何が知りたいですか？
7/S7012.DAT,0x47DDA,37,high,0,original,,,,,,<CTRL:E5>”バトルの心得 その2 / <CTRL:E5>”耳よりな話 / <CTRL:E5>”やつっり、いいや。
7/S7012.DAT,0x47E46,54,high,0,original,,,,,,<CTRL:E5>”モンスターとの相しょう / <CTRL:E5>”経験値について / <CTRL:E5>”成長のアトバ<N:｣:11:65>ス / <CTRL:E5>”やつっり、いいや。
7/S7012.DAT,0x47EC6,60,high,0,original,,,,,,チョピン / こちらの攻撃がモンスターにきかないのは<N:リ:12:6F>ベルの違い以外に、相しょうが悪い / 場合があります。
7/S7012.DAT,0x47F34,48,high,0,original,,,,,,チョピン / 例えば、魔法を使用するモンスターは、 / 魔法攻撃には強いもんです。
7/S7012.DAT,0x47F96,47,high,0,original,,,,,,チョピン / 他には、飛んでいるモンスターには、 / 風の魔法がよくきくとかもあります。
7/S7012.DAT,0x47FF8,40,high,0,original,,,,,,チョピン / 戦いは頭を使わなきゃいけません。 / 力だけじゃだめなんですよ。
7/S7012.DAT,0x48054,8,high,0,original,,,,,,言つてくれるぜ。
7/S7012.DAT,0x4809A,40,high,0,original,,,,,,チョピン / 強い相手を選んで戦うと、それだけ多くの経験をつめます。
7/S7012.DAT,0x480F4,57,high,0,original,,,,,,チョピン / 経験は、攻撃した時も、された時も / 得られます。 / いつもチャ<N:リ:12:6F>ンジする心で挑んで下さい。
7/S7012.DAT,0x48162,22,high,0,original,,,,,,なんだか、ちょつとやる気に / なつてきたな。
7/S7012.DAT,0x481AA,30,high,0,original,,,,,,チョピン / ただし、 / ダメージが0の場合はだめですよ。
7/S7012.DAT,0x481FC,7,high,0,original,,,,,,・・・。
7/S7012.DAT,0x48242,43,high,0,original,,,,,,チョピン / 仲聞がふえてくると、戦闘での役わりに / より<N:リ:12:6F>ベルにさが出てきます。
7/S7012.DAT,0x482A0,35,high,0,original,,,,,,チョピン / すベての人が攻撃に向いているわけでは / ありません。
7/S7012.DAT,0x482F6,48,high,0,original,,,,,,チョピン / <N:午:15:DD4E>ャラクターの防御値が近い値になるように気をつけてみてはどうでしょう？
7/S7012.DAT,0x48358,41,high,0,original,,,,,,チョピン / きつと、 / す<N:く:4:DDB7>やられてしまう落ちこ<G:D2:209>れは / いなくなりますよ。
7/S7012.DAT,0x483B6,16,high,0,original,,,,,,落ちこ<G:D2:209>れとは誰のことじゃ？
7/S7012.DAT,0x48402,58,high,0,original,,,,,,<CTRL:E5>”アララトスの遺跡ダンジョン / <CTRL:E5>”ミルマーナのその後 / <CTRL:E5>”ラマダ寺での修行 / <CTRL:E5>”やつっり、いいや。
7/S7012.DAT,0x48486,43,high,0,original,,,,,,チョピン / アララトスの遺跡ダンジョンは / 相当に階層が<N:深:11:DEA0>いようです。
7/S7012.DAT,0x484E4,52,high,0,original,,,,,,チョピン / なかには、モンスターに守られた、 / あそこにしかないアクセサリーもあると / 聞きます。
7/S7012.DAT,0x4854A,34,high,0,original,,,,,,チョピン / 力試しもかねて、時には行つてみるのも / よいのでは？
7/S7012.DAT,0x485A0,30,high,0,original,,,,,,そうじゃ、おまえらの力で宝を / どんどん手に入れるんじゃ！
7/S7012.DAT,0x485F2,42,high,0,original,,,,,,もちろん、手に入れた後はわしにまかせんしゃい。 / <N:ヒ:5:DDB5>ャッ<N:ヒ:5:DDB5>ャッ<N:ヒ:5:DDB5>ャッ<N:ヒ:5:DDB5>ャッ。
7/S7012.DAT,0x48650,12,high,0,original,,,,,,まかせる訳ないでしょ！
7/S7012.DAT,0x4869A,34,high,0,original,,,,,,チョピン / トヨー<N:ゲ:16:DD6D>の森のベみの精霊を / お<G:D2:209>えていますか？
7/S7012.DAT,0x486EE,33,high,0,original,,,,,,チョピン / 彼女はいつも我<N:く:18:DD06>を見守つてくれて / います。
7/S7012.DAT,0x48742,58,high,0,original,,,,,,チョピン / ミルマーナには、3カ所バトルエリアが / あるこですし、時には行つて、 / 話を聞くのもよいでしょう。
