file,extension,size,is_analysis,is_game_candidate,in_patch_zip,patch_size,patch_equals_work
E5/SE057.DAT,.DAT,305152,0,1,0,,
E5/SE058.DAT,.DAT,305152,0,1,0,,
E5/SE059.DAT,.DAT,305152,0,1,0,,
E5/SE05A.DAT,.DAT,305152,0,1,0,,
F/SF011.DAT,.DAT,305152,0,1,0,,
F/SF011.IMG,.IMG,323584,0,1,0,,
F/SF021.DAT,.DAT,305152,0,1,0,,
F/SF021.IMG,.IMG,323584,0,1,0,,
F/SF031.DAT,.DAT,305152,0,1,0,,
F/SF031.IMG,.IMG,323584,0,1,0,,
F/SF041.DAT,.DAT,305152,0,1,0,,
F/SF041.IMG,.IMG,323584,0,1,0,,
F/SF051.DAT,.DAT,305152,0,1,0,,
F/SF051.IMG,.IMG,196608,0,1,0,,
F/SF061.DAT,.DAT,305152,0,1,0,,
F/SF061.IMG,.IMG,323584,0,1,0,,
F/SF071.DAT,.DAT,305152,0,1,0,,
F/SF071.IMG,.IMG,323584,0,1,0,,
F/SF081.DAT,.DAT,305152,0,1,0,,
F/SF081.IMG,.IMG,323584,0,1,0,,
F/SF091.DAT,.DAT,305152,0,1,1,305152,0
F/SF091.IMG,.IMG,323584,0,1,0,,
F/SF0A1.DAT,.DAT,305152,0,1,0,,
F/SF0A1.IMG,.IMG,323584,0,1,0,,
F/SF0B1.DAT,.DAT,305152,0,1,1,305152,0
F/SF0B1.IMG,.IMG,196608,0,1,0,,
F/SF0C1.DAT,.DAT,305152,0,1,0,,
F/SF0C1.IMG,.IMG,323584,0,1,0,,
F/SF0D1.DAT,.DAT,305152,0,1,1,305152,0
F/SF0D1.IMG,.IMG,323584,0,1,0,,
F/SF0E1.DAT,.DAT,305152,0,1,0,,
F/SF0E1.IMG,.IMG,323584,0,1,0,,
F/SF0F1.DAT,.DAT,305152,0,1,0,,
F/SF0F1.IMG,.IMG,323584,0,1,0,,
F/SF0H1.IMG,.IMG,323584,0,1,0,,
font_trials/contact_sheet.png,.PNG,38134,0,0,0,,
license_data.dat,.DAT,28032,0,1,0,,
MAP/AREA0BG.DAT,.DAT,33280,0,1,0,,
MAP/AREA0MAP.DAT,.DAT,193536,0,1,0,,
MAP/AREA1BG.DAT,.DAT,33280,0,1,0,,
MAP/AREA1MAP.DAT,.DAT,193536,0,1,0,,
MAP/AREA2BG.DAT,.DAT,33280,0,1,0,,
MAP/AREA2MAP.DAT,.DAT,193536,0,1,0,,
MAP/AREA3BG.DAT,.DAT,33280,0,1,0,,
MAP/AREA3MAP.DAT,.DAT,193536,0,1,0,,
MAP/AREA4BG.DAT,.DAT,33280,0,1,0,,
MAP/AREA4MAP.DAT,.DAT,193536,0,1,0,,
MAP/AREA5MAP.DAT,.DAT,193536,0,1,0,,
MAP/AREA6MAP.DAT,.DAT,193536,0,1,0,,
MAP/SMAP.DAT,.DAT,305152,0,1,0,,
MAP/WORLDMAP.DAT,.DAT,292864,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1011.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1013.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1023.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1023.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1031.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1051.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1061.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1061.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1071.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1071.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1072.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/1/S1072.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2013.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2014.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2014.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2031.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2033.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2033.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2034.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2034.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2042.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2042.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2043.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2043.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2044.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2044.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2045.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/21/S2045.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2046.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2046.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2047.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2047.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2051.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2052.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2052.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2053.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2053.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2054.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2054.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2055.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2055.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2056.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2056.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2057.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2057.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2058.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2058.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2059.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S2059.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S205A.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S205A.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S205B.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S205B.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S205C.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/22/S205C.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2061.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2061.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2071.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2071.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2081.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2081.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2082.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/23/S2082.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3013.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3014.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3014.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3023.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3023.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3024.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3024.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3031.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/31/S3041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3051.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3061.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3061.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3062.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3062.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3063.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3063.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3064.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3064.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3065.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3065.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3066.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3066.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3067.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3067.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3068.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/32/S3068.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4012.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4013.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4031.IMG,.IMG,196608,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4033.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4033.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4034.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4034.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4035.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4035.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4036.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4036.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4051.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4061.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4061.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4062.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/4/S4062.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5013.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5023.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5023.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5024.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5024.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5025.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5025.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5026.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5026.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5031.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5051.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5052.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/5/S5052.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6013.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6014.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6014.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6031.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6051.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6052.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6052.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6053.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6053.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6054.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/6/S6054.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7022.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7022.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7023.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7023.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7024.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7024.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7025.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7025.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7026.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7026.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7027.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7027.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7028.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7028.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7031.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7032.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/7/S7032.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8011.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8012.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8012.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8013.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8013.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8021.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8021.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8031.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8031.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8041.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8041.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8051.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8051.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8061.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8061.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8062.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/8/S8062.IMG,.IMG,323584,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/9/S9011.DAT,.DAT,305152,0,1,0,,
package_story_test_23_s1072_safe_boundaries/files/9/S9011.IMG,.IMG,323584,0,1,0,,
