file,offset,capacity,in_patch_zip,current_changed,original_marker_count,current_marker_count,original_marker_types,current_marker_types,original_linebreaks,current_linebreaks,prompt_bytes,option_segment_bytes,decoded_jp
C1/SC041.DAT,0x47034,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x46E48,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x46EAA,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,やるぜ。もちろんいいよな / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x46F0E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x46F74,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x46FD8,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC051.DAT,0x47034,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x46E48,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x46EAA,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,やるぜ。もちろんいいよな / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x46F0E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x46F74,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x46FD8,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC061.DAT,0x47034,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x46E48,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x46EAA,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,4|7,んつ、どりゃーーー。 / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x46F0C,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,15,4|7,痛いのやだな。でもやる？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x46F70,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x46FD4,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC081.DAT,0x47030,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いくかね / <CTRL:E5>”いく / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x46DE6,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,いつでもいいぞ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x46E44,23,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,8,4|7,まかせなさい / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x46EA2,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,4|7,ぬ<N:ぉ:8:DD45>りゃーーー。 / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x46F04,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,やつっりいく？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x46F62,23,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,8,4|7,いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x46FC0,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC091.DAT,0x4701C,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,わしゃ<N:｣:11:65>ヤだが、やるかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x46E48,22,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,4|7,戦いたい？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x46EA4,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,やろうぜ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x46F00,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x46F66,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x46FCA,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C2/SC0A1.DAT,0x47026,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C2/SC0B6.DAT,0x464F8,51,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,13|11|10|9,<CTRL:E5>”<N:ｌ:5:5B>みなぎる果実へ / <CTRL:E5>”<N:ｌ:5:5B>大きい爆弾へ / <CTRL:E5>”<N:ｌ:5:5B>弱りの玉へ / <CTRL:E5>”<N:ｌ:5:5B>復活の薬へ
C2/SC0B6.DAT,0x46884,48,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,10|9|13|8,<CTRL:E5>”<N:ｌ:5:5B>ちからの実へ / <CTRL:E5>”<N:ｌ:5:5B>パロの実へ / <CTRL:E5>”<N:ｌ:5:5B>いのちの木の実へ / <CTRL:E5>”<N:ｌ:5:5B>魔力の泉へ
C2/SC0B6.DAT,0x46C0A,51,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,10|9|12|12,<CTRL:E5>”<N:ｌ:5:5B>氷の守りへ / <CTRL:E5>”<N:ｌ:5:5B>炎の守りへ / <CTRL:E5>”<N:ｌ:5:5B>魔法のカートへ / <CTRL:E5>”<N:ｌ:5:5B>しつ<G:DEB5:655>うのバンダナへ
C2/SC0B6.DAT,0x46F98,47,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,14|12|6|7,<CTRL:E5>”<N:ｌ:5:5B>スリー<N:フ:11:DD55><N:リ:12:6F>スカートへ / <CTRL:E5>”<N:ｌ:5:5B>アンチへモジーへ / <CTRL:E5>”<N:ｌ:5:5B>鏡へ / <CTRL:E5>”<N:ｌ:5:5B>サン<N:ク:12:80>ラスへ
C2/SC0B6.DAT,0x4731A,14,0,0,1,1,E5_03,E5_03,1,1,2,10,<CTRL:E5>”<N:ｌ:5:5B>デ<N:ｲ:6:DD03>ールの<N:牙:4:DEB0>へ
C2/SC0B6.DAT,0x474B2,50,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,11|13|12|6,<CTRL:E5>”<N:ｌ:5:5B>パワーリストへ / <CTRL:E5>”<N:ｌ:5:5B><N:ハ:12:DDA2><N:｣:11:65>パーフーツへ / <CTRL:E5>”<N:ｌ:5:5B>いやしのお守りへ / <CTRL:E5>”<N:ｌ:5:5B><N:貝:2:DF50>がらへ
C2/SC0B6.DAT,0x47838,11,0,0,1,1,E5_03,E5_03,1,1,2,7,<CTRL:E5>”<N:ｌ:5:5B>幻のこてへ
C2/SC0B6.DAT,0x479C6,20,0,0,1,1,E5_03,E5_03,1,1,2,16,<CTRL:E5>”<N:ｌ:5:5B>闘技場の倉庫の中身へ
