source_file,offset,classification,japanese,canonical_korean,v192_prompt,slot,row_widths_px,e5_positions,e6_positions,marker_geometry_matches_v190
7/S7025.DAT,0x480EA,other_choice_unchanged,かわろうか？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7025.DAT,0x481F6,other_choice_unchanged,おれのばんだな？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7025.DAT,0x48304,other_choice_unchanged,ぼく？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7025.DAT,0x4840C,other_choice_unchanged,わしかな、やつっり？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7025.DAT,0x4851C,other_choice_unchanged,む？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7025.DAT,0x48624,other_choice_unchanged,こうたい？こうたい？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7025.DAT,0x48AC2,speaker_prompt_merged,大会委員  / 決勝の準備はいいですか？ / <CTRL:E5:03>はい / <CTRL:E5:03>まだです,대회 위원: 결승 준비됐습니까?|예|아직입니다,대회 위원: 결승 준비됐습니까?,7,186|0|24|48,23|29,6|21|27,1
7/S7025.DAT,0x4923A,other_choice_unchanged,エントリーをやりなおしますか。 / <CTRL:E5:03>やりなおす / <CTRL:E5:03>つづける,처음부터?|다시|계속,,,,,,1
7/S7025.DAT,0x492A0,other_choice_unchanged,1回戦からやりなおしになります。よろしいですか？ / <CTRL:E5:03>はい / <CTRL:E5:03>とんでもない,1회전부터?|예|아니오,,,,,,1
7/S7026.DAT,0x48006,other_choice_unchanged,こうたいか？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x48112,other_choice_unchanged,かわろうか？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x4821E,other_choice_unchanged,おれだぜ、やつっり。 / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x4832E,other_choice_unchanged,こうたいしようよ。 / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x4843C,other_choice_unchanged,こうたいかの？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x48548,other_choice_unchanged,うむ？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x48650,other_choice_unchanged,こうたいしようかね？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7026.DAT,0x48D28,speaker_prompt_merged,大会委員  / オーフ争奪戦の準備はいいですか？ / <CTRL:E5:03>はい / <CTRL:E5:03>まだです,대회 위원: 오브 쟁탈전 준비됐습니까?|예|아직입니다,대회 위원: 오브 쟁탈전 준비됐습니까?,7,228|0|24|48,29|35,6|27|33,1
7/S7026.DAT,0x494A6,other_choice_unchanged,エントリーをやりなおしますか。 / <CTRL:E5:03>やりなおす / <CTRL:E5:03>つづける,처음부터?|다시|계속,,,,,,1
7/S7026.DAT,0x4950C,other_choice_unchanged,1回戦からやりなおしになります。よろしいですか？ / <CTRL:E5:03>はい / <CTRL:E5:03>とんでもない,1회전부터?|예|아니오,,,,,,1
7/S7028.DAT,0x46D58,other_choice_unchanged,こうたいしようか？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x46E66,other_choice_unchanged,こうたいする？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x46F72,other_choice_unchanged,こうたいか？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x4707E,other_choice_unchanged,こうたい？こうたい？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x4718E,other_choice_unchanged,こうたいしようかの？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x4729E,other_choice_unchanged,む？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x473A6,other_choice_unchanged,こうたいかね？ / <CTRL:E5:03>こうたいする / <CTRL:E5:03>こうたいしない,변경?|변경|유지,,,,,,1
7/S7028.DAT,0x48028,speaker_prompt_merged,大会委員  / 参加なさいますか？ / <CTRL:E5:03>参加する / <CTRL:E5:03>参加しない,대회 위원: 출전하시겠습니까?|출전|그만,대회 위원: 출전하시겠습니까?,14,180|0|60|72,19|27,6|17|25,1
7/S7028.DAT,0x482EE,other_choice_unchanged,<CTRL:E5:03>アーク / <CTRL:E5:03>ククル / <CTRL:E5:03>トッシュ / <CTRL:E5:03>次のページ / ,|아크|쿠쿠루|토슈|다음 페이지,,,,,,1
7/S7028.DAT,0x48360,other_choice_unchanged,<CTRL:E2:01>さんですね。 / <CTRL:E5:03>はい / <CTRL:E5:03>まちがえました / ,맞나?|예|아니오,,,,,,1
7/S7028.DAT,0x483CC,other_choice_unchanged,<CTRL:E2:02>さんですね。 / <CTRL:E5:03>はい / <CTRL:E5:03>まちがえました / ,맞나?|예|아니오,,,,,,1
7/S7028.DAT,0x48438,other_choice_unchanged,<CTRL:E2:03>さんですね。 / <CTRL:E5:03>おう / <CTRL:E5:03>まちがえたぜ / ,맞나?|예|아니오,,,,,,1
7/S7028.DAT,0x484D8,other_choice_unchanged,<CTRL:E5:03>ポコ / <CTRL:E5:03>ゴーゲン / <CTRL:E5:03>イーガ / <CTRL:E5:03>次のページ / ,|포코|고겐|이가|다음 페이지,,,,,,1
7/S7028.DAT,0x4854C,other_choice_unchanged,<CTRL:E2:04>さんですね。 / <CTRL:E5:03>うん / <CTRL:E5:03>やつっりやだ / ,맞나?|예|아니오,,,,,,1
7/S7028.DAT,0x485B6,other_choice_unchanged,<CTRL:E2:05>さんですね。 / <CTRL:E5:03>やる / <CTRL:E5:03>やめるわい / ,맞나?|예|아니오,,,,,,1
7/S7028.DAT,0x4861A,other_choice_unchanged,<CTRL:E2:06>さんですね。 / <CTRL:E5:03>うむ,맞나?|예,,,,,,1
7/S7028.DAT,0x48666,other_choice_unchanged,<CTRL:E5:03>チョンガラ / <CTRL:E5:03>次のページ / <CTRL:E5:03>やつっりやめる / <CTRL:E5:03>外に出る,|촌가라|다음 페이지|그만두기|밖으로 나가기,,,,,,1
7/S7028.DAT,0x486E8,other_choice_unchanged,<CTRL:E2:08>さんですね。 / <CTRL:E5:03>わしかい / <CTRL:E5:03>いやじゃ / ,맞나?|예|아니오,,,,,,1
7/S7028.DAT,0x48AB8,other_choice_unchanged,<CTRL:E5:03>参加する / <CTRL:E5:03>参加しない / <CTRL:E5:03>ヤミ闘技場に参加する,|출전|그만|비밀 투기장,,,,,,1
7/S7028.DAT,0x48B70,speaker_prompt_merged,大会委員  / 本当にいいんですか？ / <CTRL:E5:03>ぜつたい勝てる! / <CTRL:E5:03>まだやり残したことが・,대회 위원: 정말 출전하시겠습니까?|승리|나중에,대회 위원: 정말 출전하시겠습니까?,15,210|0|108|144,21|33,6|19|31,1
8/S8011.DAT,0x47D5A,other_choice_unchanged,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,,,,,,,1
8/S8011.DAT,0x47DD4,other_choice_unchanged,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8011.DAT,0x47E2C,other_choice_unchanged,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8011.DAT,0x47E86,other_choice_unchanged,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8012.DAT,0x47D5A,other_choice_unchanged,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,,,,,,,1
8/S8012.DAT,0x47DD4,other_choice_unchanged,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8012.DAT,0x47E2C,other_choice_unchanged,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8012.DAT,0x47E86,other_choice_unchanged,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8012.DAT,0x48020,other_choice_unchanged,<CTRL:E5:03>出発する / <CTRL:E5:03>出発しない,|출발|그만,,,,,,1
8/S8013.DAT,0x46D5A,other_choice_unchanged,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,,,,,,,1
8/S8013.DAT,0x46DD4,other_choice_unchanged,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8013.DAT,0x46E2C,other_choice_unchanged,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8013.DAT,0x46E86,other_choice_unchanged,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,,,,,,,1
8/S8013.DAT,0x476B6,other_choice_unchanged,<CTRL:E5:03>出発する / <CTRL:E5:03>出発しない / <CTRL:E5:03>耳よりな話を聞きたい!,|출발|그만|유용한 정보,,,,,,1
8/S8013.DAT,0x47996,other_choice_unchanged,<CTRL:E5:03>ストーンサークル / <CTRL:E5:03>リングの位置設定 / <CTRL:E5:03>召喚獣について / <CTRL:E5:03>次のページ,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지,,,,,,1
8/S8013.DAT,0x47A12,other_choice_unchanged,<CTRL:E5:03>ポコの楽器 / <CTRL:E5:03>闘技場 / <CTRL:E5:03>キートウオール / <CTRL:E5:03>やつっりいいや。,|포코의 악기|투기장|키토우올|그만,,,,,,1
8/S8013.DAT,0x47A84,other_choice_unchanged,<CTRL:E5:03>ストーンサークル / <CTRL:E5:03>リングの位置設定 / <CTRL:E5:03>召喚獣 / <CTRL:E5:03>次のページ,|스톤 서클|링 위치 설정|소환수|다음 페이지,,,,,,1
8/S8013.DAT,0x47AFC,other_choice_unchanged,<CTRL:E5:03>ポコの楽器 / <CTRL:E5:03>闘技場 / <CTRL:E5:03>キートウオール / <CTRL:E5:03>次のページ,|포코의 악기|투기장|키토우올|다음 페이지,,,,,,1
8/S8013.DAT,0x47B6E,other_choice_unchanged,<CTRL:E5:03>ラマダ寺の修行 / <CTRL:E5:03>ロマンシングストーン / <CTRL:E5:03>アクセサリー<G:90>きぬのおび<G:89> / <CTRL:E5:03>やつっりいいや。,|라마다사의 수행|로맨싱 스톤|장신구 비단 띠|그만,,,,,,1
B/SB071.DAT,0x47EA6,other_choice_unchanged,それでもいいか？ /  / <CTRL:E5:03>もちろん / <CTRL:E5:03>やつっりやめよう。,괜찮을까?|물론|그만,,,,,,1
C1/SC011.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC011.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC011.DAT,0x46EAA,other_choice_unchanged,やるぜ。もちろんいいよな / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,간다. 물론 괜찮겠지?|물론|역시 그만,,,,,,1
C1/SC011.DAT,0x46F0E,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C1/SC011.DAT,0x46F74,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC011.DAT,0x46FD8,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC011.DAT,0x47034,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C1/SC021.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC021.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC021.DAT,0x46EAA,other_choice_unchanged,やるぜ。もちろんいいよな / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,간다. 물론 괜찮겠지?|물론|역시 그만,,,,,,1
C1/SC021.DAT,0x46F0E,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C1/SC021.DAT,0x46F74,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC021.DAT,0x46FD8,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC021.DAT,0x47034,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C1/SC031.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC031.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC031.DAT,0x46EAA,other_choice_unchanged,やるぜ。もちろんいいよな / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,간다. 물론 괜찮겠지?|물론|역시 그만,,,,,,1
C1/SC031.DAT,0x46F0E,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C1/SC031.DAT,0x46F74,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC031.DAT,0x46FD8,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC031.DAT,0x47034,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C1/SC041.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC041.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC041.DAT,0x46EAA,other_choice_unchanged,やるぜ。もちろんいいよな / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,간다. 물론 괜찮겠지?|물론|역시 그만,,,,,,1
C1/SC041.DAT,0x46F0E,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C1/SC041.DAT,0x46F74,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC041.DAT,0x46FD8,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC041.DAT,0x47034,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C1/SC051.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC051.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC051.DAT,0x46EAA,other_choice_unchanged,やるぜ。もちろんいいよな / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,간다. 물론 괜찮겠지?|물론|역시 그만,,,,,,1
C1/SC051.DAT,0x46F0E,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C1/SC051.DAT,0x46F74,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC051.DAT,0x46FD8,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC051.DAT,0x47034,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C1/SC061.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC061.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC061.DAT,0x46EAA,other_choice_unchanged,やるぜ。もちろんいいよな / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,간다. 물론 괜찮겠지?|물론|역시 그만,,,,,,1
C1/SC061.DAT,0x46F0E,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C1/SC061.DAT,0x46F74,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC061.DAT,0x46FD8,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC061.DAT,0x47034,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C1/SC081.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C1/SC081.DAT,0x46E48,other_choice_unchanged,戦闘になるよ。いいの？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 돼. 괜찮아?|응|그만둘래,,,,,,1
C1/SC081.DAT,0x46EAA,other_choice_unchanged,んつ、どりゃーーー。 / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,시작할까?|예|그만,,,,,,1
C1/SC081.DAT,0x46F0C,other_choice_unchanged,ひいのやだな。でもやる？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,아파도 할까?|예|그만,,,,,,1
C1/SC081.DAT,0x46F70,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C1/SC081.DAT,0x46FD4,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC081.DAT,0x47030,other_choice_unchanged,いくかね / <CTRL:E5:03>いく / <CTRL:E5:03>やつっりやめる,갈까|간다|그만,,,,,,1
C1/SC091.DAT,0x46DE6,other_choice_unchanged,いつでもいいぞ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,준비됐나?|예|그만,,,,,,1
C1/SC091.DAT,0x46E44,other_choice_unchanged,まかせなさい / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,맡겨 두게|예|그만,,,,,,1
C1/SC091.DAT,0x46EA2,other_choice_unchanged,ぬふりゃーーー。 / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,시작할까?|예|그만,,,,,,1
C1/SC091.DAT,0x46F04,other_choice_unchanged,やつっりいく？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,전투?|예|그만,,,,,,1
C1/SC091.DAT,0x46F62,other_choice_unchanged,いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,전투?|예|그만,,,,,,1
C1/SC091.DAT,0x46FC0,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C1/SC091.DAT,0x4701C,other_choice_unchanged,わしゃイヤだが、やるかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,할까?|한다|그만,,,,,,1
C2/SC0A1.DAT,0x46DE6,other_choice_unchanged,戦闘になるぞ。いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 된다. 괜찮나?|예|그만둔다,,,,,,1
C2/SC0A1.DAT,0x46E48,other_choice_unchanged,戦いたい？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,전투?|예|그만,,,,,,1
C2/SC0A1.DAT,0x46EA4,other_choice_unchanged,やろうぜ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,전투?|예|그만,,,,,,1
C2/SC0A1.DAT,0x46F00,other_choice_unchanged,戦闘になるけど、いいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,"싸우게 되는데, 괜찮을까?|괜찮아|그만둘래",,,,,,1
C2/SC0A1.DAT,0x46F66,other_choice_unchanged,戦闘になるがいいのかな？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,싸우게 되는데 괜찮으려나?|괜찮다|그만두마,,,,,,1
C2/SC0A1.DAT,0x46FCA,other_choice_unchanged,いいか？ / <CTRL:E5:03>はい / <CTRL:E5:03>やつっりやめる,괜찮나?|예|그만둔다,,,,,,1
C2/SC0A1.DAT,0x47026,other_choice_unchanged,どうしようかね / <CTRL:E5:03>やる / <CTRL:E5:03>やつっりやめる,어떻게 할까?|싸운다|그만둔다,,,,,,1
C2/SC0B6.DAT,0x464F8,other_choice_unchanged,<CTRL:E5:03><G:90>みなぎる果実<G:89> / <CTRL:E5:03><G:90>大きい爆弾<G:89> / <CTRL:E5:03><G:90>弱りの玉<G:89> / <CTRL:E5:03><G:90>復活の薬<G:89>,|넘치는 과실|큰 폭탄|약화의 구슬|부활의 약,,,,,,1
C2/SC0B6.DAT,0x46884,other_choice_unchanged,<CTRL:E5:03><G:90>ちからの実<G:89> / <CTRL:E5:03><G:90>パロの実<G:89> / <CTRL:E5:03><G:90>いのちの木の実<G:89> / <CTRL:E5:03><G:90>魔力の泉<G:89>,|힘의 열매|파로의 열매|생명의 나무 열매|마력의 샘,,,,,,1
C2/SC0B6.DAT,0x46C0A,other_choice_unchanged,<CTRL:E5:03><G:90>氷の守り<G:89> / <CTRL:E5:03><G:90>炎の守り<G:89> / <CTRL:E5:03><G:90>魔法のカート<G:89> / <CTRL:E5:03><G:90>しつぷうのバンダナ<G:89>,|얼음의 수호|불꽃의 수호|마법의 카트|질풍의 반다나,,,,,,1
C2/SC0B6.DAT,0x46F98,other_choice_unchanged,<CTRL:E5:03><G:90>スリープレスカート<G:89> / <CTRL:E5:03><G:90>アンチへモジー<G:89> / <CTRL:E5:03><G:90>鏡<G:89> / <CTRL:E5:03><G:90>サングラス<G:89>,|슬리플리스 카트|안티헤모지|거울|선글라스,,,,,,1
C2/SC0B6.DAT,0x4731A,other_choice_unchanged, / <CTRL:E5:03><G:90>ディールの牙<G:89>,|디르의 어금니,,,,,,1
C2/SC0B6.DAT,0x474B2,other_choice_unchanged,<CTRL:E5:03><G:90>パワーリスト<G:89> / <CTRL:E5:03><G:90>ハイパーフーツ<G:89> / <CTRL:E5:03><G:90>いやしのお守り<G:89> / <CTRL:E5:03><G:90>貝がら<G:89>,|파워 리스트|하이퍼 부츠|치유의 부적|조개껍데기,,,,,,1
C2/SC0B6.DAT,0x47838,other_choice_unchanged, / <CTRL:E5:03><G:90>幻のこて<G:89>,|환상의 건틀릿,,,,,,1
